Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
100000,0.17870972,4.4864464,1.2020545,0.025984127,0.0002950848,1999.0,27.794644673665363,27.794644673665363,1.0
110000,0.01264984,None,None,None,None,1999.0,30.41474704376676,30.41474704376676,1.0
120000,0.121381715,None,0.7993301,0.021635883,0.00029415678,1999.0,25.932230157156784,25.932230157156784,1.0
130000,0.5444238,4.481001,0.020158086,0.0250133,0.00029359927,23.93846153846154,8.418553705092352,8.418553705092352,1.0
140000,0.5194417,None,13.090162,0.026714275,0.00029300683,None,None,None,1.0
150000,0.62057066,None,None,None,None,None,None,None,1.0
160000,0.6205325,4.479268,None,None,None,None,None,None,1.0
170000,0.35053128,4.4706883,8.793069,0.02530334,0.00029198278,535.0,51.33594944421202,51.33594944421202,1.0
180000,0.23100285,None,2.2608643,0.027362427,0.0002913636,None,None,None,1.0
190000,0.19771463,4.471866,None,None,None,None,None,None,1.0
200000,0.29798213,4.478383,0.879589,0.020907357,0.00029044205,1252.0,40.83781849592924,40.83781849592924,1.0
210000,0.18055815,None,1.4132711,0.024158347,0.00028967942,None,None,None,1.0
220000,0.14834347,4.4661903,None,None,None,None,None,None,1.0
230000,0.30667922,4.4662347,2.2526162,0.022238007,0.0002888602,1798.6666666666667,32.862462097948246,32.862462097948246,1.0
240000,0.14753228,4.4674625,None,None,None,1999.0,26.851317471514147,26.851317471514147,1.0
250000,0.05671511,4.4678164,1.6787806,0.023263207,0.00028793077,1999.0,25.769838250818708,25.769838250818708,1.0
260000,0.4447668,4.4613175,0.08796131,0.023060767,0.0002873644,1322.0,46.260682810630115,46.260682810630115,1.0
270000,0.6109002,4.470082,4.946624,0.023483098,0.00028683522,None,30.52653334538142,30.52653334538142,1.0
280000,0.8931917,4.4729123,None,None,None,None,None,None,1.0
290000,0.45611042,4.463723,7.2914214,0.024915796,0.00028581126,1999.0,16.428608801215887,16.428608801215887,1.0
300000,0.60046613,4.4572315,4.5970697,0.021238843,0.00028520642,None,None,None,1.0
310000,0.4730453,4.4528265,None,None,None,None,None,None,1.0
320000,0.26939744,4.4580493,1.8013188,0.028157294,0.00028418237,1999.0,37.96352591117223,37.96352591117223,1.0
330000,0.17685679,4.460391,2.2752914,0.020256002,0.0002836568,1337.0,37.36720555027326,37.36720555027326,1.0
340000,0.1295442,4.4709272,None,None,None,None,None,None,1.0
350000,0.12800933,4.456998,0.37188816,0.025318759,0.00028294005,1687.0,28.829539534449577,28.829539534449577,1.0
360000,0.4467093,4.4515805,0.32707164,0.02652191,0.00028242625,1875.5,28.25156456096606,28.25156456096606,1.0
370000,0.25584993,4.461562,4.579808,0.027143873,0.0002818214,1999.0,28.169349090411114,28.169349090411114,1.0
380000,0.48161596,4.45464,0.4123805,0.02599519,0.00028126463,None,28.92157206481153,28.92157206481153,1.0
390000,0.5109299,4.458226,6.29425,0.022845693,0.00028065022,1949.0,12.493505544960499,12.493505544960499,1.0
400000,0.3803619,4.4400554,None,None,None,1901.0,41.446113952994345,41.446113952994345,1.0
410000,1.2641784,4.4445696,5.70474,0.022383777,0.00027970423,None,None,None,1.0
420000,0.26914275,4.4437494,1.9383106,0.027307935,0.00027908979,None,None,None,1.0
430000,0.7888601,4.4446697,None,None,None,1015.0,21.41025599837303,21.41025599837303,1.0
440000,0.29289755,4.4421206,5.2431364,0.023740083,0.00027847703,None,101.04791641235352,101.04791641235352,1.0
450000,0.13067596,4.4462857,1.0231539,0.016618147,0.0002779052,1795.5,38.78162039243258,38.78162039243258,1.0
460000,0.19128187,4.4397593,1.9865229,0.023474239,0.000277347,None,16.794960975646973,16.794960975646973,1.0
470000,0.19383864,4.4409785,None,None,None,None,None,None,1.0
480000,0.44581994,4.433361,1.5732945,0.023939308,0.00027642545,1999.0,26.171257868409157,26.171257868409157,1.0
