Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Is Training
3040000,-0.07806295,1.3273271,175.34782608695653,1.2952174322841608,1.2952174322841608,0.04063413,0.016697465,0.00014835026,1.0
3050000,-0.039600886,1.3267057,211.55172413793105,1.1128965950057168,1.1128965950057168,0.029765539,0.024173977,0.00014779645,1.0
3060000,-0.08619325,1.3258754,485.54545454545456,-0.5034483728472722,-0.5034483728472722,0.030234294,0.024715949,0.00014727187,1.0
3070000,0.09657924,1.3259215,349.1333333333333,0.321224487854681,0.321224487854681,0.041613854,0.02353303,0.00014675847,1.0
3080000,0.06944862,1.3261849,283.92727272727274,0.4820681856812867,0.4820681856812867,0.050738145,0.021233039,0.00014622745,1.0
3090000,0.12812187,1.3261303,183.08620689655172,1.2022500539571732,1.2022500539571732,0.059407603,0.021550674,0.00014571165,1.0
3100000,0.1950744,1.3260363,139.6,1.2530000153592684,1.2530000153592684,0.05860083,0.026206566,0.00014515668,1.0
3110000,0.02650668,1.3260983,348.3953488372093,0.2725454271298297,0.2725454271298297,0.0442281,0.03069216,0.00014463866,1.0
3120000,0.12096567,1.3261781,142.89743589743588,1.2243673775406858,1.2243673775406858,0.045937512,0.028013427,0.00014411347,1.0
3130000,-0.04838787,1.3259944,315.6666666666667,0.5855416321622519,0.5855416321622519,0.025397155,0.022361478,0.00014357986,1.0
3140000,0.066063575,1.3254653,193.28571428571428,1.088057174999267,1.088057174999267,0.04740262,0.0246663,0.00014306586,1.0
3150000,0.029591013,1.3250717,246.75757575757575,0.8072500235076794,0.8072500235076794,0.0374418,0.028362162,0.00014254505,1.0
3160000,0.006160768,1.3247985,500.7894736842105,-0.1907105983945688,-0.1907105983945688,0.03412877,0.025335304,0.00014203004,1.0
3170000,0.017019534,1.3247749,200.2,0.9780000110777716,0.9780000110777716,None,None,None,1.0
3180000,0.046937793,1.3250649,285.05882352941177,0.509249986951545,0.509249986951545,0.040208604,0.026010174,0.0001414925,1.0
3190000,0.16443762,1.3246266,209.19354838709677,0.9759394258550002,0.9759394258550002,0.057373263,0.031238755,0.00014096168,1.0
3200000,0.24863788,1.3239295,121.88888888888889,1.4930649765739943,1.4930649765739943,0.07340647,0.023751484,0.00014044388,1.0
3210000,0.2293434,1.3231968,118.06976744186046,1.523069836372553,1.523069836372553,0.07694582,0.020006929,0.00013990626,1.0
3220000,-0.009404316,1.322591,142.4,1.4373333540434639,1.4373333540434639,0.053558473,0.018863758,0.00013939009,1.0
3230000,0.06170596,1.3217897,252.30612244897958,0.8740000287933206,0.8740000287933206,0.025198217,0.02377187,0.00013885667,1.0
3240000,0.0508054,1.3210704,145.34782608695653,1.4951778371068132,1.4951778371068132,0.056639552,0.02251523,0.00013833266,1.0
3250000,0.050551835,1.3208344,159.64,1.2749231042420992,1.2749231042420992,0.051224288,0.025047949,0.00013778152,1.0
3260000,0.10620939,1.3209003,312.04,0.4769199849292636,0.4769199849292636,0.05329423,0.020289904,0.0001372331,1.0
3270000,0.10535659,1.3209729,134.17241379310346,1.4300690225309467,1.4300690225309467,0.04609777,0.027028022,0.00013671824,1.0
3280000,0.07725662,1.3208933,300.4782608695652,0.7341666890424676,0.7341666890424676,0.029272443,0.01833143,0.00013620043,1.0
3290000,0.08016301,1.3207597,238.46153846153845,0.9245952658432847,0.9245952658432847,0.04555308,0.02013589,0.00013568607,1.0
3300000,0.15897307,1.3211612,367.0943396226415,-0.07573592746278869,-0.07573592746278869,0.061668918,0.029467644,0.00013512706,1.0
3310000,0.096443705,1.3214884,214.38235294117646,1.0593529559966341,1.0593529559966341,0.051857565,0.02559558,0.00013459727,1.0
3320000,0.04884234,1.3218703,272.9047619047619,0.8753953483280574,0.8753953483280574,0.04757293,0.01574931,0.0001340787,1.0
3330000,0.10411722,1.3219306,206.3793103448276,1.0661451773072081,1.0661451773072081,0.049565595,0.024341168,0.00013356126,1.0
3340000,0.25715572,1.320588,113.22857142857143,1.5742714800539293,1.5742714800539293,0.076651,0.02441465,0.00013303345,1.0
3350000,0.14374898,1.3211808,206.9090909090909,1.2245454873720354,1.2245454873720354,0.04962478,0.022594305,0.00013251186,1.0
3360000,0.15215105,1.3216114,160.0327868852459,1.4681250649646245,1.4681250649646245,None,None,None,1.0
3370000,0.14504127,1.3215699,116.12,1.1192881574743758,1.1192881574743758,0.06024846,0.022055658,0.00013197369,1.0
3380000,0.24652883,1.3212823,161.03076923076924,1.2231846434941802,1.2231846434941802,0.054143917,0.023548048,0.00013144065,1.0
3390000,0.17963305,1.3214995,323.1951219512195,0.528170739885465,0.528170739885465,0.06801808,0.0196563,0.00013091948,1.0
3400000,0.12060999,1.3211851,206.2,0.987113656396766,0.987113656396766,0.04656098,0.0208237,0.0001304051,1.0
3410000,0.106019884,1.3207769,197.22222222222223,1.1103421281257302,1.1103421281257302,0.042135287,0.022045447,0.00012989226,1.0
