Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
780000,-0.16931672,3.4263668,None,0.014492882,0.022448987,0.0002613134,None,None,1.0
790000,-0.27893338,3.332057,None,0.018205415,0.02266113,0.0002607886,None,None,1.0
800000,-0.34617615,3.3271515,None,0.005868493,0.023662537,0.0002602254,None,None,1.0
810000,-0.36799642,3.273619,None,0.008235756,0.024369983,0.00025967503,None,None,1.0
820000,-0.412966,3.2108989,None,0.0030443459,0.03142178,0.00025915023,None,None,1.0
830000,-0.45272395,3.134098,None,0.011775217,0.024186624,0.000258587,None,None,1.0
840000,-0.444936,3.1129441,1999.0,0.0061943727,0.021781977,0.00025803348,-5.173500204458833,-5.173500204458833,1.0
850000,-0.4288967,3.0448837,None,0.009359295,0.026066504,0.00025750868,None,None,1.0
860000,-0.4418112,3.040341,None,None,None,None,None,None,1.0
870000,-0.4712193,2.9724877,None,0.0050760224,0.02593501,0.0002569454,None,None,1.0
880000,-0.46941125,2.9239569,1999.0,0.005255421,0.024199562,0.00025639503,-5.460500180721283,-5.460500180721283,1.0
890000,-0.49530146,2.8134794,None,0.002894818,0.024458403,0.00025587986,None,None,1.0
900000,-0.389455,3.2390528,1999.0,0.01149916,0.022596925,0.0002553166,-6.98755386485053,-6.98755386485053,1.0
910000,-0.16428995,3.1836429,None,0.018600278,0.029282536,0.00025479821,None,None,1.0
920000,-0.22029525,3.1983154,None,0.0166919,0.025856758,0.00025423503,None,None,1.0
930000,-0.3292034,3.096946,None,0.011115606,0.020884342,0.00025368467,None,None,1.0
940000,-0.32465127,3.060626,None,0.0037940831,0.020450028,0.00025315987,None,None,1.0
950000,-0.40711004,3.0068629,None,0.01366825,0.024968864,0.00025259663,None,None,1.0
960000,-0.5008067,3.103026,None,0.009789627,0.03278222,0.00025204621,None,None,1.0
970000,-0.53146183,3.0554183,1999.0,0.0034414406,0.02748427,0.00025151818,-21.347250912338495,-21.347250912338495,1.0
980000,-0.53995717,2.99043,None,None,None,None,None,None,1.0
990000,-0.49855494,2.9333766,None,0.0024502748,0.023118567,0.00025095502,None,None,1.0
1000000,-0.55893666,2.856278,None,0.005069833,0.022028059,0.00025040464,None,None,1.0
1010000,-0.5461863,2.785564,1999.0,0.0054773665,0.024775153,0.00024987984,-23.13175070658326,-23.13175070658326,1.0
1020000,-0.4781318,2.674348,None,0.004018162,0.02253166,0.00024932623,None,None,1.0
1030000,-0.3476925,3.1440508,1999.0,0.002166975,0.026250038,0.00024880786,-6.215500267887754,-6.215500267887754,1.0
1040000,-0.23023751,2.974302,None,0.018563792,0.021828711,0.0002482446,None,None,1.0
1050000,-0.2831122,2.9343536,None,0.010128503,0.02698769,0.0002476942,None,None,1.0
1060000,-0.3047545,2.884613,452.0,0.007898351,0.028867574,0.0002471684,-0.4122500519733876,-0.4122500519733876,1.0
1070000,-0.3266058,2.8320532,None,0.0068376763,0.030547677,0.00024660522,None,None,1.0
1080000,-0.34056354,2.8224902,None,0.009318694,0.0239224,0.00024605487,None,None,1.0
1090000,-0.37743738,2.8304734,1999.0,0.0064964355,0.028412115,0.00024553007,-4.147250335663557,-4.147250335663557,1.0
1100000,-0.33171692,2.807595,None,None,None,None,None,None,1.0
1110000,-0.36683625,2.6576395,None,0.0049747326,0.021312036,0.00024496365,None,None,1.0
1120000,-0.35038957,2.6337636,None,0.0030248351,0.02447963,0.00024441318,None,None,1.0
1130000,-0.3904865,2.6843774,None,0.0078933835,0.020697605,0.0002438884,None,None,1.0
1140000,-0.36101994,2.8057806,1860.5,0.0033316799,0.025401725,0.00024332624,-3.3638753574341536,-3.3638753574341536,1.0
1150000,-0.3929742,2.7596824,1999.0,0.0070407363,0.024810724,0.00024277261,None,None,1.0
1160000,-0.22857364,3.126574,1999.0,0.016634915,0.027582403,0.00024223507,-5.763208619008462,-5.763208619008462,1.0
1170000,-0.24471188,2.7606032,None,0.009762679,0.023826359,0.00024168467,None,None,1.0
1180000,-0.2805784,2.712079,1999.0,0.008167397,0.024114847,0.00024115987,None,None,1.0
1190000,-0.31498775,2.7306619,None,0.0056254705,0.021328306,0.00024060624,-4.253500286489725,-4.253500286489725,1.0
1200000,-0.3420227,2.6727328,None,0.0039832317,0.020671349,0.00024005584,None,None,1.0
1210000,-0.34232298,2.5628264,None,0.007333309,0.022263652,0.00023953103,None,None,1.0
1220000,-0.41072384,2.4871144,1999.0,None,None,None,-3.927250288426876,-3.927250288426876,1.0
1230000,-0.36918843,2.5502887,None,0.0036199251,0.023199106,0.00023896464,None,None,1.0
1240000,-0.43400934,2.491186,None,0.0029753868,0.030213732,0.00023841426,None,None,1.0
1250000,-0.39951107,2.4064817,None,0.0027450698,0.026395561,0.00023788949,None,None,1.0
1260000,-0.45937318,2.424064,1999.0,0.0026995172,0.017164262,0.00023732625,-4.04850036278367,-4.04850036278367,1.0
1270000,-0.37064502,2.476542,1879.0,0.023742625,0.027436506,0.00023677581,-19.518625926226377,-19.518625926226377,1.0
1280000,-0.31916732,2.5628724,1999.0,0.004475832,0.020753646,0.00023623828,-4.727432129396633,-4.727432129396633,1.0
1290000,-0.06950178,2.7805343,None,0.008283389,0.023046048,0.00023569107,None,None,1.0
1300000,-0.15881734,2.5667596,None,0.010478665,0.024918681,0.00023516627,None,None,1.0
1310000,-0.19951984,2.4028807,1999.0,0.0037900403,0.023921119,0.00023460305,-3.3047503605484962,-3.3047503605484962,1.0
1320000,-0.206175,2.439578,None,0.010229346,0.02530879,0.00023406226,None,None,1.0
1330000,-0.20317365,2.4266891,None,0.004546838,0.027616808,0.00023353746,None,None,1.0
1340000,-0.22575156,2.4063869,None,None,None,None,None,None,1.0
1350000,-0.24786893,2.4235096,1999.0,0.008032022,0.03410876,0.00023297426,-3.279750358313322,-3.279750358313322,1.0
1360000,-0.2591842,2.3609736,None,0.0036396256,0.025732696,0.00023242069,None,None,1.0
1370000,-0.25374985,2.3547556,None,0.0023135415,0.0215899,0.00023188304,None,None,1.0
1380000,-0.25090623,2.3245034,None,0.0039929976,0.01949252,0.00023133264,None,None,1.0
1390000,-0.26727772,2.328705,1999.0,0.0009196009,0.023950998,0.00023078223,-3.3547503761947155,-3.3547503761947155,1.0
1400000,-0.2444637,2.596688,1999.0,0.008449357,0.024873493,0.0002302478,-3.8036253321915865,-3.8036253321915865,1.0
1410000,-0.23904859,2.8174527,1999.0,0.0016948527,0.031969424,0.0002296975,-4.046863971616734,-4.046863971616734,1.0
1420000,-0.104348235,2.692774,None,0.01624149,0.023470577,0.00022917583,None,None,1.0
1430000,-0.1537232,2.5001962,None,0.0050549866,0.024283951,0.00022861264,None,None,1.0
1440000,-0.1715211,2.4771361,1999.0,0.0025223193,0.02246382,0.00022807189,-4.5297503508627415,-4.5297503508627415,1.0
1450000,-0.1802815,2.440848,None,0.0048164576,0.025760239,0.00022754708,None,None,1.0
1460000,-0.19297388,2.3721535,None,None,None,None,None,None,1.0
1470000,-0.21184467,2.3255143,None,0.0036623885,0.02493117,0.00022698384,None,None,1.0
1480000,-0.20776981,2.4631984,1999.0,0.005356492,0.023945542,0.00022643345,-3.6222503893077374,-3.6222503893077374,1.0
1490000,-0.21092796,2.4777825,None,0.0033296046,0.023092588,0.00022591828,None,None,1.0
1500000,-0.22001335,2.5225496,None,0.0037901339,0.026995923,0.00022534224,None,None,1.0
1510000,-0.24877505,2.5652254,None,0.0062536215,0.024847293,0.00022479186,None,None,1.0
1520000,-0.26206133,2.5653706,1999.0,0.009177444,0.020980561,0.00022426707,-4.501083670184016,-4.501083670184016,1.0
1530000,-0.2661457,2.4726703,None,0.012168278,0.028200377,0.00022370701,None,None,1.0
1540000,-0.230181,2.9393284,1999.0,0.010352123,0.023011742,0.00022318543,-5.221182244237173,-5.221182244237173,1.0
1550000,-0.12241201,2.999502,None,0.015842577,0.030792814,0.00022262226,None,None,1.0
1560000,-0.18059097,2.7944844,None,0.023620946,0.022726566,0.00022207187,None,None,1.0
1570000,-0.225248,2.7168622,1999.0,0.005660372,0.016126633,0.00022155662,-3.536000359803438,-3.536000359803438,1.0
1580000,-0.24131355,2.7044446,None,None,None,None,None,None,1.0
1590000,-0.28235775,2.7183282,None,0.00899992,0.023761628,0.00022099343,None,None,1.0
1600000,-0.3164103,2.739551,None,0.014021396,0.019387541,0.00022044306,None,None,1.0
1610000,-0.34237182,2.827043,1999.0,0.0036277424,0.028689554,0.00021991826,-4.032250314950943,-4.032250314950943,1.0
1620000,-0.37367025,2.7948344,None,0.005095311,0.019467445,0.00021935186,None,None,1.0
1630000,-0.39194965,2.6840503,None,0.002434331,0.024946926,0.00021880149,None,None,1.0
1640000,-0.41538778,2.6501677,None,0.0036376908,0.023195142,0.00021826384,None,None,1.0
1650000,-0.39477262,2.6652613,1999.0,0.0015509888,0.02463695,0.00021771023,-6.454000228395064,-6.454000228395064,1.0
1660000,-0.34273592,2.5805259,None,0.0058196303,0.019274624,0.00021716625,None,None,1.0
1670000,-0.27869576,2.966306,1999.0,0.008539137,0.023910535,0.00021663182,-5.605841229585084,-5.605841229585084,1.0
1680000,-0.20583886,2.795193,None,0.011483907,0.028970515,0.00021608142,None,None,1.0
1690000,-0.23561989,2.765985,None,0.005916639,0.026390038,0.00021555662,None,None,1.0
1700000,-0.26005465,2.6572456,1999.0,0.006761362,0.027093966,0.00021500309,-8.676000216975808,-8.676000216975808,1.0
1710000,-0.27152005,2.5349205,None,None,None,None,None,None,1.0
1720000,-0.30339235,2.537043,None,0.0056628752,0.023780178,0.00021445268,None,None,1.0
1730000,-0.29738253,2.5611749,1999.0,0.008371904,0.025816001,0.0002139279,-4.234750330448151,-4.234750330448151,1.0
1740000,-0.30455276,2.4822896,None,0.0066040745,0.020967294,0.00021336145,None,None,1.0
1750000,-0.33168438,2.3743258,None,0.007556522,0.025436472,0.00021281102,None,None,1.0
1760000,-0.32944468,2.326888,None,0.009396913,0.032355443,0.00021227347,None,None,1.0
1770000,-0.42140526,2.2797756,None,0.010157789,0.020482836,0.00021172308,None,None,1.0
1780000,-0.36286548,2.395752,1999.0,0.006403657,0.026452804,0.00021117587,-3.802750363945961,-3.802750363945961,1.0
1790000,-0.4071052,2.4485195,1999.0,0.0062181246,0.022434387,0.00021063822,None,None,1.0
1800000,-0.2317041,2.875506,1999.0,0.008931986,0.026577117,0.00021009104,-5.408682192252441,-5.408682192252441,1.0
1810000,-0.20814617,2.6543381,None,0.009310784,0.023062626,0.00020956625,None,None,1.0
1820000,-0.22503898,2.5787795,1999.0,0.0061974204,0.029110722,0.00020900305,None,None,1.0
1830000,-0.22236112,2.4955907,None,None,None,None,-3.4860002920031548,-3.4860002920031548,1.0
1840000,-0.23938128,2.4460578,None,0.003958957,0.022303756,0.00020846222,None,None,1.0
1850000,-0.27103975,2.36245,None,0.005635433,0.023491796,0.00020793742,None,None,1.0
1860000,-0.27238232,2.3862443,1999.0,0.0029753966,0.022657363,0.00020737425,-3.422250408679247,-3.422250408679247,1.0
1870000,-0.2657361,2.4361515,None,0.0051973895,0.02842303,0.00020682065,None,None,1.0
1880000,-0.26914573,2.3897603,None,0.001805876,0.028635956,0.0002062831,None,None,1.0
1890000,-0.28491378,2.2683105,None,0.0031628706,0.02213816,0.0002057327,None,None,1.0
1900000,-0.27738738,2.270019,1999.0,0.005152597,0.024877537,0.0002051823,-4.498500362038612,-4.498500362038612,1.0
1910000,-0.26664448,2.4470031,1999.0,0.0010786115,0.020413484,0.00020464786,-4.377375259064138,-4.377375259064138,1.0
1920000,-0.26599467,2.552064,1999.0,0.010391184,0.023093175,0.00020409745,-3.9022048732096497,-3.9022048732096497,1.0
1930000,-0.1642404,2.7276444,None,0.011319126,0.022238083,0.00020357588,None,None,1.0
1940000,-0.21565022,2.5806816,None,0.008257901,0.021870857,0.00020301266,None,None,1.0
1950000,-0.22836551,2.5048566,1999.0,None,None,None,-2.849750254303217,-2.849750254303217,1.0
1960000,-0.23645768,2.4685717,None,0.014847416,0.02857061,0.00020247186,None,None,1.0
1970000,-0.24579048,2.4662967,None,0.008730107,0.021993568,0.00020194706,None,None,1.0
1980000,-0.24813049,2.3475742,None,0.0023320934,0.023736292,0.00020138385,None,None,1.0
1990000,-0.2549194,2.402303,1999.0,0.008674909,0.019271377,0.0002008335,-3.3472502194344997,-3.3472502194344997,1.0
2000000,-0.24819951,2.4106977,None,0.003336202,0.026638765,0.00020031823,None,None,1.0
2010000,-0.26976293,2.393956,None,0.00799895,0.021269998,0.00019974227,None,None,1.0
2020000,-0.27494314,2.357188,None,0.0025127428,0.024122823,0.00019919183,None,None,1.0
2030000,-0.29382125,2.3675318,1999.0,0.0078619635,0.024280401,0.00019865428,-3.4885003939270973,-3.4885003939270973,1.0
2040000,-0.27369994,2.479821,1999.0,0.002531405,0.021541674,0.00019810708,-4.246750275604427,-4.246750275604427,1.0
2050000,-0.26160955,2.7630186,1999.0,0.0038425026,0.019544993,0.00019758548,-4.055386702276089,-4.055386702276089,1.0
2060000,-0.17396046,2.824981,None,0.026070816,0.02645639,0.00019702225,None,None,1.0
2070000,-0.22436368,2.659738,None,None,None,None,None,None,1.0
2080000,-0.23057729,2.7020144,1999.0,0.010914472,0.0250239,0.00019647185,-3.9060002751648426,-3.9060002751648426,1.0
2090000,-0.2485511,2.6514504,None,0.0022210851,0.01955513,0.0001959567,None,None,1.0
2100000,-0.24632943,2.4500608,None,0.005917532,0.026741028,0.00019539346,None,None,1.0
2110000,-0.25725996,2.3440456,None,0.012188269,0.023946093,0.00019484301,None,None,1.0
2120000,-0.2516331,2.3685858,1999.0,0.005870404,0.01968656,0.00019431826,-3.901000265032053,-3.901000265032053,1.0
2130000,-0.24358924,2.33257,None,0.0036163842,0.027813498,0.00019375185,None,None,1.0
2140000,-0.27273202,2.2404077,None,0.011707919,0.027955985,0.00019320147,None,None,1.0
2150000,-0.26922193,2.2273233,None,0.003437648,0.025962384,0.0001926638,None,None,1.0
2160000,-0.30010477,2.2411265,1999.0,0.0031315843,0.025865514,0.00019211028,-6.77733392516772,-6.77733392516772,1.0
2170000,-0.2645161,2.3081872,None,0.011213239,0.017067676,0.00019156621,None,None,1.0
2180000,-0.23199464,2.6785495,1999.0,0.011565157,0.017039007,0.00019103187,-3.644136695529927,-3.644136695529927,1.0
2190000,-0.17488259,2.7112155,None,None,None,None,None,None,1.0
2200000,-0.2058575,2.5860527,None,0.0032630418,0.025434703,0.00019048149,None,None,1.0
2210000,-0.20487265,2.6600912,1999.0,0.012509526,0.026702078,0.00018995669,-3.8522503059357405,-3.8522503059357405,1.0
2220000,-0.21542461,2.6052492,None,0.010655855,0.024531761,0.00018940307,None,None,1.0
2230000,-0.22178142,2.5507784,None,0.01103197,0.02553213,0.00018885266,None,None,1.0
2240000,-0.23023014,2.5210376,None,0.002555296,0.022866214,0.00018832786,None,None,1.0
2250000,-0.24596144,2.4938731,1999.0,0.0070375274,0.028024202,0.00018776144,-3.303500274196267,-3.303500274196267,1.0
2260000,-0.2588599,2.4153802,None,0.0038777473,0.026487017,0.00018721107,None,None,1.0
2270000,-0.26280475,2.4069722,None,0.0015635175,0.022608964,0.00018667342,None,None,1.0
2280000,-0.27208513,2.3479564,None,0.0018338731,0.024617918,0.00018612301,None,None,1.0
2290000,-0.27452785,2.3845055,1999.0,0.005873816,0.028935859,0.00018557585,-5.014416947339972,-5.014416947339972,1.0
2300000,-0.24850903,2.3599057,None,0.008369272,0.03081743,0.00018503828,None,None,1.0
2310000,-0.19321303,2.7258842,1999.0,None,None,None,-3.841295807368376,-3.841295807368376,1.0
2320000,-0.17638387,2.4631886,None,0.015863,0.02075073,0.00018449109,None,None,1.0
2330000,-0.17633033,2.380281,None,0.010752674,0.024268586,0.0001839663,None,None,1.0
2340000,-0.20286906,2.382154,1999.0,0.0045499178,0.024352845,0.00018340306,-3.557250352576375,-3.557250352576375,1.0
2350000,-0.20888323,2.2960768,None,0.0042056697,0.023360474,0.00018286229,None,None,1.0
2360000,-0.226455,2.2605002,None,0.0032479088,0.026321305,0.00018233746,None,None,1.0
2370000,-0.25124413,2.2601821,1999.0,0.015749637,0.028132342,0.00018177426,-4.844750313088298,-4.844750313088298,1.0
2380000,-0.24277629,2.1923277,None,0.0029001462,0.019468887,0.00018122062,None,None,1.0
2390000,-0.26723915,2.1446753,None,0.0036980954,0.017011888,0.00018068307,None,None,1.0
2400000,-0.27315825,2.0821288,None,0.001850248,0.022133758,0.00018013266,None,None,1.0
2410000,-0.30687466,2.149987,None,0.0069389693,0.02284474,0.00017958225,None,None,1.0
2420000,-0.2676126,2.3198197,1999.0,0.003766216,0.021632059,0.00017904783,-3.4502503673235574,-3.4502503673235574,1.0
2430000,-0.31378627,2.2958317,1999.0,None,None,None,None,None,1.0
2440000,-0.16339195,2.6230469,1999.0,0.01021896,0.020484746,0.00017849743,-5.541636739434167,-5.541636739434167,1.0
2450000,-0.13895223,2.4108434,None,0.017887546,0.027231013,0.00017797583,None,None,1.0
2460000,-0.16754368,2.3579705,1999.0,0.004869111,0.025318129,0.00017741266,None,None,1.0
2470000,-0.1788308,2.3146296,None,0.0033258353,0.0217079,0.00017687182,-3.646000389009714,-3.646000389009714,1.0
2480000,-0.19913499,2.3130143,None,0.012716332,0.025026266,0.00017634702,None,None,1.0
2490000,-0.21867932,2.281934,None,0.0058575477,0.023947228,0.00017578385,None,None,1.0
2500000,-0.21571523,2.3825471,1999.0,0.007492703,0.021619497,0.00017523346,-3.6197503581643105,-3.6197503581643105,1.0
2510000,-0.22885603,2.4102268,None,0.010523747,0.018651335,0.00017471828,None,None,1.0
2520000,-0.25073782,2.4341357,1289.0,0.019037355,0.02693428,0.0001742043,-0.03550031967461109,-0.03550031967461109,1.0
2530000,-0.2944432,2.4064553,None,0.010172004,0.01586663,0.0001736795,None,None,1.0
2540000,-0.30835629,2.430913,1999.0,0.007878057,0.018979242,0.00017311626,-3.5172503255307674,-3.5172503255307674,1.0
2550000,-0.35357913,2.5315166,1999.0,0.011820147,0.022452233,0.00017256904,-4.26487529464066,-4.26487529464066,1.0
2560000,-0.39990243,2.5205176,1999.0,0.013511795,0.027691277,0.00017205066,-8.559000498242677,-8.559000498242677,1.0
2570000,-0.15583734,2.404992,None,None,None,None,None,None,1.0
2580000,-0.19901946,2.228884,None,0.010629763,0.020869141,0.00017147465,None,None,1.0
2590000,-0.25588974,2.2747517,1999.0,0.019831898,0.025378533,0.00017094986,-3.123500157147646,-3.123500157147646,1.0
2600000,-0.28917938,2.3361623,None,0.005601509,0.019791106,0.00017040908,None,None,1.0
2610000,-0.29190376,2.2868276,None,0.008086494,0.029439073,0.0001698587,None,None,1.0
2620000,-0.33840674,2.2669647,None,0.005816133,0.023835588,0.00016933387,None,None,1.0
2630000,-0.31648284,2.300649,1999.0,0.0031127052,0.024254644,0.00016877065,-2.294750425964594,-2.294750425964594,1.0
2640000,-0.3232024,2.2194536,None,0.003704708,0.02157634,0.00016820425,None,None,1.0
2650000,-0.34606308,2.2737954,1702.0,0.004976412,0.02080426,0.0001676891,-11.837500680238008,-11.837500680238008,1.0
2660000,-0.25556985,2.1526358,None,0.006897633,0.028733762,0.00016713902,None,None,1.0
2670000,-0.27887654,2.1451604,1999.0,0.00479461,0.029947214,0.00016662385,-3.787250228226185,-3.787250228226185,1.0
2680000,-0.24013434,2.2553508,1999.0,0.0044967034,0.030905169,0.00016610548,-3.4973753690719604,-3.4973753690719604,1.0
2690000,-0.24983618,2.4393733,1999.0,0.00723455,0.024984945,0.00016559023,-3.396055895835161,-3.396055895835161,1.0
2700000,-0.14347032,2.3802538,None,0.017458498,0.020739483,0.00016506543,None,None,1.0
2710000,-0.23632352,2.237543,None,0.009278917,0.019090964,0.00016454064,None,None,1.0
2720000,-0.24816395,2.1873052,1999.0,None,None,None,-4.067250421270728,-4.067250421270728,1.0
2730000,-0.24013145,2.2201462,None,0.0029020088,0.022739453,0.00016399987,None,None,1.0
2740000,-0.24666278,2.2193437,None,0.0015978604,0.02544229,0.00016343666,None,None,1.0
2750000,-0.25144884,2.1954813,None,0.0028708538,0.023973497,0.0001629119,None,None,1.0
2760000,-0.25107864,2.2893894,1999.0,0.0066951266,0.019003553,0.00016234866,-3.6197503581643105,-3.6197503581643105,1.0
2770000,-0.2491009,2.1902978,1999.0,0.0071271905,0.028162409,0.00016182063,-4.268000330775976,-4.268000330775976,1.0
2780000,-0.245348,2.244,1999.0,0.0055080215,0.024531508,0.00016129263,-3.1720004193484783,-3.1720004193484783,1.0
2790000,-0.26928812,2.1450233,None,0.014821193,0.02307912,0.00016072625,None,None,1.0
