Steps,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Entropy,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
130000,0.006417817,0.0057172985,0.02999929,0.00028799367,1.4167444,999.5,1.6030469267466287,1.6030469267466287,1.0
140000,0.10770534,0.013145116,0.015769513,0.00028693763,1.4175072,None,None,None,1.0
150000,0.08942754,0.028554887,0.020999176,0.0002858368,1.4181061,None,None,None,1.0
160000,0.07910814,0.013459491,0.027415346,0.0002847616,1.4179697,None,None,None,1.0
170000,0.074199066,0.014928745,0.023008414,0.0002836608,1.4184197,None,None,None,1.0
180000,0.06994776,0.01916964,0.023856433,0.00028255998,1.4190838,None,None,None,1.0
190000,0.07006885,0.008195655,0.02379248,0.00028148483,1.4191381,None,None,None,1.0
200000,0.07361085,0.008590993,0.02022612,0.00028038403,1.4174265,None,None,None,1.0
210000,0.08110097,0.011763586,0.018968357,0.0002792832,1.4157916,None,None,None,1.0
220000,0.04532328,0.009466915,0.023929363,0.00027820803,1.414787,None,None,None,1.0
230000,0.055019036,0.006490126,0.03158624,0.00027710723,1.4127009,None,None,None,1.0
240000,0.0789913,0.012780183,0.026823778,0.00027600644,1.4115696,None,None,None,1.0
250000,0.08028606,None,None,None,1.4112818,1503.8,3.4333002184401265,3.4333002184401265,1.0
260000,0.13627222,0.011663464,0.02154628,0.0002749112,1.4107339,1999.0,3.0648929992644947,3.0648929992644947,1.0
270000,0.1692265,0.042282306,0.025044858,0.0002738232,1.4109981,None,None,None,1.0
280000,0.09086399,0.035033565,0.02353019,0.0002727736,1.4101144,None,None,None,1.0
290000,0.06686333,0.016681666,0.020187374,0.0002716472,1.4094043,417.4,3.1628000476630405,3.1628000476630405,1.0
300000,0.06296049,0.010397621,0.026021399,0.00027054205,1.4091362,None,None,None,1.0
310000,0.06716255,0.0118867885,0.029037679,0.00026949245,1.4089555,None,None,None,1.0
320000,0.07598306,0.010550382,0.025200104,0.00026835522,1.4092346,737.4,3.146000096690841,3.146000096690841,1.0
330000,0.0857623,0.017069587,0.024833562,0.0002672468,1.4092548,833.4,3.069900001748465,3.069900001748465,1.0
340000,0.12854698,0.015690418,0.021721186,0.0002661972,1.4099826,None,None,None,1.0
350000,0.1488729,0.01184154,0.02077013,0.00026505403,1.4086506,1176.2,3.188750175303236,3.188750175303236,1.0
360000,0.15256603,None,None,None,1.4086896,1337.4,3.1373215874939757,3.1373215874939757,1.0
370000,0.22326009,0.01910569,0.024009345,0.00026393763,1.4088933,1192.0,3.362325131817488,3.362325131817488,1.0
380000,0.23238133,0.029509604,0.023697276,0.00026283166,1.4078083,1999.0,3.9420001344988123,3.9420001344988123,1.0
390000,0.26489338,0.017389078,0.023425613,0.00026178837,1.4056611,1999.0,3.4169002051115966,3.4169002051115966,1.0
400000,0.25513598,0.042029154,0.026907483,0.0002607448,1.4050326,784.3333333333334,3.5950556673989116,3.5950556673989116,1.0
410000,0.19979292,0.024255274,0.033904057,0.00025970567,1.4026444,583.0,2.9295002769678833,2.9295002769678833,1.0
420000,0.21934702,0.022937883,0.023031266,0.0002586456,1.399611,1111.4444444444443,3.2200556656397463,3.2200556656397463,1.0
430000,0.27990842,0.024579559,0.029389929,0.00025754367,1.3978206,543.0,3.023300075449515,3.023300075449515,1.0
440000,0.22105756,0.040881287,0.028771255,0.00025645838,1.3974327,689.8,3.120450302492827,3.120450302492827,1.0
450000,0.108824335,0.030875538,0.034205273,0.00025535995,1.3975106,None,None,None,1.0
460000,0.15374725,0.01776969,0.03961816,0.0002542684,1.3977052,456.6,3.1286502446047963,3.1286502446047963,1.0
470000,0.035575777,0.018869095,0.03491526,0.00025313604,1.3984123,None,None,None,1.0
480000,0.08457509,0.012242776,0.042753205,0.0002520992,1.40017,1999.0,3.4282499962646398,3.4282499962646398,1.0
490000,0.19176194,0.017455328,0.023511725,0.00025102837,1.4026564,1404.7142857142858,3.1262779710038253,3.1262779710038253,1.0
500000,0.2619967,None,None,None,1.4036273,1198.3333333333333,3.3266946353639164,3.3266946353639164,1.0
510000,0.27608046,0.029036634,0.031885974,0.00024992446,1.4038413,1733.6666666666667,3.1450909899219615,3.1450909899219615,1.0
520000,0.27280524,0.02775883,0.02030536,0.00024881767,1.4025145,1999.0,3.814857338488634,3.814857338488634,1.0
