Steps,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Entropy,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1110000,-0.044983782,0.020928675,0.02320699,0.0001891901,1.3612297,885.0,0.7863924511641797,0.7863924511641797,1.0
1120000,-0.033906437,0.023968711,0.02606427,0.00018804005,1.360067,None,None,None,1.0
1130000,-0.046891425,None,None,None,1.3584653,857.8,0.8543497363629285,0.8543497363629285,1.0
1140000,0.0020239353,0.016056681,0.028550375,0.00018689965,1.3586795,1242.851851851852,0.11392548431952794,0.11392548431952794,1.0
1150000,-0.031770166,0.03920089,0.024744797,0.00018584529,1.358195,None,None,None,1.0
1160000,-0.063571915,0.021117844,0.025967373,0.0001847445,1.3585961,None,None,None,1.0
1170000,-0.07975274,0.014425909,0.01995371,0.00018371323,1.3584414,1198.0,0.023999465655328497,0.023999465655328497,1.0
1180000,-0.08674509,0.01489414,0.022069506,0.00018258045,1.3577521,1665.6666666666667,-0.9990561544998653,-0.9990561544998653,1.0
1190000,-0.07416861,0.020569375,0.024492957,0.00018148363,1.3568786,1638.076923076923,-1.0960773434400415,-1.0960773434400415,1.0
1200000,-0.047929633,0.030437596,0.026253663,0.00018040885,1.3565121,823.0,0.9414995006285608,0.9414995006285608,1.0
1210000,0.004950339,0.024107402,0.020752933,0.00017928566,1.3566633,644.0526315789474,1.5470259849067876,1.5470259849067876,1.0
1220000,-0.036472995,0.04176276,0.02081698,0.00017823647,1.3572259,603.1818181818181,1.6954086975787173,1.6954086975787173,1.0
1230000,-0.010043135,0.048486914,0.026768437,0.00017716043,1.3579458,None,None,None,1.0
1240000,-0.06635127,0.021265034,0.022724895,0.00017603487,1.357918,1676.3333333333333,-1.024667388753086,-1.024667388753086,1.0
1250000,-0.1327594,None,None,None,1.3578055,None,None,None,1.0
1260000,-0.100163326,0.019189488,0.024044981,0.00017493406,1.3570478,883.0,1.0060711552089612,1.0060711552089612,1.0
1270000,-0.019775027,0.012385365,0.022348907,0.00017390125,1.3560886,1150.111111111111,0.20691623086329652,0.20691623086329652,1.0
1280000,0.02186117,0.030375572,0.023856245,0.00017283963,1.3565538,469.0,2.0486997726373373,2.0486997726373373,1.0
1290000,-0.05125164,0.02653351,0.019962179,0.00017178204,1.3559349,848.1875,0.6588567308541055,0.6588567308541055,1.0
1300000,0.0012533643,0.036020584,0.02239972,0.00017064327,1.357033,394.125,2.0940497145755215,2.0940497145755215,1.0
1310000,-0.06439359,0.02884605,0.02663676,0.00016959048,1.3582205,1049.2222222222222,0.209110622242507,0.209110622242507,1.0
1320000,-0.0543471,0.022759961,0.022935936,0.00016851403,1.3581053,1734.3846153846155,-1.2213852332295994,-1.2213852332295994,1.0
1330000,-0.04704126,0.021131327,0.02214513,0.00016741965,1.357944,None,None,None,1.0
1340000,-0.0342687,0.011477175,0.029712034,0.00016636083,1.3584331,1131.4444444444443,0.3013209681001691,0.3013209681001691,1.0
1350000,0.07832252,0.042051114,0.02549363,0.00016531529,1.3585995,1125.0,0.3310829399852082,0.3310829399852082,1.0
1360000,-0.03916021,0.039302416,0.01943887,0.00016423644,1.357322,567.8888888888889,1.9125830229313578,1.9125830229313578,1.0
1370000,2.7455158e-06,0.042801205,0.024948072,0.00016316849,1.3565204,442.5,2.6430621026083827,2.6430621026083827,1.0
1380000,-0.0013425021,0.02471947,0.026920233,0.00016211768,1.3551168,693.1333333333333,1.2658329167092839,1.2658329167092839,1.0
1390000,0.009523478,0.035322703,0.026443714,0.00016109283,1.35358,847.5714285714286,0.6656068467709702,0.6656068467709702,1.0
1400000,0.073889345,0.04536837,0.0273502,0.00016001765,1.3529049,690.0,1.3541839330420389,1.3541839330420389,1.0
1410000,0.04649283,None,None,None,1.3523577,1222.5555555555557,0.6183568220336123,0.6183568220336123,1.0
1420000,-0.009826354,0.04190656,0.030042017,0.00015894088,1.3521795,1999.0,-1.6230006627738476,-1.6230006627738476,1.0
