Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Is Training
1300000,0.096577786,1.3866897,566.0588235294117,1.8581944656428224,1.8581944656428224,0.048526235,0.015913587,0.00017013447,1.0
1310000,0.05328632,1.3863221,415.0,None,None,0.030417528,0.021522287,0.00016910487,1.0
1320000,0.049001,1.3853338,1162.0,1.2070891613192443,1.2070891613192443,0.025106853,0.025229815,0.0001680221,1.0
1330000,0.11269118,1.38361,724.375,1.371239530359162,1.371239530359162,None,None,None,1.0
1340000,0.16825055,1.383482,354.84,1.9578623242559843,1.9578623242559843,0.047786366,0.027339637,0.00016690689,1.0
1350000,0.13406102,1.3835527,221.13333333333333,2.414067008284231,2.414067008284231,0.06136079,0.026452456,0.00016586081,1.0
1360000,0.08215683,1.3826655,581.1333333333333,1.3295301042729988,1.3295301042729988,0.03880531,0.0200632,0.0001647513,1.0
1370000,0.098019235,1.3820473,1171.0,0.7842644991261685,0.7842644991261685,0.023292543,0.023409465,0.00016363048,1.0
1380000,0.07027067,1.381788,1171.0,0.04298887506593019,0.04298887506593019,0.031764317,0.017319495,0.00016251809,1.0
1390000,0.08878224,1.381777,697.4,1.3061801460571587,1.3061801460571587,0.028689252,0.026103955,0.00016143966,1.0
1400000,0.09838692,1.3819714,351.0,2.3409828960784185,2.3409828960784185,0.02618479,0.030843975,0.00016033804,1.0
1410000,0.1037983,1.3818902,596.1428571428571,1.6490930894339857,1.6490930894339857,0.041110452,0.018538227,0.00015923203,1.0
1420000,0.09381376,1.3803592,957.0,1.7275001380592585,1.7275001380592585,0.036777254,0.021777285,0.00015817487,1.0
1430000,0.11786747,1.3798449,723.8571428571429,0.27418913056155564,0.27418913056155564,0.03212576,0.02526542,0.00015711087,1.0
1440000,0.061892938,1.3805147,311.0,2.1826803367584944,2.1826803367584944,None,None,None,1.0
1450000,0.07890131,1.3814285,534.1111111111111,2.099844854014615,2.099844854014615,0.039572112,0.015471537,0.00015599691,1.0
1460000,-0.0042191087,1.3811226,561.4,1.5267602000618354,1.5267602000618354,0.028102465,0.025759123,0.00015492646,1.0
1470000,-0.0036009834,1.3812444,1999.0,-1.9102000091224909,-1.9102000091224909,0.019610653,0.026801903,0.00015382607,1.0
1480000,-0.06069641,1.380657,1540.3333333333333,-0.6874498706310987,-0.6874498706310987,0.010231691,0.022453437,0.00015279565,1.0
1490000,0.008199926,1.3802086,1999.0,-1.8939000628888607,-1.8939000628888607,0.016432028,0.027409215,0.00015176524,1.0
1500000,0.051497906,1.3802243,714.68,1.4715046169003472,1.4715046169003472,0.025111029,0.025157211,0.0001506693,1.0
1510000,0.14602256,1.3803828,768.0,1.0209701819714003,1.0209701819714003,0.038293913,0.021582436,0.00014963686,1.0
1520000,0.14245123,1.3800979,195.2,2.6445603638344135,2.6445603638344135,0.059120916,0.023298068,0.00014851127,1.0
1530000,0.122961864,1.3793125,1146.2,0.3524928057191169,0.3524928057191169,0.04848664,0.025812762,0.00014741329,1.0
1540000,0.10635943,1.3785682,256.8333333333333,2.4535878338235,2.4535878338235,0.04220468,0.02639886,0.00014638607,1.0
1550000,0.15461682,1.3786225,340.8,2.0280820680835117,2.0280820680835117,0.046490736,0.027724082,0.00014530208,1.0
1560000,0.1534149,1.3783969,288.7142857142857,2.4189133611608944,2.4189133611608944,0.048764408,0.029387448,0.00014416967,1.0
1570000,0.119947046,1.3778223,587.6666666666666,1.6417252788087353,1.6417252788087353,0.037450388,0.023207167,0.00014310007,1.0
1580000,0.124116816,1.3779355,670.1538461538462,0.7706054019723333,0.7706054019723333,None,None,None,1.0
1590000,0.189156,1.3781888,498.4117647058824,2.173241960020581,2.173241960020581,0.045504577,0.029820627,0.0001419917,1.0
1600000,0.11892349,1.37826,280.7391304347826,2.814071742086006,2.814071742086006,0.059516974,0.023248546,0.00014093486,1.0
1610000,0.15839794,1.3786691,312.42857142857144,2.2650264031177834,2.2650264031177834,0.034435153,0.026440019,0.00013985165,1.0
1620000,0.13882901,1.3781136,737.3333333333334,1.113937811004386,1.113937811004386,0.052299947,0.01808481,0.00013872166,1.0
1630000,0.22975774,1.3778138,378.6,2.006070438702591,2.006070438702591,0.04141345,0.038693987,0.0001376345,1.0
1640000,0.119251646,1.3781838,457.94736842105266,2.0296950239908735,2.0296950239908735,0.038224794,0.019467015,0.00013659567,1.0
1650000,0.094050445,1.3786827,305.8,2.196590202592779,2.196590202592779,0.059626605,0.022518177,0.00013553647,1.0
1660000,0.041150376,1.3785323,387.57142857142856,2.409828876228338,2.409828876228338,0.033891007,0.02345037,0.00013447723,1.0
1670000,0.05306788,1.3776724,422.0,2.6379754971712828,2.6379754971712828,0.03594146,0.020133082,0.00013338805,1.0
1680000,0.07285761,1.3766444,1086.3333333333333,0.20705014145884584,0.20705014145884584,0.020558113,0.023534294,0.00013225527,1.0
1690000,0.07731054,1.3758042,1219.4444444444443,-0.04490002886288696,-0.04490002886288696,0.04571132,0.028053055,0.00013114928,1.0
1700000,0.046379812,1.375936,681.3157894736842,1.3529581101121086,1.3529581101121086,0.025391929,0.023870075,0.00013006387,1.0
1710000,-0.026525283,1.3757209,600.5,1.2688667968808052,1.2688667968808052,None,None,None,1.0
1720000,0.04058139,1.3747525,338.1,2.4428482061839136,2.4428482061839136,0.04002701,0.02756238,0.0001289909,1.0
1730000,0.022226663,1.3727669,None,None,None,0.039632823,0.024780357,0.00012786407,1.0
1740000,0.111565396,1.3722814,606.0666666666667,1.353763566701673,1.353763566701673,0.024832318,0.02412179,0.0001268137,1.0
1750000,0.09224188,1.3720666,747.8,1.789120171230752,1.789120171230752,0.044793688,0.026098847,0.0001257413,1.0
1760000,0.09988485,1.371185,899.2857142857143,0.6317947815221391,0.6317947815221391,0.033087272,0.020317875,0.00012466568,1.0
1770000,0.03172935,1.3705822,362.0,2.798525333404541,2.798525333404541,0.048528027,0.028778413,0.00012355688,1.0
1780000,0.11470179,1.3705552,663.3478260869565,1.4365088895555465,1.4365088895555465,0.032725766,0.026145,0.00012244846,1.0
1790000,0.08493744,1.3707305,985.9473684210526,0.47640537755796686,0.47640537755796686,0.06414283,0.025984913,0.00012132048,1.0
1800000,0.01055994,1.3709881,309.8,1.8935002118465492,1.8935002118465492,0.036912624,0.029398974,0.000120290075,1.0
1810000,0.076791,1.3715495,835.2857142857143,1.1662529159925485,1.1662529159925485,0.042230107,0.029369233,0.00011925006,1.0
1820000,0.06988389,1.3719568,676.2,1.3670251688105055,1.3670251688105055,0.040303506,0.025480825,0.000118212854,1.0
1830000,0.120301194,1.3715767,404.06666666666666,2.2264802992576733,2.2264802992576733,0.03259777,0.021120613,0.00011706487,1.0
1840000,0.1894862,1.3710573,489.6666666666667,1.9262802841258235,1.9262802841258235,None,None,None,1.0
1850000,0.100291766,1.3703704,921.0,0.4642358227491578,0.4642358227491578,0.048657104,0.023656225,0.000115982475,1.0
1860000,0.22773421,1.3696663,371.7027027027027,2.3259367120512198,2.3259367120512198,0.047956448,0.025560625,0.0001149477,1.0
