Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
800000,0.26174536,1.3929466,568.4285714285714,2.856500029224359,2.856500029224359,1.0
810000,0.25338885,1.3921313,471.0,3.445000313668667,3.445000313668667,1.0
820000,0.13660225,1.3896185,1999.0,3.6425004381744657,3.6425004381744657,1.0
830000,0.20891972,1.3879143,864.3333333333334,3.3339793689713892,3.3339793689713892,1.0
840000,0.24357572,1.3876413,1360.5,3.854062538710423,3.854062538710423,1.0
850000,0.22870627,1.3873181,807.4,3.1006002043082845,3.1006002043082845,1.0
860000,0.24173485,1.3867639,630.7333333333333,3.348166792090827,3.348166792090827,1.0
870000,0.26772982,1.38596,866.3684210526316,3.2088215901250288,3.2088215901250288,1.0
880000,0.26153356,1.3851025,1231.4444444444443,3.1090001517699823,3.1090001517699823,1.0
890000,0.2096645,1.3849663,None,None,None,1.0
900000,0.20004167,1.3849385,1009.5714285714286,3.196071566032645,3.196071566032645,1.0
910000,0.2265278,1.3849336,589.7692307692307,3.5906156530836597,3.5906156530836597,1.0
920000,0.21848749,1.3856225,None,None,None,1.0
930000,0.12867515,1.3857429,1074.5555555555557,3.1918333243488126,3.1918333243488126,1.0
940000,0.3230904,1.3870637,1106.3333333333333,3.079812603687363,3.079812603687363,1.0
950000,0.3418045,1.3873472,207.0,2.9338002835982477,2.9338002835982477,1.0
960000,0.31678098,1.3873757,858.0,3.807333636943007,3.807333636943007,1.0
970000,0.30802563,1.3876332,459.61538461538464,2.9092752494063463,2.9092752494063463,1.0
980000,0.2727423,1.3870778,1110.2,3.314300135662779,3.314300135662779,1.0
990000,0.33355877,1.3857845,755.9375,3.060472421196108,3.060472421196108,1.0
1000000,0.3407656,1.3850869,593.75,2.9910002186273537,2.9910002186273537,1.0
1010000,0.28712738,1.3862365,421.0689655172414,3.1842502054447928,3.1842502054447928,1.0
1020000,0.40984863,1.3868849,240.2,2.9827858569665944,2.9827858569665944,1.0
1030000,0.3194317,1.3860658,565.2222222222222,3.6140002348518463,3.6140002348518463,1.0
1040000,0.3644503,1.3844354,805.6666666666666,3.0957084433490913,3.0957084433490913,1.0
1050000,0.44580165,1.3839266,832.4,3.1702002174977677,3.1702002174977677,1.0
1060000,0.3099414,1.3829093,332.0,3.7897504720604047,3.7897504720604047,1.0
1070000,0.2861996,1.3822764,598.7333333333333,3.1015668113250285,3.1015668113250285,1.0
1080000,0.3212494,1.3824447,676.0909090909091,3.445954719240862,3.445954719240862,1.0
1090000,0.4042268,1.3823954,517.3461538461538,3.221371589652595,3.221371589652595,1.0
1100000,0.42548147,1.3821265,664.2,2.9284231905789615,2.9284231905789615,1.0
1110000,0.34506458,1.3818207,297.93333333333334,3.110850257932907,3.110850257932907,1.0
1120000,0.39389193,1.3813418,486.73333333333335,3.0941668623573304,3.0941668623573304,1.0
1130000,0.41084057,1.3807678,525.0,3.146450223220745,3.146450223220745,1.0
1140000,0.3373527,1.3806074,836.3333333333334,3.3922370441662344,3.3922370441662344,1.0
1150000,0.3511604,1.3809718,233.4,3.0374502295278942,3.0374502295278942,1.0
1160000,0.35972384,1.3812137,516.2,3.2514668426592834,3.2514668426592834,1.0
1170000,0.3317377,1.3806047,1041.4,3.4974001429975035,3.4974001429975035,1.0
1180000,0.26540923,1.3802843,501.8,2.9195002620515877,2.9195002620515877,1.0
1190000,0.32037887,1.3795872,517.8571428571429,3.4188395410726247,3.4188395410726247,1.0
1200000,0.323333,1.377358,752.6,3.328700334590394,3.328700334590394,1.0
1210000,0.3258031,1.3751268,227.5,3.0013251785130706,3.0013251785130706,1.0
1220000,0.23608366,1.3748848,492.42857142857144,2.921800303942291,2.921800303942291,1.0
1230000,0.30477563,1.3744919,667.5454545454545,3.3202957032401836,3.3202957032401836,1.0
1240000,0.30767632,1.3737336,726.1111111111111,3.3920684073183853,3.3920684073183853,1.0
1250000,0.34463465,1.3734255,1215.0,3.23867881392029,3.23867881392029,1.0
1260000,0.28148207,1.3733104,452.42857142857144,3.482178807096456,3.482178807096456,1.0
1270000,0.3019922,1.3726357,1194.5555555555557,3.0928004208952187,3.0928004208952187,1.0
1280000,0.3228936,1.3723453,647.7058823529412,2.7243334820712777,2.7243334820712777,1.0
1290000,0.37936172,1.3722492,111.0,3.018100156605942,3.018100156605942,1.0
1300000,0.29776007,1.3707849,379.3333333333333,3.305500202956242,3.305500202956242,1.0
1310000,0.3305781,1.369938,467.53333333333336,3.1732189101203403,3.1732189101203403,1.0
1320000,0.26714998,1.3682569,252.6,3.0620558480279416,3.0620558480279416,1.0
1330000,0.2088255,1.3681928,579.8,3.170400118920952,3.170400118920952,1.0
1340000,0.21515992,1.3679441,671.0,2.8303001388150735,2.8303001388150735,1.0
1350000,0.25702602,1.3669511,1236.3333333333333,3.2205716255370396,3.2205716255370396,1.0
1360000,0.3251877,1.366868,544.4545454545455,3.2093394882935433,3.2093394882935433,1.0
1370000,0.31959203,1.3676721,860.2631578947369,3.0951581041659475,3.0951581041659475,1.0
1380000,0.3299413,1.3686626,212.33333333333334,3.1708501356246415,3.1708501356246415,1.0
1390000,0.265539,1.369467,984.7777777777778,3.5093080998899846,3.5093080998899846,1.0
1400000,0.3164157,1.3702118,340.46666666666664,3.0643001343822105,3.0643001343822105,1.0
1410000,0.4459697,1.3704354,853.6666666666666,3.0936001757718623,3.0936001757718623,1.0
1420000,0.34913826,1.3697662,1011.0,3.059750161494594,3.059750161494594,1.0
1430000,0.40703377,1.3683695,271.0,3.14862512514325,3.14862512514325,1.0
1440000,0.4285315,1.3673747,284.2,2.753361324970481,2.753361324970481,1.0
1450000,0.383845,1.365583,218.46666666666667,3.0353335081832484,3.0353335081832484,1.0
1460000,0.3781149,1.3648854,529.4,3.1246002787083853,3.1246002787083853,1.0
1470000,0.33322048,1.364664,896.2,3.172050175559707,3.172050175559707,1.0
1480000,0.38176575,1.3649942,652.6410256410256,3.0690626795597686,3.0690626795597686,1.0
1490000,0.48074597,1.3656337,735.7142857142857,3.082209468230356,3.082209468230356,1.0
1500000,0.45512155,1.366235,343.8,3.0790668694418857,3.0790668694418857,1.0
1510000,0.3726579,1.3653138,307.04761904761904,3.0685001972306054,3.0685001972306054,1.0
1520000,0.43369538,1.3635348,229.72413793103448,3.130933553473248,3.130933553473248,1.0
1530000,0.35156396,1.3626343,286.57894736842104,3.127894946098279,3.127894946098279,1.0
1540000,0.37239373,1.3626243,478.0769230769231,3.2590001986245625,3.2590001986245625,1.0
1550000,0.2676014,1.3623765,467.8,3.418900261889212,3.418900261889212,1.0
1560000,0.35818747,1.3624783,681.8571428571429,3.432385844354784,3.432385844354784,1.0
1570000,0.37383285,1.3614724,530.1111111111111,3.3125002520585745,3.3125002520585745,1.0
1580000,0.32236803,1.3605025,1064.0,3.7058753038727446,3.7058753038727446,1.0
1590000,0.29771665,1.3599144,471.2857142857143,3.7876003330457024,3.7876003330457024,1.0
