Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
50000,1.4214579,-0.19900115,0.0038737052,0.023249643,0.00029861758,1999.0,-8.555556151602003,-8.555556151602003,1.0
60000,1.4208919,-0.18180078,0.0074210963,0.023497976,0.00029820006,159.5,-4.853533713022868,-4.853533713022868,1.0
70000,1.4217066,-0.19324425,0.012991045,0.02195019,0.00029782663,526.0,-1.3006667494773865,-1.3006667494773865,1.0
80000,1.4219426,-0.23935641,0.0058704466,0.021892764,0.00029739842,None,None,None,1.0
90000,1.4218636,-0.2722774,None,None,None,None,None,None,1.0
100000,1.4249127,-0.29255104,0.0055890135,0.024388222,0.00029693756,1713.857142857143,-9.000000655651093,-9.000000655651093,1.0
110000,1.4261886,-0.2856321,0.0025381315,0.02358262,0.00029650555,884.8,-5.5052596471375885,-5.5052596471375885,1.0
120000,1.4264617,-0.26916665,0.012086021,0.025169978,0.000296151,1067.5,-2.8556252531707287,-2.8556252531707287,1.0
130000,1.4270993,-0.25587508,0.012614711,0.018694915,0.0002957362,99.0,0.5010000765323639,0.5010000765323639,1.0
140000,1.4278833,-0.30117142,0.0049644453,0.02517935,0.00029536907,1110.0,-3.8843335707982383,-3.8843335707982383,1.0
150000,1.4277079,-0.34093088,0.0031219786,0.024993945,0.0002950107,None,None,None,1.0
160000,1.4265211,-0.3544331,None,None,None,1665.8333333333333,-7.387056058149836,-7.387056058149836,1.0
170000,1.4258231,-0.33895302,0.0021591466,0.026344296,0.000294625,1388.0,-5.719111406140858,-5.719111406140858,1.0
180000,1.42586,-0.32610753,0.010058983,0.027262963,0.00029425957,1999.0,-9.665667414665222,-9.665667414665222,1.0
190000,1.4247149,-0.3612015,0.008801086,0.027317299,0.0002939059,1400.5,-5.505000293254852,-5.505000293254852,1.0
200000,1.4247693,-0.3835954,0.0067145918,0.019860648,0.00029352432,1012.0,-4.062000234921773,-4.062000234921773,1.0
210000,1.4251223,-0.36732087,0.006453994,0.026276125,0.00029316588,1999.0,-8.425143352576665,-8.425143352576665,1.0
220000,1.4241022,-0.37550077,0.004147004,0.030357633,0.00029282444,1124.75,-5.937727616591887,-5.937727616591887,1.0
230000,1.4241244,-0.34898362,0.0075369487,0.02556589,0.0002924789,1999.0,-5.030833721160889,-5.030833721160889,1.0
240000,1.4242842,-0.33733925,0.007684344,0.024070373,0.00029212044,1010.5,-4.05400021870931,-4.05400021870931,1.0
250000,1.4208933,-0.35376373,0.005579298,0.022167286,0.00029174786,1320.75,-5.106500335037708,-5.106500335037708,1.0
260000,1.4200611,-0.34382004,0.005497224,0.023625024,0.0002913947,1482.0,-6.4120001792907715,-6.4120001792907715,1.0
270000,1.4198463,-0.3861936,0.007364188,0.021862032,0.00029104587,1999.0,-8.664667328198751,-8.664667328198751,1.0
280000,1.4199022,-0.3571719,0.012562108,0.027117092,0.0002906699,1705.6666666666667,-8.23083378871282,-8.23083378871282,1.0
290000,1.4189302,-0.37693518,None,None,None,None,-5.130333681901296,-5.130333681901296,1.0
300000,1.4179735,-0.38141406,0.007940095,0.025554143,0.0002902779,1999.0,-8.622125551104546,-8.622125551104546,1.0
310000,1.4175668,-0.2759706,0.005766294,0.02705058,0.00028989802,884.75,-1.6126001626253128,-1.6126001626253128,1.0
320000,1.4169158,-0.2944716,0.010089942,0.0154017,0.0002895221,499.0,-3.286875147372484,-3.286875147372484,1.0
330000,1.41552,-0.281417,0.0074683973,0.030930135,0.00028916978,1025.0,-3.709231054553619,-3.709231054553619,1.0
340000,1.4136559,-0.32795784,0.008914224,0.023729615,0.00028882083,1339.0,-5.696333666642507,-5.696333666642507,1.0
350000,1.4125569,-0.3326374,0.01277157,0.02846868,0.00028846238,None,None,None,1.0
360000,1.4120444,-0.31284052,0.004425806,0.026679091,0.00028810644,1172.3333333333333,-4.251133592923482,-4.251133592923482,1.0
370000,1.4119004,-0.33325604,0.0067598918,0.021286275,0.00028776322,1999.0,-5.798000350594521,-5.798000350594521,1.0
380000,1.4098275,-0.2096267,0.012524371,0.024601828,0.0002873874,1047.8333333333333,-2.556466774145762,-2.556466774145762,1.0
390000,1.4087079,-0.26802716,0.009652899,0.02322491,0.00028701872,724.3333333333334,-3.551583523551623,-3.551583523551623,1.0
