Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
50000,1.4208541,-0.18586996,0.0034854312,0.027960643,0.0002994075,1999.0,-8.611111713780296,-8.611111713780296,1.0
60000,1.4214827,-0.18587033,0.0040763984,0.024937594,0.00029922856,186.33333333333334,-3.744778028792805,-3.744778028792805,1.0
70000,1.421344,-0.19897449,0.016502943,0.023350196,0.00029907285,783.0,-2.9170003036657968,-2.9170003036657968,1.0
80000,1.4214798,-0.24089117,0.008052024,0.024162032,0.00029888566,None,None,None,1.0
90000,1.4217263,-0.27138868,None,None,None,None,None,None,1.0
100000,1.4192393,-0.30159062,0.0022505273,0.023025328,0.00029868816,1665.8333333333333,-9.250000685453415,-9.250000685453415,1.0
110000,1.4174129,-0.28270972,0.001293039,0.01854445,0.00029850096,1057.0,-5.360871336441638,-5.360871336441638,1.0
120000,1.4171615,-0.2959208,0.009604631,0.021492785,0.00029833856,None,-8.997000694274902,-8.997000694274902,1.0
130000,1.4164884,-0.32322833,0.008039853,0.025488824,0.00029818705,1999.0,-9.66366732120514,-9.66366732120514,1.0
140000,1.4136112,-0.35036686,0.0049606874,0.024841506,0.00029803344,None,None,None,1.0
150000,1.4114212,-0.37227145,0.0019741673,0.02063165,0.00029787983,None,None,None,1.0
160000,1.4090976,-0.3449339,None,None,None,1666.8333333333333,-7.1221181653878265,-7.1221181653878265,1.0
170000,1.4113073,-0.34409395,0.002032771,0.017717099,0.00029771426,1291.8,-5.993000400066376,-5.993000400066376,1.0
180000,1.4101597,-0.36919484,0.00918714,0.022927426,0.00029754697,1407.5,-5.695167024930318,-5.695167024930318,1.0
190000,1.4090586,-0.36502004,0.006818112,0.022887915,0.00029738233,None,-3.082000195980072,-3.082000195980072,1.0
200000,1.4080344,-0.38103935,0.0066007874,0.01991287,0.00029722875,759.0,-2.797000159819921,-2.797000159819921,1.0
210000,1.4073104,-0.37969774,0.002037909,0.026990468,0.00029706451,1999.0,-8.830833911895752,-8.830833911895752,1.0
220000,1.4075159,-0.34736675,0.005505465,0.025954511,0.00029691675,1053.8333333333333,-4.994476508526575,-4.994476508526575,1.0
230000,1.4071455,-0.3358382,0.010558662,0.029297452,0.00029675761,1069.0,-3.6793335477511087,-3.6793335477511087,1.0
240000,1.4063042,-0.36973408,0.012081016,0.021339057,0.00029661058,1387.5,-5.7728337198495865,-5.7728337198495865,1.0
250000,1.405709,-0.368457,0.00710336,0.028762082,0.00029645703,1999.0,None,None,1.0
260000,1.4062909,-0.3658338,0.0058680493,0.023619618,0.00029630418,29.0,-3.405333533883095,-3.405333533883095,1.0
270000,1.4051573,-0.32208097,0.0052581583,0.023869045,0.00029615412,1502.5,-6.21880045235157,-6.21880045235157,1.0
280000,1.4051565,-0.33104226,0.006640018,0.023791486,0.0002960041,1211.2,-4.41935745626688,-4.41935745626688,1.0
290000,1.4036696,-0.39697874,None,None,None,1999.0,-8.496625512838364,-8.496625512838364,1.0
300000,1.4032224,-0.34913662,0.0093430225,0.020022368,0.00029585668,424.3333333333333,-1.8113000631332397,-1.8113000631332397,1.0
310000,1.4043689,-0.34492177,0.009384626,0.024702769,0.00029569227,1999.0,-8.330333848794302,-8.330333848794302,1.0
320000,1.4040589,-0.40315145,0.014759267,0.023930956,0.0002955407,1999.0,-8.665667364994684,-8.665667364994684,1.0
330000,1.4040457,-0.25610906,0.006143096,0.029551743,0.0002953762,1256.8333333333333,-4.618833531936009,-4.618833531936009,1.0
340000,1.4043703,-0.3062525,0.007038693,0.02459022,0.00029522023,787.0,-2.4380000829696655,-2.4380000829696655,1.0
350000,1.4048499,-0.26690838,0.01147302,0.026357945,0.00029506776,1012.3333333333334,-3.508444646580352,-3.508444646580352,1.0
360000,1.4053824,-0.34348765,0.007593323,0.024211122,0.0002949132,None,None,None,1.0
370000,1.4049641,-0.38320133,0.012894026,0.030596934,0.00029475958,None,None,None,1.0
380000,1.4050875,-0.39747745,0.004398274,0.022308039,0.00029460803,1999.0,-8.329833790659904,-8.329833790659904,1.0
390000,1.4058433,-0.35148033,0.010525367,0.027858615,0.0002944564,1203.2857142857142,-4.264316005142112,-4.264316005142112,1.0
400000,1.4024132,-0.32619855,0.0119868545,0.028049516,0.00029429764,1238.25,-3.557416871190071,-3.557416871190071,1.0
410000,1.4007195,-0.3342069,0.012802879,0.022276966,0.0002941492,828.0,-3.4799092547460035,-3.4799092547460035,1.0
420000,1.4010476,-0.33297908,0.012745923,0.020568531,0.00029400163,883.0,-1.0826665759086609,-1.0826665759086609,1.0
430000,1.4003512,-0.30610353,None,None,None,1062.0,-3.978666990995407,-3.978666990995407,1.0
440000,1.4016808,-0.35878232,0.006757968,0.019976925,0.0002938463,1412.3333333333333,-6.739857592753002,-6.739857592753002,1.0
450000,1.4026538,-0.2962116,0.009769013,0.018618634,0.00029368867,1108.3333333333333,-2.8344706700128666,-2.8344706700128666,1.0
460000,1.4026779,-0.27049512,0.009889051,0.026054405,0.00029353096,1057.6666666666667,-4.134166831771533,-4.134166831771533,1.0
470000,1.4026238,-0.2762895,0.020993393,0.022148076,0.00029337694,965.6666666666666,-2.7188889696780176,-2.7188889696780176,1.0
480000,1.4028964,-0.33869186,0.011663056,0.02145405,0.0002932287,None,None,None,1.0
490000,1.4018945,-0.37335828,0.007384547,0.025799198,0.00029307508,1999.0,-7.997000634670258,-7.997000634670258,1.0
500000,1.3993044,-0.36892852,0.004911629,0.026415383,0.00029291303,1430.0,-4.768428870609829,-4.768428870609829,1.0
510000,1.3977259,-0.25923964,0.0065426747,0.023615463,0.00029276553,1283.6,-5.076529685407877,-5.076529685407877,1.0
520000,1.3974707,-0.27252847,0.022972127,0.019288082,0.0002926071,961.2,-3.074666823943456,-3.074666823943456,1.0
530000,1.3976501,-0.2695516,0.0117612975,0.025037332,0.00029244955,899.0,-2.2744445304075875,-2.2744445304075875,1.0
540000,1.3957613,-0.3055222,0.01394454,0.022678858,0.00029229594,None,None,None,1.0
