Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
800000,1.4201136,-1.1232148,1999.0,-9.996000528335571,-9.996000528335571,1.0
810000,1.4199097,-1.0754719,1999.0,-9.996000528335571,-9.996000528335571,1.0
820000,1.4196147,11.743986,1999.0,-9.996000528335571,-9.996000528335571,1.0
830000,1.419084,-1.0054489,1999.0,-9.996000528335571,-9.996000528335571,1.0
840000,1.4191356,9.312773,1999.0,-9.996000528335571,-9.996000528335571,1.0
850000,1.418666,10.341366,1999.0,-9.996000528335571,-9.996000528335571,1.0
860000,1.4179912,-0.7822907,1809.0,-8.879333794116974,-8.879333794116974,1.0
870000,1.4179277,-0.8792211,1999.0,-9.996000528335571,-9.996000528335571,1.0
880000,1.4179304,-0.67843056,1999.0,-9.996000528335571,-9.996000528335571,1.0
890000,1.4179565,-0.6338811,1999.0,-9.996000528335571,-9.996000528335571,1.0
900000,1.4177798,-0.73204285,1673.3333333333333,-8.203500618537268,-8.203500618537268,1.0
910000,1.4176692,-0.66340095,1667.3333333333333,-8.17400066057841,-8.17400066057841,1.0
920000,1.4177278,-0.66564035,1673.0,-8.201833993196487,-8.201833993196487,1.0
930000,1.4176798,-0.6038648,1999.0,-9.996000528335571,-9.996000528335571,1.0
940000,1.4174849,6.0795903,1694.0,-8.304333781202635,-8.304333781202635,1.0
950000,1.4172826,-0.595691,1999.0,-9.996000528335571,-9.996000528335571,1.0
960000,1.4171535,-0.64071333,1999.0,-9.996000528335571,-9.996000528335571,1.0
970000,1.4170963,-0.5614015,1671.6666666666667,-8.195167273283005,-8.195167273283005,1.0
980000,1.4170437,-0.54071844,1673.5,-8.2045006553332,-8.2045006553332,1.0
990000,1.416996,-0.6363307,1439.0,-6.9112861922809055,-6.9112861922809055,1.0
1000000,1.4169888,-0.467362,1690.1666666666667,-8.285667181015015,-8.285667181015015,1.0
