Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
100000,-9.891195,4.473445,10.579006,0.021734912,0.0002950848,1970.0,-565.9497680664062,-565.9497680664062,1.0
110000,-11.519484,4.4724593,8.730491,0.026244551,0.00029453382,1999.0,-588.5903909856623,-588.5903909856623,1.0
120000,-11.446769,4.497698,None,None,None,1713.4285714285713,-557.2923195578835,-557.2923195578835,1.0
130000,-3.9462876,4.466672,8.089268,0.022150753,0.00029360582,0.0,-126.08684468439888,-126.08684468439888,1.0
140000,-10.878915,None,None,None,None,None,None,None,1.0
150000,-11.436628,None,8.043709,0.025742987,0.0002929884,None,None,None,1.0
160000,-11.548189,4.4543285,None,None,None,None,None,None,1.0
170000,-13.168826,4.4584556,6.880066,0.029144784,0.0002919644,629.0,-151.3383150100708,-151.3383150100708,1.0
180000,-12.965141,None,7.2524815,0.027055442,0.00029132637,None,None,None,1.0
190000,-13.414907,4.447093,None,None,None,None,None,None,1.0
200000,-14.060759,4.4402666,4.755283,0.02527988,0.00029040483,1397.0,-404.9411783218384,-404.9411783218384,1.0
210000,-13.926546,None,5.6319175,0.027932232,0.0002895384,None,None,None,1.0
220000,-14.516858,4.4293404,None,None,None,None,None,None,1.0
230000,-13.871805,4.4078445,3.2671597,0.03326108,0.0002888216,1999.0,None,None,1.0
240000,-15.020501,4.4163756,None,None,None,1999.0,-544.8806377757679,-544.8806377757679,1.0
250000,-15.786338,4.4695244,3.771516,0.02344994,0.0002879576,1999.0,-528.0917274838403,-528.0917274838403,1.0
260000,-15.432787,4.399059,2.6422167,0.028487189,0.00028730804,None,-498.8360341389974,-498.8360341389974,1.0
270000,-14.653245,4.3970113,None,None,None,None,None,None,1.0
280000,-15.106279,4.3804946,3.0666826,0.023166401,0.00028638638,None,None,None,1.0
290000,-15.36049,4.368456,3.0960693,0.02138843,0.00028566958,1999.0,-556.1125431060791,-556.1125431060791,1.0
300000,-16.29614,4.375156,None,None,None,None,None,None,1.0
310000,-17.195606,4.3452177,2.651541,0.029069616,0.00028475758,None,None,None,1.0
320000,-16.440525,4.3499494,2.095512,0.028780622,0.00028404078,None,None,None,1.0
330000,-16.940834,4.345421,None,None,None,1819.0,-443.4133237202962,-443.4133237202962,1.0
340000,-17.734247,None,2.2301168,0.024528952,0.00028305125,None,None,None,1.0
350000,-17.528475,4.2991805,None,None,None,None,None,None,1.0
360000,-16.878765,4.296852,1.4090618,0.029058022,0.00028243678,1829.0,-417.405864238739,-417.405864238739,1.0
370000,-18.012852,4.2859926,2.4805522,0.017460229,0.0002819096,1999.0,-493.73372919419234,-493.73372919419234,1.0
380000,-18.172438,4.4003673,None,None,None,1999.0,-483.11693156849253,-483.11693156849253,1.0
390000,-18.346453,4.266316,1.2145941,0.022995016,0.00028098165,1055.0,-272.68578147888184,-272.68578147888184,1.0
400000,-17.399109,4.259672,3.0373333,0.02892616,0.0002804632,None,None,None,1.0
410000,-17.147533,4.2336297,1.7136843,0.025098942,0.00027984878,None,None,None,1.0
420000,-18.307364,4.213988,1.7162704,0.026015114,0.000279244,1379.0,-292.0651841163635,-292.0651841163635,1.0
430000,-18.671234,4.2133284,2.847796,0.026617145,0.00027868242,None,None,None,1.0
440000,-19.015684,4.2178593,None,None,None,None,None,None,1.0
450000,-19.001225,4.1925316,0.6995416,0.028546285,0.00027776076,None,None,None,1.0
460000,-19.244995,4.196762,1.3651662,0.02342223,0.0002771656,1999.0,-506.68096923828125,-506.68096923828125,1.0
470000,-19.900854,4.1852117,0.41205728,0.025101325,0.00027655126,None,None,None,1.0
480000,-19.773563,4.161168,None,None,None,1999.0,-565.7776794433594,-565.7776794433594,1.0
490000,-18.693684,4.1333594,0.6264739,0.026756465,0.00027594643,1999.0,-464.94743633270264,-464.94743633270264,1.0
500000,-20.355686,4.2020636,0.7350852,0.020992072,0.00027508242,1999.0,-428.43644228848547,-428.43644228848547,1.0
510000,-19.961775,4.165656,0.42922953,0.022671368,0.0002745064,None,-442.1598821786734,-442.1598821786734,1.0
520000,-18.282612,4.143471,None,None,None,1999.0,-421.7940502166748,-421.7940502166748,1.0
530000,-19.207859,4.0910716,0.65112436,0.028791815,0.00027390162,None,None,None,1.0
540000,-18.728245,4.0856295,None,None,None,None,None,None,1.0
550000,-19.197004,4.0649524,1.6584333,0.018784378,0.00027298,1999.0,-406.5811653137207,-406.5811653137207,1.0
560000,-19.58163,4.0742865,0.6024758,0.025131153,0.00027238482,None,None,None,1.0
570000,-19.753504,4.0646343,0.45044866,0.028727127,0.00027177038,1032.0,None,None,1.0
580000,-19.31731,4.037586,3.0008729,0.029680345,0.00027124945,1404.3333333333333,-209.8150173475345,-209.8150173475345,1.0
590000,-19.425047,4.0271077,4.8065066,0.027308716,0.00027064641,1720.5,-350.27824179331463,-350.27824179331463,1.0
600000,-19.746334,4.070079,None,None,None,779.0,-153.0295467376709,-153.0295467376709,1.0
610000,-19.120773,4.0322256,1.6580884,0.02168198,0.0002699784,1999.0,-310.2294629414876,-310.2294629414876,1.0
620000,-18.689043,4.042319,1.2157367,0.02590785,0.00026937362,1999.0,-363.7672914777483,-363.7672914777483,1.0
630000,-19.834784,4.003976,0.5860615,0.027737495,0.00026861203,None,-384.91982448802275,-384.91982448802275,1.0
640000,-19.260414,4.003352,None,None,None,None,None,None,1.0
650000,-18.76743,3.9730146,0.8540919,0.024593212,0.0002679976,1999.0,-363.45557403564453,-363.45557403564453,1.0
660000,-17.952953,3.9618552,0.58080393,0.02478207,0.0002673928,None,None,None,1.0
670000,-19.790491,3.889938,0.9268089,0.02718742,0.0002667784,1999.0,-341.2743403116862,-341.2743403116862,1.0
680000,-19.766432,3.9382427,2.1662738,0.019745588,0.0002662106,1715.5,-348.42491072416306,-348.42491072416306,1.0
690000,-19.450531,3.9759645,4.146797,0.019178996,0.00026568302,1579.0,-273.0310357093811,-273.0310357093811,1.0
700000,-19.73885,3.9155717,0.51362664,0.023633799,0.0002650782,1999.0,-428.2474365234375,-428.2474365234375,1.0
710000,-18.883526,3.925996,None,None,None,1999.0,-381.9950616019113,-381.9950616019113,1.0
720000,-17.995699,3.8846035,0.5222881,0.02381137,0.000264483,None,-367.01902770996094,-367.01902770996094,1.0
730000,-18.54914,3.848346,0.5724496,0.020496642,0.00026356147,1999.0,-396.2669448852539,-396.2669448852539,1.0
740000,-18.828756,3.8579767,None,None,None,1999.0,-360.76060167948407,-360.76060167948407,1.0
750000,-18.337029,3.8309171,0.75693226,0.026885472,0.00026296623,1999.0,-334.3981819152832,-334.3981819152832,1.0
760000,-18.799225,3.8836663,0.5416006,0.02491728,0.00026210223,None,-350.38289493984644,-350.38289493984644,1.0
770000,-18.50182,3.8387585,None,None,None,None,None,None,1.0
780000,-18.659435,3.8179805,0.6465198,0.026704991,0.0002614878,1999.0,-400.1741142272949,-400.1741142272949,1.0
790000,-18.081076,3.8263104,0.5140855,0.029457549,0.00026088304,502.0,-72.8598165512085,-72.8598165512085,1.0
800000,-19.059608,3.7930162,2.1330569,0.018952362,0.00026027043,1999.0,-352.5277519226074,-352.5277519226074,1.0
810000,-19.317162,3.7523086,1.7972494,0.02539394,0.00025970946,1712.25,-297.5856900215149,-297.5856900215149,1.0
820000,-18.118954,3.7477107,0.5173259,0.024158139,0.00025911423,None,None,None,1.0
830000,-18.606419,3.6493526,0.69504297,0.023959424,0.00025850945,1999.0,-381.80157470703125,-381.80157470703125,1.0
840000,-18.987946,3.6628768,None,None,None,1429.0,-253.1751807530721,-253.1751807530721,1.0
850000,-17.951674,3.6146195,3.6802595,0.027307468,0.00025795863,1999.0,-381.7518711090088,-381.7518711090088,1.0
860000,-18.219248,3.5707874,0.63920295,0.023213074,0.0002572515,1999.0,-341.03627014160156,-341.03627014160156,1.0
870000,-17.84924,3.5734484,0.7281238,0.022857841,0.00025665623,1999.0,-335.97325325012207,-335.97325325012207,1.0
880000,-17.788242,3.6190257,0.5431119,0.02561823,0.00025605143,1999.0,-356.0156593322754,-356.0156593322754,1.0
890000,-18.589153,3.5038288,None,None,None,1999.0,-342.17884254455566,-342.17884254455566,1.0
900000,-17.755537,3.4834163,0.78403455,0.019128414,0.00025545622,903.5,-128.65363883972168,-128.65363883972168,1.0
910000,-17.588638,3.4775617,3.2784948,0.02395162,0.00025488963,None,None,None,1.0
920000,-18.160358,3.531791,0.8080728,0.03034545,0.00025427522,1999.0,-323.73704528808594,-323.73704528808594,1.0
930000,-18.325365,3.4281428,0.7196675,0.020251123,0.0002536704,1719.0,-330.0775337219238,-330.0775337219238,1.0
940000,-17.947145,3.4245327,1.8575363,0.026692484,0.00025314087,1999.0,-341.7998394436306,-341.7998394436306,1.0
950000,-17.861443,3.393576,0.5981455,0.022611344,0.00025253603,1999.0,-351.642578125,-351.642578125,1.0
