Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
100000,-0.14869803,4.47812,0.00489606,0.023335017,0.0002950848,1999.0,-3.953459938367208,-3.953459938367208,1.0
110000,-0.2429199,None,None,None,None,1999.0,-2.5903715789318085,-2.5903715789318085,1.0
120000,-0.11773857,4.499523,0.0052769133,0.023571065,0.00029415678,1799.1,-2.4299876505420324,-2.4299876505420324,1.0
130000,0.08480503,4.468873,0.020995673,0.02401068,0.00029359927,0.0,-0.7219932393466191,-0.7219932393466191,1.0
140000,-0.08600651,None,0.009960191,0.02583133,0.0002930848,None,None,None,1.0
150000,-0.10005397,None,None,None,None,None,None,None,1.0
160000,-0.10279,4.465386,0.029914355,0.02536774,0.0002920608,None,None,None,1.0
170000,-0.11020944,4.4610186,None,None,None,None,None,None,1.0
180000,-0.17251456,None,0.0227476,0.025917834,0.0002914464,None,None,None,1.0
190000,-0.14086743,4.4491744,None,None,None,None,None,None,1.0
200000,-0.15668133,4.4612575,0.021609806,0.023852853,0.00029042238,None,None,None,1.0
210000,-0.18853141,None,0.006584711,0.024203954,0.00028980803,None,None,None,1.0
220000,-0.17216118,4.464109,None,None,None,None,None,None,1.0
230000,-0.22555125,4.458895,0.0038080805,0.022929078,0.00028878404,1999.0,-3.5228297284671237,-3.5228297284671237,1.0
240000,-0.23890851,None,0.0036441688,0.028247852,0.00028821762,1999.0,-3.360837609930472,-3.360837609930472,1.0
250000,-0.181505,4.497343,None,None,None,1999.0,-2.8089755035582042,-2.8089755035582042,1.0
260000,-0.18368834,4.456914,0.0030591327,0.023411164,0.00028728961,None,-2.5232498049736023,-2.5232498049736023,1.0
270000,-0.03594342,None,0.03890043,0.024297602,0.0002866848,None,None,None,1.0
280000,-0.023535274,4.4546165,None,None,None,None,None,None,1.0
290000,0.005005345,4.4459395,0.085090585,0.023315452,0.00028566082,None,None,None,1.0
300000,-0.06030399,None,0.034494754,0.023181489,0.00028504638,None,None,None,1.0
310000,-0.14912269,None,None,None,None,None,None,None,1.0
320000,-0.06298957,4.440521,0.014289462,0.022400819,0.00028402236,None,None,None,1.0
330000,-0.1514297,4.4448724,None,None,None,None,None,None,1.0
340000,-0.1789092,None,0.025895216,0.02925324,0.000283408,None,None,None,1.0
350000,-0.16765074,4.447777,None,None,None,None,None,None,1.0
360000,-0.17677414,4.4402165,0.011618971,0.023246713,0.00028238405,1999.0,-2.6180039842923484,-2.6180039842923484,1.0
370000,-0.1870921,None,0.0030324932,0.025103856,0.0002818176,1999.0,-1.8564688932327997,-1.8564688932327997,1.0
380000,-0.20437542,4.4908037,None,None,None,1999.0,-2.6790495094927875,-2.6790495094927875,1.0
390000,-0.11743344,4.441409,0.004035599,0.026717423,0.00028088965,None,-2.8406319419542947,-2.8406319419542947,1.0
400000,-0.06082507,None,0.024783248,0.026409362,0.00028028482,None,None,None,1.0
410000,-0.08790567,4.4486594,None,None,None,None,None,None,1.0
420000,-0.092950806,4.438632,0.056926098,0.025619436,0.00027926083,None,None,None,1.0
430000,-0.16768372,None,0.0069370572,0.023932239,0.0002786464,None,None,None,1.0
440000,-0.17064288,4.4399304,None,None,None,None,None,None,1.0
