Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1390000,-4.9955254,1.4009665,None,None,None,1.0
1400000,-4.9922504,1.3989056,None,None,None,1.0
1410000,-5.0039587,1.39884,None,None,None,1.0
1420000,-4.9962025,1.395376,1999.0,-103.08000659942627,-103.08000659942627,1.0
1430000,-4.9931602,None,1999.0,-100.48818831010298,-100.48818831010298,1.0
1440000,-4.99167,1.3968269,1999.0,-100.83619680858794,-100.83619680858794,1.0
1450000,-5.103142,1.3935409,None,-99.96000671386719,-99.96000671386719,1.0
1460000,-4.992979,1.393444,None,None,None,1.0
1470000,-5.108638,1.3925395,None,None,None,1.0
1480000,-4.9867268,1.3934423,None,None,None,1.0
1490000,-4.9937696,1.3934791,None,None,None,1.0
1500000,-5.0571756,None,None,None,None,1.0
1510000,-4.98814,1.3938117,None,None,None,1.0
1520000,-5.0116005,1.3939914,1999.0,-107.22462125924918,-107.22462125924918,1.0
1530000,-4.9949727,1.390961,1999.0,-99.34095909481957,-99.34095909481957,1.0
1540000,-5.0617332,1.3894961,None,-99.53143528529576,-99.53143528529576,1.0
1550000,-4.991902,None,None,None,None,1.0
1560000,-4.996061,1.389908,None,None,None,1.0
1570000,-5.053846,1.3912779,None,None,None,1.0
1580000,-5.0035424,1.39425,None,None,None,1.0
1590000,-5.044413,1.3940568,None,None,None,1.0
1600000,-4.9930744,None,None,None,None,1.0
1610000,-5.001297,1.3951093,1999.0,None,None,1.0
1620000,-5.0025334,None,1999.0,-107.50818824768066,-107.50818824768066,1.0
1630000,-5.0008063,1.3947848,1999.0,-99.30381620497931,-99.30381620497931,1.0
1640000,-5.029584,1.3916912,None,-98.96000671386719,-98.96000671386719,1.0
1650000,-4.9762115,1.391612,None,None,None,1.0
1660000,-5.0899,1.3894457,None,None,None,1.0
1670000,-5.0063276,None,None,None,None,1.0
1680000,-5.0573254,1.3889104,None,None,None,1.0
1690000,-4.999673,1.3894259,None,None,None,1.0
1700000,-4.985742,1.3894464,None,None,None,1.0
1710000,-5.0041733,1.3855842,1999.0,-99.44445101420085,-99.44445101420085,1.0
1720000,-4.996848,None,1999.0,-99.09524472554524,-99.09524472554524,1.0
1730000,-4.987445,1.3817655,None,-104.9700067308214,-104.9700067308214,1.0
1740000,-5.0396276,None,None,None,None,1.0
1750000,-5.063217,1.3816391,None,None,None,1.0
1760000,-5.018669,1.3820746,None,None,None,1.0
1770000,-4.996584,1.385276,None,None,None,1.0
1780000,-4.9858546,1.3850023,None,None,None,1.0
1790000,-4.986686,None,None,None,None,1.0
1800000,-4.9882655,1.3842053,None,None,None,1.0
1810000,-4.998862,1.3827928,1999.0,-105.34824180603027,-105.34824180603027,1.0
1820000,-4.9843655,1.3792784,1999.0,-100.25546082583341,-100.25546082583341,1.0
1830000,-4.9872103,1.3779384,None,-100.81111696031358,-100.81111696031358,1.0
1840000,-4.9807925,1.3778967,None,None,None,1.0
1850000,-5.0349083,1.3741918,None,None,None,1.0
1860000,-5.034429,None,None,None,None,1.0
1870000,-4.983537,1.3711083,None,None,None,1.0
1880000,-5.0742636,1.3688892,None,None,None,1.0
1890000,-4.993547,1.3688077,None,None,None,1.0
1900000,-4.997349,1.3685875,1999.0,-99.46000671386719,-99.46000671386719,1.0
1910000,-5.0111895,None,1999.0,-103.24727951396595,-103.24727951396595,1.0
1920000,-4.9887886,1.3678108,1999.0,-100.9752444312686,-100.9752444312686,1.0
1930000,-5.001489,1.3680187,None,-99.96000671386719,-99.96000671386719,1.0
1940000,-5.119986,1.3680288,None,None,None,1.0
1950000,-4.999388,1.3700061,None,None,None,1.0
1960000,-4.9906497,1.3711723,None,None,None,1.0
1970000,-4.9834404,1.3712214,None,None,None,1.0
1980000,-4.99504,None,None,None,None,1.0
1990000,-4.985348,1.37073,None,None,None,1.0
2000000,-4.9978004,1.3700033,1999.0,-99.34462209848257,-99.34462209848257,1.0
2010000,-4.979514,1.3699034,1999.0,-100.93143490382603,-100.93143490382603,1.0
2020000,-5.0052514,1.3694515,None,-98.88857814243862,-98.88857814243862,1.0
2030000,-4.992992,None,None,None,None,1.0
2040000,-5.044197,1.3696297,None,None,None,1.0
2050000,-4.9894614,1.370015,None,None,None,1.0
2060000,-5.0756636,1.3678962,None,None,None,1.0
2070000,-5.006074,1.3679074,None,None,None,1.0
2080000,-4.9987373,None,None,None,None,1.0
2090000,-5.0978346,1.3706026,1999.0,None,None,1.0
2100000,-5.0131245,None,1999.0,-99.29364273764871,-99.29364273764871,1.0
2110000,-5.110579,1.3715906,1999.0,-108.41905403137207,-108.41905403137207,1.0
2120000,-4.9996247,1.3726927,None,-98.96000671386719,-98.96000671386719,1.0
2130000,-5.1044993,1.372718,None,None,None,1.0
2140000,-4.978603,1.372762,None,None,None,1.0
2150000,-4.983241,None,None,None,None,1.0
2160000,-4.9913907,1.3724414,None,None,None,1.0
2170000,-4.9712,1.3741388,None,None,None,1.0
2180000,-4.9961033,1.3741931,None,None,None,1.0
2190000,-4.9773207,1.3742521,1999.0,-98.96000671386719,-98.96000671386719,1.0
2200000,-4.989462,None,1999.0,-99.13905425298782,-99.13905425298782,1.0
2210000,-4.9854846,1.3722397,None,-100.53222868177626,-100.53222868177626,1.0
2220000,-5.039275,None,None,None,None,1.0
2230000,-5.007662,1.3717972,None,None,None,1.0
2240000,-4.9903665,1.3708209,None,None,None,1.0
2250000,-4.983046,1.3695267,None,None,None,1.0
2260000,-5.009406,1.3703343,None,None,None,1.0
2270000,-4.9966164,None,None,None,None,1.0
2280000,-5.002546,1.3698392,None,None,None,1.0
2290000,-4.9970717,1.3685716,1999.0,-99.00235961465275,-99.00235961465275,1.0
2300000,-4.992676,1.3673073,1999.0,-99.80909729003906,-99.80909729003906,1.0
2310000,-5.0134172,1.3662715,None,-100.8955618540446,-100.8955618540446,1.0
2320000,-5.0260406,1.3662397,None,None,None,1.0
2330000,-4.9948564,1.3662885,None,None,None,1.0
2340000,-4.996358,None,None,None,None,1.0
2350000,-4.979965,1.3662558,None,None,None,1.0
2360000,-4.9949665,1.3661977,None,None,None,1.0
2370000,-4.994532,1.3661985,None,None,None,1.0
2380000,-4.992686,1.364135,1999.0,-98.71000671386719,-98.71000671386719,1.0
2390000,-4.997481,None,1999.0,-100.76546044783159,-100.76546044783159,1.0
2400000,-4.9826393,1.3613871,1999.0,-99.07143529256184,-99.07143529256184,1.0
2410000,-4.998948,1.3608832,None,-98.96000671386719,-98.96000671386719,1.0
2420000,-4.964878,1.3608767,None,None,None,1.0
2430000,-4.9552684,1.3624787,None,None,None,1.0
2440000,-4.9809346,1.3623344,None,None,None,1.0
2450000,-4.971585,1.3592896,None,None,None,1.0
2460000,-4.984542,None,None,None,None,1.0
2470000,-4.9834194,1.3581922,None,None,None,1.0
2480000,-4.9779596,1.356065,1999.0,-98.77539135859563,-98.77539135859563,1.0
2490000,-4.9969373,1.3539743,1999.0,-100.74857802618118,-100.74857802618118,1.0
2500000,-4.979017,1.352953,None,-100.00286320277623,-100.00286320277623,1.0
2510000,-4.947627,None,None,None,None,1.0
2520000,-4.960692,1.3526335,None,None,None,1.0
2530000,-5.0238333,1.3524793,None,None,None,1.0
2540000,-4.98639,1.3539741,None,None,None,1.0
2550000,-5.0274405,1.355896,None,None,None,1.0
2560000,-4.989465,None,None,None,None,1.0
2570000,-5.0016913,1.3553474,1999.0,None,None,1.0
2580000,-4.998247,None,1999.0,-98.8690976229581,-98.8690976229581,1.0
2590000,-4.9953637,1.3541995,1999.0,-99.68762561253139,-99.68762561253139,1.0
2600000,-5.1192617,1.3535326,None,-111.5840057373047,-111.5840057373047,1.0
2610000,-4.996157,1.3535151,None,None,None,1.0
2620000,-5.149574,1.3533161,None,None,None,1.0
2630000,-5.0041523,None,None,None,None,1.0
2640000,-4.996721,1.354364,None,None,None,1.0
2650000,-5.0167885,1.3544357,None,None,None,1.0
2660000,-5.001073,1.3544348,None,None,None,1.0
2670000,-4.99039,1.352529,1999.0,-104.43333922492133,-104.43333922492133,1.0
2680000,-4.996256,None,1999.0,-98.62191145760673,-98.62191145760673,1.0
2690000,-4.9852695,1.3511931,None,-101.81667306688097,-101.81667306688097,1.0
2700000,-5.0801964,None,None,None,None,1.0
2710000,-4.979303,1.3524493,None,None,None,1.0
2720000,-5.1261005,1.3556416,None,None,None,1.0
2730000,-4.9749074,1.3580331,None,None,None,1.0
2740000,-4.9828253,1.3586369,None,None,None,1.0
2750000,-5.04886,None,None,None,None,1.0
2760000,-4.985734,1.3593924,None,None,None,1.0
2770000,-4.983876,1.3609903,1999.0,-109.38588849235984,-109.38588849235984,1.0
2780000,-4.992165,1.3603565,1999.0,-99.30637030168013,-99.30637030168013,1.0
2790000,-5.0657773,1.3593372,None,-98.73778449164496,-98.73778449164496,1.0
2800000,-5.0178485,1.3593106,None,None,None,1.0
2810000,-4.9973335,1.3614432,None,None,None,1.0
2820000,-5.092849,None,None,None,None,1.0
2830000,-4.98329,1.361628,None,None,None,1.0
2840000,-5.0048795,1.3607478,None,None,None,1.0
2850000,-4.9911637,1.3607198,None,None,None,1.0
2860000,-4.983027,1.3602802,1999.0,-98.96000671386719,-98.96000671386719,1.0
2870000,-4.9936104,None,1999.0,-103.72000642256303,-103.72000642256303,1.0
2880000,-4.99133,1.3599902,1999.0,-99.26381583440872,-99.26381583440872,1.0
2890000,-5.118918,1.3599054,None,-98.96000671386719,-98.96000671386719,1.0
2900000,-4.984361,1.3599088,None,None,None,1.0
2910000,-5.099577,1.3594694,None,None,None,1.0
2920000,-5.007876,1.3613349,None,None,None,1.0
2930000,-5.0461793,1.3611636,None,None,None,1.0
2940000,-5.0313334,None,None,None,None,1.0
2950000,-5.036744,1.3611093,None,None,None,1.0
2960000,-5.03119,1.361326,1999.0,-101.18462195763222,-101.18462195763222,1.0
2970000,-5.013319,1.361565,1999.0,-98.98476864042736,-98.98476864042736,1.0
2980000,-5.012572,1.3596306,None,-106.24143382481166,-106.24143382481166,1.0
2990000,-5.045775,None,None,None,None,1.0
3000000,-5.2510524,1.3596249,None,None,None,1.0
3010000,-5.000656,1.3599797,None,None,None,1.0
3020000,-5.1039515,1.3608962,None,None,None,1.0
3030000,-5.004448,1.3616893,None,None,None,1.0
3040000,-5.0067887,None,None,None,None,1.0
3050000,-5.0083137,1.3618711,1999.0,None,None,1.0
3060000,-5.0042396,None,1999.0,-99.93909714438699,-99.93909714438699,1.0
3070000,-5.0029216,1.3618608,1999.0,-102.27143514724006,-102.27143514724006,1.0
3080000,-5.268151,1.3624898,None,-104.41200714111328,-104.41200714111328,1.0
3090000,-5.232929,1.3625146,None,None,None,1.0
3100000,-5.0886116,1.3628739,None,None,None,1.0
3110000,-5.0066204,None,None,None,None,1.0
3120000,-5.122692,1.3636322,None,None,None,1.0
3130000,-5.0053573,1.3641778,None,None,None,1.0
3140000,-5.037375,1.3646964,None,None,None,1.0
3150000,-5.003308,1.3651271,1999.0,-106.22000503540039,-106.22000503540039,1.0
3160000,-5.005076,None,1999.0,-100.16381581624348,-100.16381581624348,1.0
3170000,-5.011921,1.3651371,None,-105.94333966573079,-105.94333966573079,1.0
3180000,-5.0442777,None,None,None,None,1.0
3190000,-5.0327516,1.364302,None,None,None,1.0
3200000,-5.027058,1.3649266,None,None,None,1.0
3210000,-5.000669,1.3649503,None,None,None,1.0
3220000,-4.98277,1.3643676,None,None,None,1.0
3230000,-4.995661,None,None,None,None,1.0
3240000,-4.987485,1.3638753,None,None,None,1.0
3250000,-4.993392,1.3636452,1999.0,-99.37412407818962,-99.37412407818962,1.0
3260000,-4.9928613,1.3636311,1999.0,-98.83818843147971,-98.83818843147971,1.0
3270000,-5.1378546,1.3614721,None,-99.21556176079645,-99.21556176079645,1.0
3280000,-4.9424257,1.3613924,None,None,None,1.0
3290000,-5.0319796,1.3615606,None,None,None,1.0
3300000,-5.066149,None,None,None,None,1.0
3310000,-5.0524006,1.3618164,None,None,None,1.0
3320000,-5.001564,1.3623017,None,None,None,1.0
3330000,-5.034233,1.3632536,None,None,None,1.0
3340000,-5.0286956,1.3631307,1999.0,-98.46000671386719,-98.46000671386719,1.0
3350000,-4.998745,None,1999.0,-102.78727878223766,-102.78727878223766,1.0
3360000,-5.001634,1.363487,1999.0,-100.32572074163528,-100.32572074163528,1.0
3370000,-5.1786427,1.3641968,177.4,-18.33272807571021,-18.33272807571021,1.0
3380000,-5.1361985,1.3649405,None,None,None,1.0
3390000,-5.0872707,1.3658689,None,None,None,1.0
3400000,-4.9807878,1.366178,None,None,None,1.0
3410000,-5.1172833,1.3670331,None,None,None,1.0
3420000,-5.2125487,1.3671633,None,None,None,1.0
3430000,-5.2800765,1.3671637,None,None,None,1.0
3440000,-5.3663535,1.3675432,1999.0,-121.64667171902127,-121.64667171902127,1.0
3450000,-5.3932605,1.3681086,1999.0,-107.93000620061702,-107.93000620061702,1.0
3460000,-5.0109167,1.3694618,1999.0,-99.12706621955422,-99.12706621955422,1.0
3470000,-5.0026426,1.3696486,None,None,None,1.0
3480000,-5.378323,1.3694555,None,None,None,1.0
3490000,-4.977754,1.3696125,None,None,None,1.0
3500000,-5.2577734,1.3696394,None,None,None,1.0
3510000,-4.97599,1.3720741,None,None,None,1.0
3520000,-4.960517,1.3722912,None,None,None,1.0
3530000,-5.0005107,1.3722866,None,None,None,1.0
3540000,-4.975417,1.3721461,1999.0,-98.72556209564209,-98.72556209564209,1.0
3550000,-4.98234,1.3721398,1999.0,-106.68667275565011,-106.68667275565011,1.0
3560000,-4.983625,1.3701797,1999.0,-99.98445256551106,-99.98445256551106,1.0
3570000,-5.153219,1.3700582,None,None,None,1.0
3580000,-5.335833,1.3704343,None,None,None,1.0
3590000,-5.183203,1.370626,None,None,None,1.0
3600000,-5.059205,1.3725661,None,None,None,1.0
3610000,-5.220275,1.3728486,None,None,None,1.0
3620000,-5.040992,1.3734568,None,None,None,1.0
3630000,-5.2101316,1.3746185,1999.0,-98.56000671386718,-98.56000671386718,1.0
3640000,-4.9733405,1.375228,1999.0,-104.09524408976237,-104.09524408976237,1.0
3650000,-5.165625,1.3762543,1999.0,-111.92091482335871,-111.92091482335871,1.0
3660000,-5.096854,None,None,None,None,1.0
3670000,-5.330886,1.3766117,None,None,None,1.0
3680000,-5.031874,1.3777077,None,None,None,1.0
3690000,-5.0349607,1.3783758,None,None,None,1.0
3700000,-4.9722733,1.3808131,None,None,None,1.0
3710000,-4.9758353,1.3812782,None,None,None,1.0
3720000,-4.979463,1.3814989,None,None,None,1.0
3730000,-4.973198,1.3824085,1999.0,-100.4923135317289,-100.4923135317289,1.0
3740000,-4.9892025,1.3824911,1999.0,-104.8990968357433,-104.8990968357433,1.0
3750000,-5.0026903,1.3829048,1999.0,-100.13231482872597,-100.13231482872597,1.0
3760000,-5.170375,1.3830525,None,None,None,1.0
3770000,-5.32666,1.3832512,None,None,None,1.0
3780000,-5.027706,1.383879,None,None,None,1.0
3790000,-5.02508,1.3839228,None,None,None,1.0
3800000,-4.9973216,1.3839084,None,None,None,1.0
3810000,-5.006436,1.3837062,None,None,None,1.0
3820000,-4.9934735,1.3841519,1999.0,None,None,1.0
3830000,-5.0069976,None,1999.0,-101.46273335543546,-101.46273335543546,1.0
3840000,-4.9920926,1.3852878,1999.0,-104.9272786920721,-104.9272786920721,1.0
3850000,-5.1890755,1.3853585,None,-98.72000885009766,-98.72000885009766,1.0
3860000,-5.161543,1.3856735,None,None,None,1.0
3870000,-5.22084,1.3862882,None,None,None,1.0
3880000,-4.994513,1.3866119,None,None,None,1.0
3890000,-5.2315335,1.3873593,None,None,None,1.0
3900000,-5.0134597,1.3874398,None,None,None,1.0
3910000,-5.2453012,1.387626,None,None,None,1.0
3920000,-5.089124,1.3885242,1999.0,-102.74889479743109,-102.74889479743109,1.0
3930000,-4.9984064,1.3890728,1999.0,-101.45273329994895,-101.45273329994895,1.0
3940000,-5.529175,1.3892211,1329.1538461538462,-90.94818714802915,-90.94818714802915,1.0
3950000,-5.060443,1.3893472,None,None,None,1.0
3960000,-5.0601616,1.3893241,None,None,None,1.0
3970000,-4.9474683,1.3895855,None,None,None,1.0
3980000,-5.0304265,1.3896464,None,None,None,1.0
3990000,-5.017381,1.3895289,None,None,None,1.0
4000000,-4.9794703,1.3895679,None,None,None,1.0
4010000,-5.023506,1.3897349,None,None,None,1.0
4020000,-5.2158356,1.3889997,1999.0,-99.71733983357747,-99.71733983357747,1.0
4030000,-4.9816346,1.389153,1999.0,-101.55048215956916,-101.55048215956916,1.0
4040000,-5.337884,1.3893429,1999.0,-107.75834163029988,-107.75834163029988,1.0
4050000,-5.068408,1.3891301,None,None,None,1.0
4060000,-5.2708006,1.3888375,None,None,None,1.0
4070000,-5.003154,1.388947,None,None,None,1.0
4080000,-4.9995704,1.3890508,None,None,None,1.0
4090000,-4.9954634,1.3893157,None,None,None,1.0
4100000,-5.0102596,1.3894037,None,None,None,1.0
4110000,-5.0023274,1.3896252,1999.0,-97.96000671386719,-97.96000671386719,1.0
4120000,-4.9936557,1.3898708,1999.0,-100.56364284862171,-100.56364284862171,1.0
4130000,-5.0011225,1.3901088,1999.0,-100.86429268973214,-100.86429268973214,1.0
4140000,-5.0276613,1.3899441,None,-99.89667510986328,-99.89667510986328,1.0
4150000,-5.5234504,1.3898621,None,None,None,1.0
4160000,-5.096095,1.3899502,None,None,None,1.0
4170000,-5.0971284,1.3899655,None,None,None,1.0
4180000,-5.0805225,1.3898749,None,None,None,1.0
4190000,-5.001645,1.3897574,None,None,None,1.0
4200000,-4.997224,1.3893918,None,None,None,1.0
4210000,-4.9983444,1.3890337,1999.0,-98.71455209905452,-98.71455209905452,1.0
4220000,-5.001107,1.3891932,1999.0,-102.83619680858794,-102.83619680858794,1.0
4230000,-5.075393,1.3893296,1999.0,-104.93625748157501,-104.93625748157501,1.0
4240000,-5.1868734,1.3891393,None,None,None,1.0
4250000,-5.331135,1.3889751,None,None,None,1.0
4260000,-4.980777,1.3890878,None,None,None,1.0
4270000,-5.2788177,1.3890692,None,None,None,1.0
4280000,-4.988862,1.3889574,None,None,None,1.0
4290000,-4.9812884,1.3887224,None,None,None,1.0
4300000,-5.3482027,1.3886833,None,None,None,1.0
4310000,-4.9834785,1.3887242,1999.0,-99.85895377711246,-99.85895377711246,1.0
4320000,-5.446861,1.3892388,1999.0,-108.5686430497603,-108.5686430497603,1.0
4330000,-5.0322447,1.3882885,1999.0,-100.24429403032575,-100.24429403032575,1.0
4340000,-5.1397567,1.3877604,None,None,None,1.0
4350000,-5.2408133,1.3869681,None,None,None,1.0
4360000,-4.9798384,1.3865954,None,None,None,1.0
4370000,-5.000622,1.3866279,None,None,None,1.0
4380000,-4.9807677,1.3867487,None,None,None,1.0
4390000,-4.990599,1.3865027,None,None,None,1.0
4400000,-4.9842215,1.3858783,1999.0,-98.90000661214192,-98.90000661214192,1.0
4410000,-4.990025,1.3854586,1999.0,-99.73818839680065,-99.73818839680065,1.0
4420000,-5.1167154,1.3853074,1999.0,-104.6280071258545,-104.6280071258545,1.0
4430000,-5.1194906,1.3852037,None,None,None,1.0
4440000,-5.005307,1.3854388,None,None,None,1.0
4450000,-5.1230907,1.3856293,None,None,None,1.0
4460000,-4.99401,1.3857981,None,None,None,1.0
4470000,-5.118869,1.386245,None,None,None,1.0
4480000,-4.983651,1.3866378,None,None,None,1.0
4490000,-5.1783094,1.3868219,None,None,None,1.0
4500000,-4.9741063,1.3874196,1999.0,-107.19867324829102,-107.19867324829102,1.0
4510000,-5.286718,1.3872857,1999.0,-105.9695300147647,-105.9695300147647,1.0
4520000,-4.987325,1.3874658,1999.0,-100.40167554219563,-100.40167554219563,1.0
4530000,-4.983952,1.38755,None,None,None,1.0
