Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
630000,1.3941363,-0.23386726,0.022277359,0.018955162,0.00029102576,878.5,-1.0621666610240936,-1.0621666610240936,1.0
640000,1.3923365,-0.121620975,0.020421475,0.018881787,0.00029086944,849.8333333333334,-1.481411779189811,-1.481411779189811,1.0
650000,1.3930581,-0.18641637,0.024508577,0.029174875,0.00029072078,275.5,1.3412858375481196,1.3412858375481196,1.0
660000,1.391878,-0.18125618,None,None,None,1772.5,-4.837400317192078,-4.837400317192078,1.0
670000,1.3894571,-0.22157753,0.018236263,0.025608303,0.00029056883,915.5,-3.7824288266045705,-3.7824288266045705,1.0
680000,1.3887509,-0.19353086,0.0050637918,0.02850442,0.00029040247,None,None,None,1.0
690000,1.3885671,-0.13448358,0.013019358,0.022008764,0.00029023617,1223.3333333333333,-3.697062717983499,-3.697062717983499,1.0
700000,1.3892754,-0.11235171,0.004839833,0.023919858,0.000290089,1003.0,-3.728714460240943,-3.728714460240943,1.0
710000,1.3885443,-0.25905958,0.0219676,0.024607576,0.00028993745,1170.5,-2.5221667836109796,-2.5221667836109796,1.0
720000,1.386615,-0.20167132,0.013651082,0.020134678,0.00028978838,1158.8333333333333,-3.1300001181662083,-3.1300001181662083,1.0
730000,1.3857564,-0.13326156,0.025362568,0.020328231,0.00028963733,635.0,0.15583337595065436,0.15583337595065436,1.0
740000,1.384984,-0.15535308,0.03649056,0.028765569,0.00028948014,455.0,1.0561335563659668,1.0561335563659668,1.0
750000,1.3838433,-0.074930124,0.024348032,0.026555864,0.0002893336,1014.0,-2.5730001075814166,-2.5730001075814166,1.0
760000,1.383528,-0.12778817,0.023958113,0.021600997,0.00028917182,528.6,1.0315833613276482,1.0315833613276482,1.0
770000,1.3837019,-0.08277201,0.029496966,0.020224804,0.00028901655,705.1666666666666,-0.7883333363348529,-0.7883333363348529,1.0
780000,1.3852315,-0.08118823,0.026081942,0.022792958,0.0002888692,1201.5,-3.685666882329517,-3.685666882329517,1.0
790000,1.3847932,-0.06328765,0.038332585,0.02457038,0.0002887197,467.0,0.702187629416585,0.702187629416585,1.0
800000,1.3853111,-0.06632971,None,None,None,704.0,-0.4431668023268382,-0.4431668023268382,1.0
810000,1.3862299,-0.08364867,0.032916207,0.022496484,0.00028856198,869.5,-0.49328569642135073,-0.49328569642135073,1.0
820000,1.385872,-0.16851972,0.027943317,0.02492005,0.00028841276,693.0,-0.8074665844440461,-0.8074665844440461,1.0
830000,1.3853391,0.060642947,0.029401464,0.024751395,0.00028825627,603.1666666666666,0.11357149183528409,0.11357149183528409,1.0
840000,1.3867916,-0.047019858,0.0303713,0.031588208,0.0002881029,799.2,-1.3317333767811457,-1.3317333767811457,1.0
850000,1.3881371,-0.03901462,0.032461476,0.028906995,0.00028795135,433.25,1.3184546259316532,1.3184546259316532,1.0
860000,1.3880726,-0.042974792,0.023673277,0.0204082,0.00028778368,723.1428571428571,-0.995900022611022,-0.995900022611022,1.0
870000,1.3877904,-0.03768078,0.04826303,0.021830453,0.000287634,619.6666666666666,0.2795500591397285,0.2795500591397285,1.0
880000,1.3878324,0.10060262,0.034630623,0.029288555,0.00028748243,535.3333333333334,0.5929412228219649,0.5929412228219649,1.0
890000,1.3877978,-0.079690374,0.034935728,0.02287258,0.000287326,664.2,0.23073349396387735,0.23073349396387735,1.0
900000,1.388267,0.013086891,0.041851323,0.02557689,0.00028716674,563.25,0.2736923648760869,0.2736923648760869,1.0
910000,1.3880254,-0.090742506,0.035351526,0.021898692,0.0002870026,664.3333333333334,-1.1206667572259903,-1.1206667572259903,1.0
920000,1.3881295,-0.037275963,None,None,None,904.0,-0.791999925585354,-0.791999925585354,1.0
930000,1.3889525,0.012249478,0.02674164,0.028038574,0.00028684843,655.0,-0.541315780658471,-0.541315780658471,1.0
940000,1.3913441,-0.026702823,0.030334784,0.01935436,0.00028668597,542.5,0.5918182243000377,0.5918182243000377,1.0
950000,1.3914404,-0.03290193,0.048027862,0.023674753,0.0002865383,642.0,-0.4437500027939677,-0.4437500027939677,1.0
960000,1.3914559,-0.030525396,0.029661464,0.023573512,0.00028637797,647.5,-0.2721667488416036,-0.2721667488416036,1.0
970000,1.3913783,-0.058461204,0.036813922,0.025046935,0.0002862296,723.875,-0.09151995539665223,-0.09151995539665223,1.0
980000,1.389492,0.043352854,0.030879531,0.024889374,0.00028608186,679.75,-0.37753854806606585,-0.37753854806606585,1.0
990000,1.3888311,-0.078559265,0.038726814,0.025038444,0.0002859352,645.5,-0.06333330273628235,-0.06333330273628235,1.0
1000000,1.3885994,-0.10966413,0.022010827,0.024494665,0.00028578046,None,None,None,1.0
1010000,1.3878081,0.014937938,0.025761545,0.025197076,0.0002856276,874.25,-0.8557222189588679,-0.8557222189588679,1.0
1020000,1.3866632,-0.096032634,0.017539376,0.02812255,0.00028548035,618.2,-1.6423888864616554,-1.6423888864616554,1.0
1030000,1.3856484,-0.06393664,0.031409394,0.023720648,0.00028532004,713.0,-0.013533327480157216,-0.013533327480157216,1.0
1040000,1.3848099,-0.056578644,0.039896082,0.023695555,0.00028516198,704.2,-0.19026660720507305,-0.19026660720507305,1.0
1050000,1.3840234,0.0354793,0.045840204,0.0204556,0.00028500878,459.0,0.7032001197338105,0.7032001197338105,1.0
1060000,1.3828181,-0.026980937,None,None,None,400.5,1.3293334245681763,1.3293334245681763,1.0
1070000,1.3858743,-0.1295711,0.03491529,0.022441596,0.00028484265,1280.3333333333333,-3.2918889655007257,-3.2918889655007257,1.0
1080000,1.3852588,-0.08299559,0.020618213,0.023153316,0.00028468826,576.1666666666666,0.39494460158877903,0.39494460158877903,1.0
1090000,1.3845537,-0.15460894,0.02311987,0.025081148,0.00028452944,1189.0,-2.7803335090478263,-2.7803335090478263,1.0
1100000,1.3849452,0.0049623796,0.031828184,0.025883554,0.0002843704,929.1428571428571,-1.5301000519655645,-1.5301000519655645,1.0
1110000,1.385187,0.006523909,0.025901524,0.02047538,0.00028421677,424.0,0.3056316120844138,0.3056316120844138,1.0
1120000,1.3845146,-0.1219736,0.03869057,0.025444377,0.0002840509,539.0,0.9475556446446313,0.9475556446446313,1.0
1130000,1.3841466,0.02942477,0.031144481,0.023553189,0.000283885,525.6,-0.25264712006730194,-0.25264712006730194,1.0
1140000,1.3832648,0.026332518,0.027567383,0.030381197,0.00028372728,1004.25,-2.409692489183866,-2.409692489183866,1.0
1150000,1.3833482,-0.11996872,None,None,None,1157.0,-2.954166740179062,-2.954166740179062,1.0
1160000,1.3826909,-0.09881586,0.017309714,0.02364257,0.00028356214,793.3333333333334,-1.4141111506356134,-1.4141111506356134,1.0
1170000,1.3826705,-0.037760016,0.023497663,0.024626771,0.00028340085,999.0,-2.330333411693573,-2.330333411693573,1.0
1180000,1.3839897,-0.17945118,0.014798682,0.024830772,0.00028324578,267.5,1.8858890268537734,1.8858890268537734,1.0
1190000,1.3838633,0.035147227,0.030874902,0.027253158,0.000283094,906.5714285714286,-2.053041808617612,-2.053041808617612,1.0
1200000,1.383429,-0.1575803,0.023524165,0.023768988,0.00028294412,639.75,-0.1749998927116394,-0.1749998927116394,1.0
1210000,1.3835047,-0.037251152,0.039535318,0.022429494,0.0002827826,767.1428571428571,0.12214295814434688,0.12214295814434688,1.0
1220000,1.3824408,-0.17998417,0.024091205,0.025992727,0.00028262805,745.5,-1.1855264102157794,-1.1855264102157794,1.0
1230000,1.3816842,-0.01839547,0.05744887,0.028426725,0.0002824705,283.85714285714283,1.457782712319623,1.457782712319623,1.0
1240000,1.3813289,0.030734887,0.044282403,0.022253243,0.00028230695,514.1111111111111,1.4346088494943536,1.4346088494943536,1.0
1250000,1.3818272,0.11086977,0.051733516,0.019320142,0.00028216015,274.6666666666667,0.851483938314261,0.851483938314261,1.0
1260000,1.3819473,-0.013550804,0.049913626,0.024650367,0.00028201338,565.3333333333334,0.614000141620636,0.614000141620636,1.0
1270000,1.3790607,-0.030688953,0.027828453,0.022518117,0.00028185814,747.6,-0.3505385609773489,-0.3505385609773489,1.0
1280000,1.3789362,0.0034342173,None,None,None,503.2,0.3491112705734041,0.3491112705734041,1.0
1290000,1.3801683,0.008174166,0.035057135,0.0269914,0.00028170735,597.5,0.28844455381234485,0.28844455381234485,1.0
1300000,1.3806931,0.0507221,0.03385013,0.02273336,0.00028155342,827.5714285714286,-1.3300476790893645,-1.3300476790893645,1.0
1310000,1.3796221,0.04384551,0.045069654,0.029721236,0.00028139475,280.125,1.8442858230499994,1.8442858230499994,1.0
1320000,1.3808327,0.05107909,0.056331236,0.028588526,0.0002812444,557.2222222222222,1.5301113042256071,1.5301113042256071,1.0
1330000,1.3818659,0.020174,0.032224115,0.021741003,0.00028108095,382.5,-0.5004615279344412,-0.5004615279344412,1.0
1340000,1.3817658,0.047300033,0.04209422,0.014076536,0.00028092746,334.3333333333333,1.5878183218565853,1.5878183218565853,1.0
1350000,1.3808374,-0.13251793,0.026055671,0.021506457,0.00028077845,1490.5,-4.287333558003108,-4.287333558003108,1.0
1360000,1.377624,0.04455468,0.028825216,0.021486204,0.00028062804,577.375,1.459904758703141,1.459904758703141,1.0
1370000,1.3758106,0.12170194,0.04755449,0.030035688,0.00028046028,504.0,-1.3618000270798802,-1.3618000270798802,1.0
1380000,1.374526,0.1519855,0.039480034,0.026506763,0.00028030868,668.8,-0.6309032377696806,-0.6309032377696806,1.0
1390000,1.3754799,0.058403257,0.042500075,0.022228314,0.00028015947,299.0,1.836833506822586,1.836833506822586,1.0
1400000,1.3742477,-0.028868215,0.03548587,0.02598593,0.00028000402,415.6666666666667,1.2455333908398947,1.2455333908398947,1.0
1410000,1.3748302,-0.089925066,0.025404694,0.02384116,0.0002798577,964.0,-1.5731667553385098,-1.5731667553385098,1.0
1420000,1.3751558,-0.08500958,None,None,None,1001.5,-1.150599976380666,-1.150599976380666,1.0
1430000,1.3752615,-0.059842385,0.028700382,0.024586793,0.00027969308,863.25,-0.2562727250836112,-0.2562727250836112,1.0
1440000,1.3756553,0.02026748,0.036575194,0.028250253,0.0002795288,201.0,0.19220006763935088,0.19220006763935088,1.0
1450000,1.3752425,-0.054279372,0.02211413,0.022333844,0.0002793753,763.6666666666666,-0.48733339375919765,-0.48733339375919765,1.0
1460000,1.3742805,-0.035833813,0.05416747,0.016618187,0.00027922733,639.0,0.7815264290884921,0.7815264290884921,1.0
1470000,1.3723,0.03190171,0.029712824,0.026988197,0.00027907494,611.0,-0.6167500345036387,-0.6167500345036387,1.0
1480000,1.3709456,0.095547296,0.03800928,0.023075586,0.0002789243,565.0,-0.2646757003826064,-0.2646757003826064,1.0
1490000,1.3705696,0.015040908,0.05561759,0.022908669,0.00027876702,360.57142857142856,1.3688334652947054,1.3688334652947054,1.0
1500000,1.3706175,0.042022344,0.056093816,0.025814643,0.00027861056,305.7142857142857,1.887708415587743,1.887708415587743,1.0
1510000,1.3694837,0.030923996,0.036977716,0.023384059,0.0002784471,588.4,0.3893335203329722,0.3893335203329722,1.0
1520000,1.3680159,0.029916981,0.040211327,0.021669377,0.00027829868,686.0,0.3922308362447299,0.3922308362447299,1.0
1530000,1.369068,-6.387542e-05,0.029904777,0.02594995,0.00027814912,317.0,0.35946160784134495,0.35946160784134495,1.0
1540000,1.3690873,-0.1319882,None,None,None,335.0,1.779250182211399,1.779250182211399,1.0
1550000,1.3683909,-0.03361685,0.020367123,0.01984734,0.0002779738,1225.8333333333333,-1.94616678232948,-1.94616678232948,1.0
1560000,1.368149,0.07979815,0.016251335,0.0217993,0.00027781975,539.5,-0.8123333637913068,-0.8123333637913068,1.0
1570000,1.3678998,-0.06501662,0.051068485,0.029721376,0.00027764018,418.0,1.2197334011395773,1.2197334011395773,1.0
1580000,1.3670107,0.06429412,0.05078329,0.025105465,0.00027749312,386.57142857142856,1.2554762618882316,1.2554762618882316,1.0
1590000,1.3663564,0.020944946,0.045759857,0.020728761,0.00027733287,543.8571428571429,0.25272221697701347,0.25272221697701347,1.0
1600000,1.3658481,0.051221617,0.04055654,0.025015073,0.0002771771,501.54545454545456,0.8414849611845884,0.8414849611845884,1.0
1610000,1.3648913,0.037151843,0.06382882,0.022465106,0.00027701372,461.8333333333333,1.1007619954290844,1.1007619954290844,1.0
1620000,1.3639462,0.08537038,None,None,None,301.0,1.8257335007190705,1.8257335007190705,1.0
1630000,1.3637993,0.041981436,0.060471788,0.025068935,0.00027683578,502.7142857142857,0.8649524847666422,0.8649524847666422,1.0
1640000,1.3625542,0.049282365,0.046596944,0.025597665,0.0002766847,323.0,1.7092001974582671,1.7092001974582671,1.0
1650000,1.3618169,0.110509835,0.036250573,0.026675276,0.0002765317,556.8333333333334,0.037421082195482756,0.037421082195482756,1.0
1660000,1.3602306,0.12225736,0.058027066,0.019532511,0.00027638016,269.125,2.027500127752622,2.027500127752622,1.0
1670000,1.3595297,0.18238187,0.053282943,0.025983632,0.00027622696,672.125,-1.039043571314086,-1.039043571314086,1.0
1680000,1.3577408,0.13624752,0.04001819,0.02304728,0.00027606916,366.7142857142857,1.573681962761012,1.573681962761012,1.0
1690000,1.3557637,0.10057101,0.06292817,0.030184144,0.00027591613,360.85714285714283,1.5263334966841198,1.5263334966841198,1.0
1700000,1.3535988,0.074579686,0.041396942,0.021397287,0.00027575967,596.5714285714286,-0.41688890217079055,-0.41688890217079055,1.0
1710000,1.3521576,0.04425387,0.034584317,0.026629549,0.0002755978,805.5714285714286,-1.0144782629187987,-1.0144782629187987,1.0
1720000,1.3529135,0.057684563,0.04257661,0.023154404,0.00027544048,420.0,1.2970527441878068,1.2970527441878068,1.0
1730000,1.354129,0.03193912,None,None,None,193.66666666666666,2.36366695827908,2.36366695827908,1.0
1740000,1.3537747,0.02346183,0.03697274,0.024169523,0.0002752814,468.0,0.6994210242440826,0.6994210242440826,1.0
1750000,1.3520739,0.013346136,0.03469112,0.02879081,0.0002751188,558.4,0.9171764955801123,0.9171764955801123,1.0
1760000,1.3493217,0.114528984,0.0419156,0.020610478,0.00027496123,511.0,0.40936675171057385,0.40936675171057385,1.0
1770000,1.3487333,0.22136125,0.0506862,0.023401136,0.00027481333,641.5555555555555,-0.6926000055670738,-0.6926000055670738,1.0
1780000,1.3480368,0.08537484,0.050194897,0.025688935,0.00027466562,447.25,0.9832145294972828,0.9832145294972828,1.0
1790000,1.3471081,0.08581728,0.046344735,0.01984852,0.0002745184,571.0,0.47558338567614555,0.47558338567614555,1.0
1800000,1.3461816,0.045161385,0.05021768,0.019560568,0.00027437013,404.7142857142857,1.349333480000496,1.349333480000496,1.0
1810000,1.3452123,0.11866197,0.052564327,0.025873749,0.00027421786,233.25,1.875866836309433,1.875866836309433,1.0
1820000,1.3444246,0.21512681,0.044161294,0.023067495,0.00027406876,638.0,-0.5918000717957814,-0.5918000717957814,1.0
1830000,1.3433133,-0.018854145,0.03593374,0.023153901,0.00027390325,508.2,0.7230667134126028,0.7230667134126028,1.0
1840000,1.3426541,0.13523903,0.036986794,0.028114697,0.00027374362,685.375,-0.5959167064478,-0.5959167064478,1.0
1850000,1.3417104,0.0008710508,0.054125663,0.026218021,0.0002735906,422.2,1.2197334627310434,1.2197334627310434,1.0
1860000,1.3408298,-0.052852202,None,None,None,792.7142857142857,-1.6332778533299763,-1.6332778533299763,1.0
1870000,1.3402785,0.18156844,0.030047936,0.019976689,0.0002734237,208.36363636363637,1.962555683321423,1.962555683321423,1.0
1880000,1.3393612,0.05463498,0.08268444,0.027357789,0.0002732757,580.5,0.7940000632534856,0.7940000632534856,1.0
1890000,1.3384237,-0.0013624044,0.06389741,0.02428797,0.00027312024,562.0,-0.13587509095668793,-0.13587509095668793,1.0
1900000,1.337441,0.06724828,0.04128798,0.030154763,0.00027296398,371.6666666666667,1.4113078541480577,1.4113078541480577,1.0
1910000,1.3358965,0.1798006,0.06382205,0.024175636,0.0002728152,396.44444444444446,1.3399231617267315,1.3399231617267315,1.0
1920000,1.3357345,0.19732438,0.050756376,0.017311238,0.0002726644,391.8,0.7195294999024447,0.7195294999024447,1.0
1930000,1.3365678,0.054963835,0.04676319,0.023424001,0.00027251116,491.2857142857143,0.8578501760959625,0.8578501760959625,1.0
1940000,1.3373126,0.0978205,0.035750303,0.023961835,0.00027235417,646.1428571428571,-0.6477894044824337,-0.6477894044824337,1.0
1950000,1.3372583,0.034739133,0.04106219,0.017759008,0.0002721948,466.5,1.2387333869934083,1.2387333869934083,1.0
1960000,1.3368795,0.18515727,0.06504778,0.020543208,0.0002720452,453.75,0.6877878996910471,0.6877878996910471,1.0
1970000,1.3374609,0.15905881,0.044595327,0.026246078,0.00027188944,249.42857142857142,2.0693335306076777,2.0693335306076777,1.0
1980000,1.3361791,0.055987414,0.053378854,0.020010272,0.00027173676,479.5,0.8988148890159748,0.8988148890159748,1.0
1990000,1.3370541,0.2314408,0.0779266,0.021172386,0.00027158143,357.6,0.9558275655425829,0.9558275655425829,1.0
2000000,1.3392674,0.099564314,0.058394894,0.019458145,0.00027143082,338.3333333333333,1.8706400474905969,1.8706400474905969,1.0
2010000,1.3401114,0.22197922,None,None,None,396.27272727272725,1.0849697041240605,1.0849697041240605,1.0
2020000,1.3395867,0.11823608,0.061430804,0.021437371,0.00027127276,486.75,0.8757500223776636,0.8757500223776636,1.0
2030000,1.3382088,0.11112015,0.059216592,0.024173565,0.00027110553,174.66666666666666,2.0365002527832985,2.0365002527832985,1.0
2040000,1.3367966,0.03389409,0.04586818,0.019552357,0.00027095125,728.6666666666666,-0.4244443443086412,-0.4244443443086412,1.0
2050000,1.335476,0.0034709098,0.038592763,0.021975718,0.00027079586,454.4,1.0595333874225616,1.0595333874225616,1.0
2060000,1.3345296,0.079057336,0.027162112,0.020972775,0.00027063597,384.8888888888889,1.0321154905339847,1.0321154905339847,1.0
2070000,1.3338163,0.1434157,0.042996924,0.02493804,0.00027047298,696.4,-0.8308572127882924,-0.8308572127882924,1.0
2080000,1.3328134,0.17604671,0.08351483,0.021588238,0.00027032575,510.4,0.8040000707221527,0.8040000707221527,1.0
2090000,1.3306139,0.21919851,0.06934929,0.026821444,0.0002701737,252.28571428571428,1.8860698702723482,1.8860698702723482,1.0
2100000,1.3300987,0.24016608,0.07986429,0.023649966,0.00027001853,186.5,2.1916429613317763,2.1916429613317763,1.0
2110000,1.3319188,0.15424101,0.05418963,0.027477305,0.00026987182,413.5,1.0219047452722276,1.0219047452722276,1.0
2120000,1.3325912,0.11335215,None,None,None,152.5,2.8071112036705017,2.8071112036705017,1.0
2130000,1.332333,0.100347415,0.040281884,0.01712448,0.0002697097,491.5,0.8494546020572836,0.8494546020572836,1.0
2140000,1.3327117,0.16021857,0.04710078,0.019159619,0.00026956282,469.875,0.8781923880943885,0.8781923880943885,1.0
2150000,1.3327754,0.20886621,0.06051686,0.019616626,0.000269413,590.8888888888889,-0.07046157236282642,-0.07046157236282642,1.0
2160000,1.3312345,0.14247806,0.0495941,0.025957858,0.00026925516,640.6666666666666,0.34844450155893963,0.34844450155893963,1.0
2170000,1.3307655,0.24841103,0.052920684,0.026207699,0.00026909917,364.06666666666666,1.066318267109719,1.066318267109719,1.0
2180000,1.3328317,0.17459504,0.06956235,0.020603817,0.0002689369,258.3333333333333,1.9870500981807708,1.9870500981807708,1.0
2190000,1.3335898,-0.042875275,0.045330416,0.02271517,0.00026877414,601.75,0.23900014410416284,0.23900014410416284,1.0
2200000,1.3339348,0.054713115,0.038422085,0.028184129,0.00026862093,374.3333333333333,1.4593335092067719,1.4593335092067719,1.0
2210000,1.3348577,0.07129211,0.038422167,0.02419163,0.0002684551,583.125,0.9072273658080534,0.9072273658080534,1.0
2220000,1.33442,0.10111096,0.052931763,0.025525967,0.0002683033,382.2857142857143,1.1225714683532715,1.1225714683532715,1.0
2230000,1.3323876,0.19068277,0.054386456,0.022868715,0.00026815257,492.6666666666667,0.07286106567415926,0.07286106567415926,1.0
2240000,1.3322502,0.24290957,0.07006815,0.022960413,0.00026800617,452.0,0.6745769937451069,0.6745769937451069,1.0
2250000,1.3323127,0.08073754,None,None,None,218.5,2.236833522717158,2.236833522717158,1.0
2260000,1.3334595,-0.07261777,0.047291823,0.019336043,0.00026785574,659.0,0.0353334645430247,0.0353334645430247,1.0
