Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
40000,1.409138,-0.018952545,0.007720337,0.024478097,0.00029688966,1999.0,-0.388361228009065,-0.388361228009065,1.0
50000,1.4088457,-0.024312165,0.0043582963,0.02335426,0.00029582405,None,None,None,1.0
60000,1.4087768,-0.035386316,0.0017596119,0.019941436,0.0002947872,None,None,None,1.0
70000,1.4107959,-0.035854034,0.00023138589,0.020196537,0.00029375037,None,None,None,1.0
80000,1.4119221,-0.0033822116,0.0012633908,0.022798594,0.00029268482,1999.0,-0.6107778538846307,-0.6107778538846307,1.0
90000,1.4113436,-0.031487405,0.004661529,0.019496715,0.00029164803,None,None,None,1.0
100000,1.411383,-0.038143538,0.0033043702,0.030377088,0.00029061118,None,None,None,1.0
110000,1.4119433,-0.024543129,0.0033217566,0.022352817,0.00028957438,1999.4444444444443,-0.1103168178556694,-0.1103168178556694,1.0
120000,1.410851,-0.0023276936,0.004996537,0.025256146,0.000288508,None,None,None,1.0
130000,1.4095571,-0.03361612,0.0018991843,0.020996599,0.00028747125,None,None,None,1.0
140000,1.4084177,-0.03720441,9.5368785e-05,0.02156461,0.00028643443,None,None,None,1.0
150000,1.4067249,-0.006058621,0.002462385,0.02410574,0.00028536827,1999.3333333333333,-0.33268345597510535,-0.33268345597510535,1.0
160000,1.4062581,-0.041385777,0.0030034475,0.023958247,0.00028433144,None,None,None,1.0
170000,1.4067008,-0.04379005,0.000111820926,0.023932727,0.00028329465,None,None,None,1.0
180000,1.4072322,-0.044861097,0.00014832686,0.021533597,0.00028225782,1999.0,-0.4701589559588362,-0.4701589559588362,1.0
190000,1.4075981,-0.013039209,0.0047172485,0.018697677,0.00028119225,None,-0.999000049661845,-0.999000049661845,1.0
200000,1.4058645,-0.048618145,0.00013952897,0.020155337,0.00028015542,None,None,None,1.0
210000,1.4053063,-0.04760593,0.0010895119,0.020738307,0.00027911863,None,None,None,1.0
220000,1.4041297,-0.0223641,0.0043574823,0.02591816,0.00027805282,1999.111111111111,-0.4994056432300972,-0.4994056432300972,1.0
230000,1.4015313,-0.034148578,0.006436407,0.020413568,0.000277016,None,None,None,1.0
240000,1.3969446,-0.002116195,None,None,None,None,None,None,1.0
250000,1.3965373,0.014240251,0.0038876522,0.02314439,0.00027597923,None,None,None,1.0
260000,1.3984263,0.031201512,0.004655109,0.01816767,0.0002749424,1999.0,0.5014498018297471,0.5014498018297471,1.0
270000,1.3989053,0.0290445,0.0085209105,0.01722508,0.00027387682,None,None,None,1.0
280000,1.3971883,0.03865533,0.0097365,0.02373234,0.0002728401,None,None,None,1.0
290000,1.3952248,0.060158674,0.008830274,0.027071394,0.0002718032,1999.0,1.780127416157888,1.780127416157888,1.0
300000,1.3936663,0.08514419,0.011503477,0.021449618,0.00027073766,None,None,None,1.0
310000,1.3930736,0.079152904,0.015870314,0.021338502,0.00026970083,None,None,None,1.0
320000,1.3930355,0.06952398,0.012552521,0.018403735,0.00026866407,None,None,None,1.0
330000,1.392438,0.087101564,0.010193397,0.02428607,0.0002676272,1999.0,2.6698939339775176,2.6698939339775176,1.0
340000,1.3920785,0.094994925,0.016402986,0.02437516,0.00026656166,None,None,None,1.0
350000,1.3909382,0.11883915,0.012967434,0.027864547,0.00026552478,None,None,None,1.0
360000,1.3897794,0.12032108,0.015448076,0.016341826,0.00026448804,1999.0,3.378205735993106,3.378205735993106,1.0
370000,1.3884264,0.16270263,0.01269699,0.02446476,0.00026342238,None,3.0074495994485915,3.0074495994485915,1.0
380000,1.3857447,0.16213582,0.021583494,0.025054416,0.00026238564,None,None,None,1.0
390000,1.3835895,0.15354511,0.0118744215,0.023297984,0.0002613488,None,None,None,1.0
400000,1.3819132,0.15118696,0.008302501,0.018943762,0.00026028324,1999.0,3.0588661532124712,3.0588661532124712,1.0
410000,1.3811733,0.16370723,0.017239392,0.025795992,0.0002592465,None,None,None,1.0
420000,1.3803617,0.15947881,0.012866233,0.021398794,0.00025820962,None,None,None,1.0
430000,1.3804985,0.15144062,0.007883324,0.024016904,0.00025717277,None,None,None,1.0
440000,1.3813267,0.18320344,0.016751226,0.024869746,0.00025613874,1999.2777777777778,3.2251383561071836,3.2251383561071836,1.0
450000,1.3818401,0.19721943,0.020900695,0.028464055,0.00025510188,None,None,None,1.0
460000,1.3815517,0.18194419,0.011333436,0.01912761,0.00025406515,None,None,None,1.0
470000,1.3818734,0.18030672,None,None,None,1999.0,3.837404936655528,3.837404936655528,1.0
480000,1.3812839,0.22568643,0.01322057,0.024770433,0.0002529995,None,None,None,1.0
490000,1.3821044,0.19313064,0.020526791,0.021295095,0.00025196275,None,None,None,1.0
500000,1.3819394,0.17351371,0.017743366,0.020313108,0.00025092592,None,None,None,1.0
510000,1.3808175,0.17905112,0.009599661,0.020325959,0.00024988916,1999.0,4.504521545540127,4.504521545540127,1.0
520000,1.3786173,0.18721579,0.022409577,0.02530737,0.00024882346,None,None,None,1.0
530000,1.3753706,0.16463639,0.020534297,0.022362512,0.00024778672,None,None,None,1.0
540000,1.3738325,0.16116561,0.012474931,0.023591267,0.00024674987,1999.0,3.7538556194631383,3.7538556194631383,1.0
550000,1.3735133,0.20324986,0.011436927,0.023282135,0.00024568432,None,5.008349209092557,5.008349209092557,1.0
560000,1.3738803,0.19172323,0.021010987,0.024170993,0.00024464758,None,None,None,1.0
570000,1.3752124,0.167299,0.013303427,0.024188949,0.00024361073,None,None,None,1.0
580000,1.3760633,0.18280478,0.014134829,0.024521764,0.00024257398,1999.4444444444443,4.393632602670954,4.393632602670954,1.0
590000,1.3757225,0.21795303,0.022460392,0.02334669,0.00024147557,None,None,None,1.0
600000,1.3748212,0.19530757,0.017446525,0.027886681,0.00024043872,None,None,None,1.0
610000,1.3737687,0.1642705,0.01048028,0.023076935,0.00023940197,None,None,None,1.0
620000,1.3725613,0.20478906,0.01438346,0.02113204,0.00023833632,1999.0,3.837593880482018,3.837593880482018,1.0
630000,1.3715501,0.20868649,0.020406509,0.02641272,0.00023729957,None,None,None,1.0
640000,1.372133,0.19175677,0.014296722,0.023032388,0.00023626271,None,None,None,1.0
650000,1.3742663,0.19106513,0.012068198,0.023937253,0.00023522596,1999.0,4.11606597670147,4.11606597670147,1.0
660000,1.3756441,0.23873304,0.025182694,0.028169485,0.00023416038,None,None,None,1.0
670000,1.3771591,0.20857474,0.020230122,0.024739088,0.00023312354,None,None,None,1.0
680000,1.3779706,0.19203678,0.013761793,0.024588017,0.0002320867,None,None,None,1.0
690000,1.3770452,0.21043202,0.015449407,0.025865339,0.00023102113,1999.0,4.838693701041241,4.838693701041241,1.0
700000,1.3756521,0.20868023,None,None,None,None,None,None,1.0
710000,1.3752451,0.19160512,0.018725974,0.021980582,0.00022998438,None,None,None,1.0
720000,1.3750566,0.17958263,0.012534227,0.024358863,0.00022894752,1999.0,3.3785682030720636,3.3785682030720636,1.0
730000,1.374433,0.25331104,0.013107239,0.02525411,0.00022788199,None,7.007398760411888,7.007398760411888,1.0
740000,1.3738756,0.22095859,0.03072845,0.022999411,0.00022684512,None,None,None,1.0
750000,1.3722222,0.19667803,0.012624321,0.02667598,0.00022580838,None,None,None,1.0
760000,1.3733854,0.20185614,0.009279563,0.025295176,0.00022477153,1999.0,4.115704923661219,4.115704923661219,1.0
770000,1.3727493,0.23502345,0.024803406,0.023594564,0.00022370595,None,None,None,1.0
780000,1.3715739,0.19980311,0.01777735,0.022964647,0.00022266911,None,None,None,1.0
790000,1.3701538,0.19141495,0.013999065,0.018502165,0.00022163236,None,None,None,1.0
800000,1.3686903,0.26027438,0.013966829,0.025007186,0.0002205668,1999.0,4.616171532181195,4.616171532181195,1.0
810000,1.3665085,0.26617515,0.020009428,0.02508049,0.00021952995,None,None,None,1.0
820000,1.3643472,0.22201927,0.019257816,0.025263289,0.0002184931,None,None,None,1.0
830000,1.3642802,0.21954693,0.0102855535,0.018484775,0.00021745636,1999.0,4.282510402638258,4.282510402638258,1.0
840000,1.3642921,0.27454022,0.024449222,0.024069728,0.00021639078,None,None,None,1.0
850000,1.3628815,0.24591637,0.016280908,0.023946565,0.00021535394,None,None,None,1.0
860000,1.3621763,0.21693015,0.012593343,0.022838194,0.00021431719,None,None,None,1.0
870000,1.3620719,0.23590344,0.016626174,0.02683548,0.00021325143,1999.0555555555557,4.5052215255176025,4.5052215255176025,1.0
880000,1.3618811,0.24162422,0.030094046,0.020898776,0.0002122146,None,None,None,1.0
890000,1.3622074,0.21159734,0.013924819,0.018867424,0.00021117784,None,None,None,1.0
900000,1.3628669,0.19054657,0.011123683,0.021314979,0.00021014099,1999.0,4.942105474037817,4.942105474037817,1.0
910000,1.3642738,0.2477506,0.024479711,0.023662169,0.00020907544,None,5.009749081451446,5.009749081451446,1.0
920000,1.3646352,0.2210091,0.013266791,0.025168814,0.00020803869,None,None,None,1.0
930000,1.3637542,0.19967648,0.012845405,0.027816406,0.00020700184,None,None,None,1.0
940000,1.3647193,0.22416759,None,None,None,1999.0,4.227010458190408,4.227010458190408,1.0
950000,1.3652931,0.2553208,0.01734691,0.024899257,0.00020593627,None,None,None,1.0
960000,1.3663684,0.22065087,0.019119557,0.024481189,0.00020489942,None,None,None,1.0
970000,1.3654541,0.19643016,0.015728198,0.02510134,0.00020386268,None,None,None,1.0
980000,1.3638016,0.24474783,0.009799077,0.022817228,0.00020282583,1999.0,4.449260419260503,4.449260419260503,1.0
990000,1.3631601,0.246968,0.028946029,0.018451624,0.00020176027,None,None,None,1.0
1000000,1.3620872,0.21857865,0.018999824,0.019875787,0.00020072343,None,None,None,1.0
1010000,1.3612518,0.21186464,0.019402932,0.022019414,0.00019968668,1999.0,5.228071441692817,5.228071441692817,1.0
1020000,1.3600078,0.27691287,0.030243939,0.020220695,0.00019862111,None,None,None,1.0
1030000,1.3583742,0.21791287,0.015591416,0.02042662,0.00019758426,None,None,None,1.0
1040000,1.3575826,0.20323834,0.010152445,0.024096942,0.00019654742,None,None,None,1.0
1050000,1.357529,0.22934617,0.00971236,0.019214261,0.00019548184,1999.0,4.115232758456841,4.115232758456841,1.0
1060000,1.356969,0.2558188,0.031942677,0.02208132,0.00019444509,None,None,None,1.0
1070000,1.3556271,0.22359851,0.016913693,0.023062848,0.00019340824,None,None,None,1.0
1080000,1.3543602,0.20499727,0.010002455,0.02243053,0.00019237149,1999.0,4.4415492838888895,4.4415492838888895,1.0
1090000,1.353187,0.28154454,0.02592265,0.018983392,0.00019130584,None,5.009249492082745,5.009249492082745,1.0
1100000,1.3528005,0.24662183,0.019870482,0.02536765,0.00019026907,None,None,None,1.0
1110000,1.3542788,0.20591767,0.012469197,0.020571124,0.00018923223,None,None,None,1.0
1120000,1.3553181,0.22729164,0.012788673,0.025837416,0.00018816668,1999.0,5.116727037588134,5.116727037588134,1.0
1130000,1.3541514,0.2916697,0.029385032,0.026592368,0.00018712984,None,None,None,1.0
1140000,1.3530296,0.23013335,0.019947995,0.02564273,0.0001860931,None,None,None,1.0
1150000,1.3518485,0.21169904,0.009388879,0.02485045,0.00018505623,None,None,None,1.0
1160000,1.3498151,0.27635556,None,None,None,1999.0,5.561221307764451,5.561221307764451,1.0
1170000,1.3494389,0.2706591,0.03106757,0.031158874,0.00018399066,None,None,None,1.0
1180000,1.3490818,0.2333498,0.020513339,0.027108286,0.00018295382,None,None,None,1.0
1190000,1.3472512,0.2363757,0.011373898,0.022964807,0.00018191707,1999.0,4.504871557828867,4.504871557828867,1.0
1200000,1.34601,0.30236745,0.015107354,0.023108562,0.00018085151,None,None,None,1.0
1210000,1.3455544,0.25846276,0.02559153,0.03139825,0.00017981467,None,None,None,1.0
1220000,1.3445976,0.2231142,0.016749967,0.019081537,0.0001787779,None,None,None,1.0
1230000,1.3427866,0.24537991,0.0072458526,0.022808256,0.00017774105,1999.0,4.560382639394245,4.560382639394245,1.0
1240000,1.3412442,0.25204828,0.032673962,0.026454775,0.00017667547,None,None,None,1.0
1250000,1.3403623,0.23585908,0.020407924,0.022828232,0.00017563863,None,None,None,1.0
1260000,1.3392161,0.20919791,0.013219236,0.02021295,0.00017460188,1999.0,4.379374375828775,4.379374375828775,1.0
1270000,1.337598,0.27425286,0.019767929,0.025793757,0.00017353623,None,8.509148890618235,8.509148890618235,1.0
1280000,1.3356959,0.22865601,0.026523143,0.021471055,0.0001724995,None,None,None,1.0
1290000,1.3341691,0.21490566,0.012326875,0.023555387,0.00017146264,None,None,None,1.0
1300000,1.3337439,0.20430872,0.0103606405,0.023692546,0.0001704259,1999.0,4.8943327243129415,4.8943327243129415,1.0
1310000,1.3336804,0.25894514,0.029646195,0.025565343,0.00016936024,None,None,None,1.0
1320000,1.3335264,0.2408124,0.019265722,0.027534889,0.00016832347,None,None,None,1.0
1330000,1.3339263,0.22158177,0.011899156,0.026676606,0.00016728662,None,None,None,1.0
1340000,1.3340374,0.26663747,0.020725962,0.020535368,0.00016622106,1999.0,4.783004822209477,4.783004822209477,1.0
1350000,1.3336453,0.26060003,0.02873835,0.026714247,0.00016518422,None,None,None,1.0
1360000,1.3344216,0.23053712,0.0075918357,0.025082206,0.00016414747,None,None,None,1.0
1370000,1.3350813,0.21742323,0.010593575,0.024304591,0.0001630819,1999.0,4.560488165226868,4.560488165226868,1.0
1380000,1.3345652,0.27378103,0.024166172,0.022648493,0.00016204505,None,None,None,1.0
1390000,1.3340204,0.22867982,0.016262678,0.019916,0.00016100828,None,None,None,1.0
1400000,1.3321913,0.20261574,None,None,None,None,None,None,1.0
1410000,1.3305547,0.21123771,0.0056203813,0.02863899,0.00015997145,1999.0,3.33788829180412,3.33788829180412,1.0
1420000,1.3298937,0.22861324,0.026501993,0.027628954,0.00015890588,None,None,None,1.0
1430000,1.3295486,0.22081126,0.019222496,0.027226752,0.00015786903,None,None,None,1.0
1440000,1.3291386,0.1832031,0.011139727,0.019768069,0.00015683229,1999.0,4.629199248796795,4.629199248796795,1.0
1450000,1.3288488,0.2728429,0.0144663565,0.027821528,0.00015576665,None,3.509299339959398,3.509299339959398,1.0
1460000,1.328868,0.256266,0.031013604,0.026777057,0.00015472989,None,None,None,1.0
1470000,1.3285733,0.23797637,0.016706223,0.02572496,0.00015369306,None,None,None,1.0
1480000,1.3285058,0.23599876,0.008778762,0.027073555,0.00015265628,1999.0,4.5606159810752915,4.5606159810752915,1.0
1490000,1.3286204,0.26190352,0.028804582,0.019960485,0.00015159063,None,None,None,1.0
1500000,1.329117,0.24119683,0.021371515,0.023714881,0.00015055385,None,None,None,1.0
1510000,1.3295994,0.20487961,0.011689546,0.022231985,0.00014951704,None,None,None,1.0
1520000,1.3299832,0.26036116,0.028101664,0.019162294,0.00014845145,1999.0,4.5047382706931485,4.5047382706931485,1.0
1530000,1.3299897,0.24096191,0.024240226,0.0245892,0.00014741468,None,None,None,1.0
1540000,1.3294115,0.21238033,0.011867393,0.029278103,0.00014637786,None,None,None,1.0
1550000,1.3294064,0.20345667,0.007063536,0.02763052,0.00014534108,1999.0,5.005532609893837,5.005532609893837,1.0
1560000,1.3296884,0.27467924,0.028501073,0.019950707,0.00014427544,None,None,None,1.0
1570000,1.3290781,0.20708172,0.015421384,0.024071248,0.00014323866,None,None,None,1.0
1580000,1.3285328,0.20811832,0.01368901,0.023574183,0.00014220185,None,None,None,1.0
1590000,1.3282971,0.23490064,0.023228204,0.024523228,0.00014113628,1999.0,4.004488270988481,4.004488270988481,1.0
1600000,1.328461,0.23903698,0.028600892,0.025539406,0.00014009947,None,None,None,1.0
1610000,1.3284835,0.21893169,0.014811516,0.02488329,0.00013906269,None,None,None,1.0
1620000,1.3285539,0.1867381,0.0096812425,0.027348356,0.00013802588,1999.0,5.442661681387108,5.442661681387108,1.0
1630000,1.3269004,0.26464057,None,None,None,None,5.510799064068124,5.510799064068124,1.0
