Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
2720000,-0.4290535,3.9865744,None,0.0062123295,0.026685623,0.00016411305,None,None,1.0
2730000,-0.21809915,3.9884372,None,None,None,None,None,None,1.0
2740000,-0.32090694,3.9821527,1999.0,0.014289366,0.022648575,0.00016349867,-9.742145791649818,-9.742145791649818,1.0
2750000,-0.44287485,3.9883926,1999.0,0.013215809,0.02456795,0.00016289388,-7.704425735399127,-7.704425735399127,1.0
2760000,-0.3185528,3.9685457,None,0.008414343,0.027707437,0.00016231787,None,None,1.0
2770000,-0.34520534,4.005284,None,0.0064152745,0.02668444,0.0001617035,None,None,1.0
2780000,-0.30116487,4.0179477,1999.0,None,None,None,-5.694935649633408,-5.694935649633408,1.0
2790000,-0.32950303,4.0098534,1999.0,0.009896765,0.026721168,0.00016099628,-5.781385689973831,-5.781385689973831,1.0
2800000,-0.46121487,4.0398097,1999.0,0.008849512,0.023829972,0.00016041067,-6.185215776165326,-6.185215776165326,1.0
2810000,-0.33653536,4.105643,None,0.010569261,0.027878469,0.00015981546,None,None,1.0
2820000,-0.39888933,4.113095,1999.0,0.0025915185,0.016410671,0.00015921066,-7.050163220614195,-7.050163220614195,1.0
2830000,-0.3750286,4.09603,1999.0,0.021526055,0.021587102,0.00015862506,-6.316838096827269,-6.316838096827269,1.0
2840000,-0.35218263,4.1040483,1999.0,0.0054452103,0.027246587,0.00015802027,-6.547940790653229,-6.547940790653229,1.0
2850000,-0.33707637,4.0547395,None,None,None,None,None,None,1.0
2860000,-0.40249896,4.077458,None,0.010412161,0.024707753,0.00015740583,None,None,1.0
2870000,-0.36968547,4.0274887,1999.0,0.020583073,0.022694591,0.00015669868,-6.532375618815422,-6.532375618815422,1.0
2880000,-0.44888958,4.049192,1837.6,0.015701491,0.03009307,0.00015612265,-5.604100713133812,-5.604100713133812,1.0
2890000,-0.4686051,4.025783,None,0.017437307,0.019790156,0.0001555769,None,None,1.0
2900000,-0.36161962,3.9972157,1999.0,None,None,None,-7.50825560092926,-7.50825560092926,1.0
2910000,-0.2842388,3.9428344,1999.0,0.0027125857,0.024633065,0.00015497206,-10.496760487556458,-10.496760487556458,1.0
2920000,-0.37142783,4.0175076,1999.0,0.01575194,0.027107604,0.00015436727,-8.620075725018978,-8.620075725018978,1.0
2930000,-0.31195217,3.9974754,1999.0,0.0035129297,0.026282176,0.00015377207,-5.014800618092219,-5.014800618092219,1.0
2940000,-0.3329517,3.9832542,1999.0,0.013935871,0.022448272,0.00015306483,None,None,1.0
2950000,-0.2688626,3.9839597,1999.0,None,None,None,-7.490320526063442,-7.490320526063442,1.0
2960000,-0.2701632,3.896752,1999.0,0.007923596,0.024927195,0.00015246967,-7.355428084731102,-7.355428084731102,1.0
2970000,-0.4384217,3.8840983,1999.0,0.01692908,0.023228321,0.00015187447,-7.2998306453228,-7.2998306453228,1.0
2980000,-0.19896848,3.8181853,None,0.00981426,0.022842305,0.00015129527,None,None,1.0
2990000,-0.27168664,3.858488,1999.0,0.0071123117,0.025761178,0.00015075768,-4.352020353078842,-4.352020353078842,1.0
3000000,-0.3645687,3.838263,1999.0,0.018100867,0.021938102,0.00015015286,-5.5544905215501785,-5.5544905215501785,1.0
3010000,-0.42248484,3.999348,1727.6666666666667,0.010456983,0.023689818,0.00014955406,-5.2398106588257685,-5.2398106588257685,1.0
3020000,-0.36100352,4.004719,None,None,None,None,None,None,1.0
3030000,-0.3343709,4.0328016,1999.0,0.0062595997,0.027021334,0.0001489397,-6.595295809209347,-6.595295809209347,1.0
3040000,-0.17222716,4.014415,1999.0,0.021184694,0.02483065,0.00014833486,-5.038930557668209,-5.038930557668209,1.0
3050000,-0.41795272,4.061568,1999.0,0.0112168575,0.029116843,0.00014773966,-6.283743172883987,-6.283743172883987,1.0
3060000,-0.46946466,3.989159,1775.0,0.007986998,0.025603648,0.00014718929,-7.08087557554245,-7.08087557554245,1.0
3070000,-0.32035008,3.981397,1999.0,0.016140295,0.022487197,0.00014657486,None,None,1.0
3080000,-0.32914385,4.0127754,None,None,None,None,-4.689485654234886,-4.689485654234886,1.0
3090000,-0.36848825,3.9771883,1999.0,0.013626475,0.020426048,0.00014597006,-8.313783153891563,-8.313783153891563,1.0
3100000,-0.47382194,3.9632401,None,0.008913768,0.02196177,0.00014538447,-7.644350811839104,-7.644350811839104,1.0
3110000,-0.35900623,3.9578304,None,0.005471468,0.020397605,0.00014477005,None,None,1.0
3120000,-0.18956561,3.9477124,1999.0,0.00652806,0.022930909,0.00014415565,-6.764796137809753,-6.764796137809753,1.0
3130000,-0.37313965,3.9455159,1999.0,None,None,None,-6.357329745184291,-6.357329745184291,1.0
3140000,-0.4369251,3.9789894,1999.0,0.005543723,0.021218233,0.00014347726,-7.860479056835175,-7.860479056835175,1.0
3150000,-0.28326347,3.9307368,None,0.0022036098,0.021443652,0.00014289166,None,None,1.0
3160000,-0.25578502,3.9042852,1999.0,0.018179242,0.022937626,0.00014228688,-6.106350734829903,-6.106350734829903,1.0
3170000,-0.21327631,3.9006617,1999.0,0.018401347,0.022444231,0.00014167246,-4.70110559463501,-4.70110559463501,1.0
3180000,-0.3727072,3.9847317,1999.0,0.0056610336,0.02377833,0.00014108687,-5.779200978577137,-5.779200978577137,1.0
3190000,-0.35939854,3.844307,None,None,None,None,-7.347015678882599,-7.347015678882599,1.0
3200000,-0.37555358,3.7638774,1999.0,0.00856299,0.024155675,0.00014048207,-8.892227411270142,-8.892227411270142,1.0
3210000,-0.26338732,3.7810776,1999.0,0.010430319,0.030064922,0.00013987727,-6.539285525679588,-6.539285525679588,1.0
3220000,-0.2986983,3.7523758,1999.0,0.011593493,0.022316944,0.00013928207,-5.677413236349821,-5.677413236349821,1.0
3230000,-0.4416412,3.8123064,None,0.011236494,0.024271656,0.00013867726,-9.98878037929535,-9.98878037929535,1.0
3240000,-0.2694939,3.8337288,None,0.002996446,0.018759344,0.00013806288,None,None,1.0
3250000,-0.24254839,3.7762647,1999.0,None,None,None,-5.7303953021764755,-5.7303953021764755,1.0
3260000,-0.46668538,3.8309286,1999.0,0.011457521,0.020391421,0.00013745808,-6.602163191636404,-6.602163191636404,1.0
3270000,-0.35889667,3.9850235,1999.0,0.0018866953,0.02086739,0.00013689167,-5.965078360504574,-5.965078360504574,1.0
3280000,-0.3633435,3.9597607,None,0.0033257157,0.03379838,0.00013628686,None,None,1.0
3290000,-0.37608442,3.8452218,1999.0,0.011261841,0.024267094,0.00013568206,-8.837920412421227,-8.837920412421227,1.0
3300000,-0.25992158,3.8661563,1999.0,0.023693336,0.025125926,0.00013507728,-5.627306291035244,-5.627306291035244,1.0
3310000,-0.3945343,3.8779283,1999.0,None,None,None,-5.488640625029802,-5.488640625029802,1.0
3320000,-0.34220728,3.8634963,None,0.0027174102,0.018451542,0.00013449167,-7.364320635795593,-7.364320635795593,1.0
3330000,-0.3348345,3.828922,1999.0,0.013586607,0.027872171,0.00013387726,-6.06931546330452,-6.06931546330452,1.0
3340000,-0.38148487,3.7897909,1999.0,0.018939005,0.02373349,0.00013327248,-7.0712122576577325,-7.0712122576577325,1.0
3350000,-0.38226274,3.7919207,1999.0,0.009992704,0.028440313,0.00013272844,-6.6600847244262695,-6.6600847244262695,1.0
3360000,-0.3934532,3.7470632,None,0.009289641,0.024255008,0.00013217489,None,None,1.0
3370000,-0.3786576,3.694046,None,0.010736383,0.026216192,0.00013156047,None,None,1.0
3380000,-0.3831379,3.7227356,1999.0,None,None,None,-8.534350797533989,-8.534350797533989,1.0
3390000,-0.46689478,3.7293584,1999.0,0.013255875,0.020297771,0.00013095567,-6.220459746687036,-6.220459746687036,1.0
3400000,-0.4936123,3.8812065,1999.0,0.0074023497,0.022800077,0.00013039887,-7.250332760810852,-7.250332760810852,1.0
3410000,-0.37868112,3.825274,1999.0,0.006063835,0.024856731,0.00012978447,-7.12792044878006,-7.12792044878006,1.0
3420000,-0.15604521,3.8391497,None,0.007420763,0.020695142,0.00012907723,-10.287960290908813,-10.287960290908813,1.0
3430000,-0.3377229,3.8931022,1999.0,None,None,None,-5.890315793454647,-5.890315793454647,1.0
3440000,-0.40263242,3.8937776,1999.0,0.009383937,0.026564479,0.00012848206,-6.01681836694479,-6.01681836694479,1.0
3450000,-0.26330486,3.7769594,None,0.008330969,0.019305088,0.00012788687,None,None,1.0
3460000,-0.3275561,3.725709,1999.0,0.0057433657,0.033661753,0.00012727249,-6.271665722131729,-6.271665722131729,1.0
3470000,-0.33049732,3.7217982,1999.0,0.014583451,0.01767545,0.00012667726,-5.869615696370602,-5.869615696370602,1.0
3480000,-0.3891167,3.7396877,1999.0,0.009477064,0.02657672,0.00012608206,-6.987000644207001,-6.987000644207001,1.0
3490000,-0.28759304,3.7401922,None,None,None,None,None,None,1.0
3500000,-0.30896932,3.6904619,None,0.00463784,0.02479998,0.00012546769,None,None,1.0
3510000,-0.30424052,3.774879,1999.0,0.0053933677,0.026823647,0.00012486287,-4.435170948505402,-4.435170948505402,1.0
3520000,-0.4033067,3.884069,1999.0,0.004103824,0.028052527,0.00012427727,-5.949988258736474,-5.949988258736474,1.0
