Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
110000,-8.143739,4.485585,14.102346,0.021056794,0.00029487995,1306.5,-395.53990268707275,-395.53990268707275,1.0
120000,-9.048825,None,10.923092,0.028092027,0.00029425469,None,None,None,1.0
130000,-8.336958,None,None,None,None,None,None,None,1.0
140000,-8.892403,None,10.617076,0.023358474,0.0002932306,None,None,None,1.0
150000,-7.864887,4.479072,None,None,None,None,None,None,1.0
160000,-11.261175,4.4692416,10.324944,0.029394025,0.00029241142,1999.0,-572.8562393188477,-572.8562393188477,1.0
170000,-11.680535,None,9.1483555,0.019889938,0.0002917426,1999.0,-567.2777456803756,-567.2777456803756,1.0
180000,-11.691993,None,None,None,None,1999.0,-566.4153549887917,-566.4153549887917,1.0
190000,-11.615576,None,9.06476,0.02311699,0.0002908146,1999.0,-557.643906729562,-557.643906729562,1.0
200000,-3.23469,4.4525385,7.025499,0.026928538,0.00029007182,0.0,-93.17417505300428,-93.17417505300428,1.0
210000,-13.725481,4.4494834,None,None,None,None,None,None,1.0
220000,-13.09088,None,6.3835044,0.021800663,0.00028935084,None,None,None,1.0
230000,-12.156165,None,None,None,None,None,None,None,1.0
240000,-12.195169,None,7.3143973,0.022996834,0.00028832676,None,None,None,1.0
250000,-10.58865,4.4442797,7.971109,0.02352867,0.00028750763,None,None,None,1.0
260000,-18.060991,4.4424176,None,None,None,None,None,None,1.0
270000,-15.930525,None,4.6045365,0.02913529,0.00028679078,None,None,None,1.0
280000,-14.501474,None,None,None,None,None,None,None,1.0
290000,-15.398084,None,4.6094003,0.022244044,0.00028576684,None,None,None,1.0
300000,-13.477078,4.438169,None,None,None,None,None,None,1.0
310000,-19.427431,4.444173,6.768954,0.023120277,0.00028494766,1820.0,-552.13161277771,-552.13161277771,1.0
320000,-18.489279,None,5.2218266,0.034370005,0.00028416223,None,None,None,1.0
330000,-16.86883,None,None,None,None,None,None,None,1.0
340000,-18.01154,None,3.809372,0.02338565,0.00028313827,None,None,None,1.0
350000,-16.145798,4.437859,None,None,None,None,None,None,1.0
360000,-20.27119,4.437096,6.2622247,0.02513653,0.00028242145,1950.857142857143,-491.26235471452986,-491.26235471452986,1.0
370000,-21.224413,None,4.54555,0.027253438,0.0002816248,1999.0,-600.7814598083496,-600.7814598083496,1.0
380000,-18.32211,None,None,None,None,1999.0,-542.3836975097656,-542.3836975097656,1.0
390000,-19.026262,None,3.42583,0.024322689,0.0002806968,1999.0,-593.161267714067,-593.161267714067,1.0
400000,-18.625858,4.424652,5.7637653,0.023152761,0.00028014003,None,-603.8976821899414,-603.8976821899414,1.0
410000,-21.959743,4.424184,None,None,None,None,None,None,1.0
420000,-20.740742,None,2.4559479,0.022530247,0.00027921837,None,None,None,1.0
430000,-17.627735,None,None,None,None,None,None,None,1.0
440000,-17.998022,None,3.6771243,0.023945479,0.00027819438,None,None,None,1.0
450000,-17.53175,4.410356,2.991575,0.02279378,0.00027758,None,None,None,1.0
460000,-24.341093,4.4150276,None,None,None,None,None,None,1.0
470000,-22.761078,None,1.0293595,0.031965103,0.00027665845,None,None,None,1.0
480000,-19.26424,None,None,None,None,None,None,None,1.0
490000,-20.019802,None,2.5343316,0.022870593,0.00027563443,None,None,None,1.0
500000,-19.316942,4.413574,1.9589841,0.02029433,0.00027501996,None,None,None,1.0
510000,-25.65609,4.4130716,None,None,None,1999.0,-545.5235118865967,-545.5235118865967,1.0
520000,-24.263847,None,1.1378446,0.02105907,0.00027412723,None,None,None,1.0
530000,-20.488,None,None,None,None,None,None,None,1.0
540000,-21.206852,None,3.004776,0.022935605,0.00027310321,None,None,None,1.0
550000,-20.681734,4.3989396,None,None,None,None,None,None,1.0
560000,-24.080992,4.3843803,1.8047994,0.020799067,0.00027248883,1968.3333333333333,-534.5416709052192,-534.5416709052192,1.0
570000,-26.183882,None,2.5339587,0.026214382,0.00027164762,1999.0,-546.4457560452548,-546.4457560452548,1.0
580000,-21.540508,None,None,None,None,1999.0,-560.8927586873373,-560.8927586873373,1.0
590000,-22.77435,None,1.8820319,0.025839258,0.0002707196,1999.0,-516.1045511419123,-516.1045511419123,1.0
600000,-23.214619,4.335477,1.2180811,0.024483116,0.00027018602,None,-536.9722818647112,-536.9722818647112,1.0
610000,-23.656693,4.325677,None,None,None,None,None,None,1.0
620000,-23.829292,None,2.471887,0.025977936,0.00026916203,None,None,None,1.0
630000,-20.144934,None,None,None,None,None,None,None,1.0
640000,-21.327335,4.3288274,3.1031382,0.023179542,0.000268138,None,None,None,1.0
650000,-20.893448,4.3168917,2.4974859,0.025490679,0.0002675236,None,None,None,1.0
660000,-26.70837,4.3080835,None,None,None,None,None,None,1.0
670000,-26.188553,None,0.94283485,0.024240414,0.00026660203,None,None,None,1.0
680000,-22.823174,None,None,None,None,None,None,None,1.0
690000,-23.691029,4.3095875,1.5952492,0.02534243,0.000265578,None,None,None,1.0
700000,-22.783636,4.3187017,None,None,None,None,None,None,1.0
