Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1050000,-0.36634052,1.3009176,None,0.028831417,0.025823155,0.0002475347,None,None,1.0
1060000,-0.39482364,1.3011045,1620.4,0.01851294,0.025394576,0.00024701873,-6.881000419457753,-6.881000419457753,1.0
1070000,-0.43669066,1.3027923,769.0,None,None,None,-6.257333820064862,-6.257333820064862,1.0
1080000,-0.42356783,1.3042996,1992.0,0.03073161,0.027779294,0.0002464335,-8.29733364780744,-8.29733364780744,1.0
1090000,-0.3893818,1.3048998,1601.8,0.022634065,0.022832138,0.00024591142,-7.41240057349205,-7.41240057349205,1.0
1100000,-0.43837962,1.305034,1999.0,0.01450897,0.023690958,0.00024533088,-9.496500591437021,-9.496500591437021,1.0
1110000,0.2923127,1.304474,599.0,0.26393893,0.019318813,0.00024479334,-2.332333485285441,-2.332333485285441,1.0
1120000,-0.42758682,1.3045567,1842.0,0.021079073,0.022185491,0.00024424252,-8.880667249361673,-8.880667249361673,1.0
1130000,1.5100894,1.3047134,1902.5,2.6653879,0.033368345,0.00024366601,-8.18066711227099,-8.18066711227099,1.0
1140000,4.0202627,1.3041925,1333.6666666666667,0.030287238,0.027193764,0.00024310157,-6.226222686883476,-6.226222686883476,1.0
1150000,-0.37013608,1.3038131,502.0,22.359009,0.025806602,0.00024256395,-2.0139999389648438,-2.0139999389648438,1.0
1160000,5.285381,1.3044846,1472.3333333333333,111.78527,0.023368537,0.00024200884,-6.477789907863266,-6.477789907863266,1.0
1170000,-0.17401172,1.3041909,1999.0,None,None,None,-9.496500571568808,-9.496500571568808,1.0
1180000,-0.29267055,1.3055571,930.0,0.0981971,0.019809645,0.00024148411,-4.165625240653753,-4.165625240653753,1.0
1190000,-0.21136275,1.30688,863.6666666666666,0.07710185,0.02319138,0.00024092694,-0.7764285291944232,-0.7764285291944232,1.0
1200000,-0.3285614,1.3071282,None,0.024213782,0.019354634,0.00024036886,-9.332334081331888,-9.332334081331888,1.0
1210000,-0.2857757,1.3077705,1174.75,0.041543867,0.020834006,0.00023981702,-4.959333613825341,-4.959333613825341,1.0
1220000,-0.36965472,1.3091024,None,0.02088098,0.021500276,0.00023927946,None,None,1.0
1230000,-0.3343242,1.3087142,1606.4,0.02258711,0.02921509,0.00023875623,-6.88715430864921,-6.88715430864921,1.0
1240000,-0.37592253,1.3083498,770.0,0.026859334,0.025888486,0.00023818776,-4.424727537415245,-4.424727537415245,1.0
1250000,-0.36294731,1.3078196,1150.0,0.02214611,0.022143276,0.00023764357,-4.638363916088235,-4.638363916088235,1.0
1260000,-0.37432897,1.3080593,1729.0,0.023933128,0.021851243,0.00023705495,-7.696428852421897,-7.696428852421897,1.0
1270000,-0.38878334,1.3100365,783.3333333333334,None,None,None,-3.364444668094317,-3.364444668094317,1.0
1280000,-0.36129,1.3096519,1027.8,0.049639516,0.02046404,0.0002364716,-4.27413360029459,-4.27413360029459,1.0
1290000,-0.40300092,1.3093293,1816.0,0.033307698,0.021770494,0.00023593042,-7.747667233149211,-7.747667233149211,1.0
1300000,-0.4034765,1.309905,1999.0,0.036104534,0.021666477,0.00023535066,-8.665667335192362,-8.665667335192362,1.0
1310000,-0.34440362,1.3099872,1099.0,0.027480759,0.024000417,0.00023482028,-4.999000345667203,-4.999000345667203,1.0
1320000,-0.42415673,1.3095539,1617.5,0.026740784,0.021127546,0.00023425983,-9.282143439565386,-9.282143439565386,1.0
1330000,-0.43446493,1.3097408,792.0,0.046682734,0.02070618,0.00023373964,-3.625714495778084,-3.625714495778084,1.0
1340000,-0.396722,1.31033,1471.0,0.016066853,0.030269142,0.00023318392,-6.913889368375142,-6.913889368375142,1.0
1350000,-0.3880305,1.311282,1206.4,0.015548782,0.024235677,0.00023265353,-5.785778108570311,-5.785778108570311,1.0
1360000,-0.39344078,1.3133527,None,0.017572112,0.027083376,0.00023213199,-4.404333546757698,-4.404333546757698,1.0
1370000,-0.4127296,1.3142986,1394.0,None,None,None,-5.971500342090924,-5.971500342090924,1.0
1380000,-0.42417377,1.3143771,1120.5,0.018554427,0.023467062,0.00023148305,-4.605500360329946,-4.605500360329946,1.0
1390000,-0.43272433,1.3145087,223.0,0.009525409,0.02775578,0.0002309162,-0.7826665937900543,-0.7826665937900543,1.0
1400000,-0.43861398,1.3149523,1999.0,0.017266236,0.02317939,0.00023034499,-9.581083993117014,-9.581083993117014,1.0
1410000,-0.41740325,1.3148986,1849.0,0.01030831,0.024542417,0.00022968982,-8.359111762709087,-8.359111762709087,1.0
1420000,-0.40191382,1.3148125,898.0,0.027374541,0.021712279,0.00022915985,-3.8243335018555324,-3.8243335018555324,1.0
1430000,-0.4183897,1.3146161,225.0,0.022337092,0.026509829,0.0002286366,-0.4623332619667053,-0.4623332619667053,1.0
1440000,-0.47908682,1.3142333,1999.0,0.028943459,0.021810407,0.00022807236,-9.66366732120514,-9.66366732120514,1.0
1450000,-0.44036457,1.3134719,1671.0,None,None,None,-7.356500486532847,-7.356500486532847,1.0
1460000,-0.58702195,1.3146747,811.3333333333334,0.014517084,0.025622696,0.00022749395,-3.279888993336095,-3.279888993336095,1.0
1470000,-0.45900115,1.3141445,1999.0,0.03419562,0.02541291,0.00022697482,-9.497500618298849,-9.497500618298849,1.0
1480000,-0.50629073,1.3126675,1049.75,0.023406276,0.023522625,0.00022645158,-3.501700133085251,-3.501700133085251,1.0
1490000,-0.4277389,1.3096313,1367.25,0.025554908,0.022916356,0.00022590518,-6.289143177015441,-6.289143177015441,1.0
1500000,-0.4959406,1.3092473,1393.3333333333333,0.026898418,0.022918152,0.00022536392,-6.2152503579854965,-6.2152503579854965,1.0
1510000,-0.40795887,1.3091202,1049.0,0.39800388,0.056049578,0.00022483351,-4.221750259399414,-4.221750259399414,1.0
1520000,-0.4168097,1.3096057,1280.5,0.02329541,0.032921,0.00022428053,-5.224222507741716,-5.224222507741716,1.0
1530000,-0.4491748,1.3097687,122.0,0.010537202,0.02626434,0.00022375012,0.05466667811075846,0.05466667811075846,1.0
1540000,-0.4369989,1.3099195,1999.0,0.015917944,0.021625208,0.00022320125,-9.829833924770355,-9.829833924770355,1.0
1550000,-0.41564113,1.3107274,1019.0,0.011015737,0.019263722,0.00022267208,-4.432333712776502,-4.432333712776502,1.0
1560000,-0.38770086,1.3118788,1327.4,0.015444563,0.024582755,0.00022213659,-5.973133697112401,-5.973133697112401,1.0
1570000,-0.4808357,1.3132291,1319.0,0.026799845,0.02393208,0.00022160618,-8.079000453154245,-8.079000453154245,1.0
1580000,-0.38550094,1.3132937,847.0,0.027790098,0.0229379,0.00022106015,-2.8585557151171894,-2.8585557151171894,1.0
1590000,-0.43461347,1.3130153,843.3333333333334,0.016915815,0.029500602,0.00022052656,-3.1095557345284357,-3.1095557345284357,1.0
1600000,-0.46660814,1.3119544,1999.0,None,None,None,-8.997000535329184,-8.997000535329184,1.0
1610000,-0.40854862,1.311807,166.0,0.023365645,0.029954828,0.00021999616,-0.16433330376942953,-0.16433330376942953,1.0
1620000,-0.4476716,1.3141632,1374.6666666666667,0.021416005,0.019660838,0.00021943355,-6.431222677230835,-6.431222677230835,1.0
1630000,-0.4262104,1.313583,1504.0,0.012903512,0.024031334,0.0002188985,-6.939167141914368,-6.939167141914368,1.0
1640000,-0.3538063,1.3147422,1004.0,0.014344607,0.022219883,0.00021837231,-4.354333528627952,-4.354333528627952,1.0
1650000,-0.4250978,1.3151214,1999.0,0.020744622,0.02468893,0.00021784044,-9.122000612318516,-9.122000612318516,1.0
1660000,-0.43267843,1.3152052,1114.75,0.023808084,0.021932937,0.00021732443,-4.447818490591916,-4.447818490591916,1.0
1670000,-0.36288443,1.316118,340.5,0.02037503,0.02507395,0.00021676761,-3.6898335814476013,-3.6898335814476013,1.0
1680000,-0.37774348,1.3170187,1005.5,0.015493145,0.027799075,0.00021625253,-3.2840001489967108,-3.2840001489967108,1.0
1690000,-0.34478697,1.3172293,1391.5,0.010303812,0.02161008,0.0002157185,-6.043083739777406,-6.043083739777406,1.0
1700000,-0.43344173,1.3175412,1999.0,0.013413374,0.028787894,0.00021519186,-9.74825069308281,-9.74825069308281,1.0
1710000,-0.40784106,1.3173794,1999.0,0.017661065,0.028493179,0.00021466862,-9.596000480651856,-9.596000480651856,1.0
1720000,-0.4539302,1.3161694,None,0.00982638,0.024117209,0.00021413105,None,None,1.0
1730000,-0.39929175,1.3157649,1721.5,0.011272246,0.025720675,0.00021355115,-7.5757278041406115,-7.5757278041406115,1.0
1740000,-0.43973994,1.3159195,1170.5,0.012380525,0.024000442,0.00021302796,-7.942000603675842,-7.942000603675842,1.0
1750000,-0.4083001,1.3151078,1139.0,0.022630127,0.022431815,0.00021250549,-4.406294425182483,-4.406294425182483,1.0
1760000,-0.33520782,1.3135854,1283.75,None,None,None,-5.2550836727023125,-5.2550836727023125,1.0
1770000,-0.4007094,1.3132625,1999.0,0.025712913,0.016037086,0.000211965,-9.329333782196045,-9.329333782196045,1.0
1780000,-0.38589883,1.3120645,None,0.016740648,0.022492928,0.00021143461,None,None,1.0
1790000,-0.43521944,1.3115764,None,0.015098543,0.02523312,0.00021089705,None,None,1.0
1800000,-0.3440134,1.311566,1333.6666666666667,0.012631703,0.018972062,0.0002103594,-5.505375418579206,-5.505375418579206,1.0
1810000,-0.47417974,1.3123804,1999.0,0.010710781,0.023323966,0.00020984284,-9.49900072813034,-9.49900072813034,1.0
1820000,-0.4275275,1.3133159,1423.4285714285713,0.012604298,0.024994962,0.00020931245,-6.185684663684745,-6.185684663684745,1.0
1830000,-0.4428626,1.3132814,1255.2,0.020235859,0.025209159,0.00020878432,-6.010235760141821,-6.010235760141821,1.0
1840000,-0.40985155,1.3141221,413.0,0.019587906,0.022147952,0.00020824984,-1.3993332386016846,-1.3993332386016846,1.0
1850000,-0.40411794,1.3153836,1039.0,0.025080564,0.02702088,0.00020773416,-4.862666924794515,-4.862666924794515,1.0
1860000,-0.39179456,1.3152893,893.0,0.007176527,0.02687498,0.00020718451,-3.466000040372213,-3.466000040372213,1.0
1870000,-0.42131382,1.314501,1999.0,0.01909753,0.020670095,0.00020659684,-9.662667195002237,-9.662667195002237,1.0
1880000,-0.41110408,1.3140676,262.5,0.00752037,0.021970766,0.00020604294,-4.0043752789497375,-4.0043752789497375,1.0
1890000,-0.46703434,1.3137146,1999.0,None,None,None,-8.52093388636907,-8.52093388636907,1.0
1900000,-0.39297643,1.3134805,912.4,0.0074085947,0.026948867,0.00020548578,-3.604571629847799,-3.604571629847799,1.0
1910000,-0.40354267,1.313053,1165.5,0.015445746,0.02391554,0.00020495434,-6.370750315487385,-6.370750315487385,1.0
1920000,-0.36460286,1.314363,None,0.020257808,0.02114147,0.00020437401,None,None,1.0
1930000,-0.44267944,1.315589,1376.6666666666667,0.0141633125,0.02760307,0.00020384364,-5.995778136783176,-5.995778136783176,1.0
1940000,-0.4106426,1.3158268,169.0,0.01646914,0.02698118,0.00020329325,-0.17933326959609985,-0.17933326959609985,1.0
1950000,-0.4188842,1.3157254,1999.0,0.008936947,0.029323462,0.00020273017,-9.66366728146871,-9.66366728146871,1.0
1960000,-0.40797064,1.3155528,1104.0,0.0067167496,0.030946197,0.00020220695,-6.235889282491472,-6.235889282491472,1.0
1970000,-0.39329535,1.3157027,1316.0,0.012146364,0.022948481,0.00020168177,-5.237428892226446,-5.237428892226446,1.0
1980000,-0.31614006,1.3157281,530.1666666666666,0.017555889,0.024375053,0.00020113232,-2.9399525657118786,-2.9399525657118786,1.0
1990000,-0.40435228,1.3152797,1352.0,0.015327915,0.019130407,0.0002005631,-5.595833574732144,-5.595833574732144,1.0
2000000,-0.42795926,1.3149432,1374.0,None,None,None,-5.705333724617958,-5.705333724617958,1.0
2010000,-0.4226551,1.315832,1999.0,0.0145607,0.02204652,0.000199997,-8.662667115529379,-8.662667115529379,1.0
2020000,-0.40834266,1.3152384,None,0.0070932303,0.024259645,0.00019946658,None,None,1.0
2030000,-0.42662203,1.3145735,492.0,0.017256645,0.025718186,0.00019892903,-2.128666798273722,-2.128666798273722,1.0
2040000,-0.41783386,1.3147576,1786.6666666666667,0.020576922,0.02598658,0.0001983506,-8.491222765710619,-8.491222765710619,1.0
2050000,-0.41204616,1.3144326,1999.0,0.009439588,0.022434002,0.00019782741,-9.064067256450652,-9.064067256450652,1.0
2060000,-0.40530616,1.3137834,1999.0,0.014266922,0.02571731,0.0001972418,-9.999000787734985,-9.999000787734985,1.0
2070000,-0.3775439,1.3139665,1577.5,0.022781877,0.026445882,0.00019669865,-6.8890004605054855,-6.8890004605054855,1.0
2080000,-0.37575582,1.3142426,829.5,0.0196057,0.028110899,0.00019612355,-3.067666875819365,-3.067666875819365,1.0
2090000,-1.6186466,1.3140433,None,0.5475437,0.16504365,0.00019558598,None,None,1.0
2100000,-0.42973882,1.3144459,1252.0,0.01387403,0.031301547,0.00019505649,-4.762000223000844,-4.762000223000844,1.0
2110000,-4.5529737,1.3146964,1999.0,21.276785,0.209155,0.00019452609,-9.997500717639923,-9.997500717639923,1.0
2120000,-0.43129817,1.3155916,1238.4,None,None,None,-5.432937853038311,-5.432937853038311,1.0
2130000,-9.766711,1.3159713,704.3333333333334,0.078771934,0.023270957,0.00019398767,-3.472700247168541,-3.472700247168541,1.0
2140000,-12.50216,1.3171293,1999.0,105.09397,0.20928138,0.00019343989,-9.66366732120514,-9.66366732120514,1.0
2150000,-0.76892614,1.3179529,1251.2,237.53981,0.19106759,0.00019291666,-5.59213374654452,-5.59213374654452,1.0
2160000,-0.48689044,1.3193029,372.5,0.4491981,0.03881785,0.00019235438,-0.8654999434947968,-0.8654999434947968,1.0
2170000,-3.197182,1.3205054,1999.0,0.2518532,0.019259043,0.00019178151,-9.663667341073355,-9.663667341073355,1.0
2180000,-0.33358142,1.3220338,809.0,2.2112563,0.15763426,0.00019119725,-2.9362223943074546,-2.9362223943074546,1.0
2190000,-0.37163162,1.3241129,1999.0,0.031759523,0.025162123,0.0001906706,-9.164667343099913,-9.164667343099913,1.0
2200000,-0.35880715,1.3257502,1247.8,0.033152852,0.022032183,0.00019012058,-4.817846525173921,-4.817846525173921,1.0
2210000,-0.3887792,1.3262637,749.5,0.030753765,0.020814586,0.0001895929,-4.186125226318836,-4.186125226318836,1.0
2220000,-0.41495275,1.3282053,1580.3333333333333,0.026532184,0.02451597,0.00018906964,-6.902667038970524,-6.902667038970524,1.0
2230000,-0.6032526,1.3283165,762.3333333333334,0.05744337,0.03000065,0.00018854141,-3.0368890944454403,-3.0368890944454403,1.0
2240000,-0.32268006,1.3284214,None,0.026516853,0.01879152,0.00018800014,None,None,1.0
2250000,-2.6334631,1.3292468,1177.8333333333333,None,None,None,-5.20731284096837,-5.20731284096837,1.0
2260000,-0.3812759,1.3301879,877.5,5.457655,0.20234786,0.00018747678,-3.5072502084076405,-3.5072502084076405,1.0
2270000,-4.9086885,1.3315115,1999.0,9.1992655,0.2017723,0.00018690605,-9.49625051021576,-9.49625051021576,1.0
2280000,-9.532346,1.3319137,1083.25,0.119489245,0.023961136,0.00018639008,-5.429928905197552,-5.429928905197552,1.0
