Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
4810000,1.8920622,1155.0,-8.438638,-104.8134944587946,-104.8134944587946,1.0
4820000,1.9421452,1707.0,-8.390739,-148.22137427330017,-148.22137427330017,1.0
4830000,1.9396073,519.0,-8.005268,-47.147821724414825,-47.147821724414825,1.0
4840000,1.9243658,None,-7.9604316,None,None,1.0
4850000,1.9366791,1409.0,-8.253306,-126.57661461830139,-126.57661461830139,1.0
4860000,1.8998141,1612.5,-8.507601,-149.61619025468826,-149.61619025468826,1.0
4870000,1.8992378,1212.0,-8.26217,-109.51011443138123,-109.51011443138123,1.0
4880000,1.8899297,1229.6,-7.952175,-77.15657782554626,-77.15657782554626,1.0
4890000,1.8949059,1440.5,-8.409961,-157.61023224724664,-157.61023224724664,1.0
4900000,1.929811,1495.0,-8.189483,-138.3334981373378,-138.3334981373378,1.0
4910000,1.8926165,507.25,-8.284543,-34.76884242892265,-34.76884242892265,1.0
4920000,1.8997793,1510.0,-8.177343,-121.73679853479068,-121.73679853479068,1.0
4930000,1.883513,1120.0,-8.016738,-119.80693111419677,-119.80693111419677,1.0
4940000,1.8826131,823.0,-8.748412,-42.97107219696045,-42.97107219696045,1.0
4950000,1.9088025,754.0,-8.274564,-70.15173795488145,-70.15173795488145,1.0
4960000,1.8940667,863.25,-7.339772,-73.18328292369843,-73.18328292369843,1.0
4970000,1.9114422,896.6666666666666,-8.364676,-77.20398530093107,-77.20398530093107,1.0
4980000,1.8895471,985.6666666666666,-7.8184,-78.12686498959859,-78.12686498959859,1.0
4990000,1.8915836,1005.6666666666666,-7.9021683,-60.74859438588222,-60.74859438588222,1.0
5000000,1.9361324,1212.0,-7.934697,-159.73253091176352,-159.73253091176352,1.0
5010000,1.9117291,592.0,-7.74508,-38.45194399356842,-38.45194399356842,1.0
5020000,1.9395318,1092.5,-7.621908,-117.26203588147958,-117.26203588147958,1.0
5030000,1.934106,797.25,-7.735449,-56.882672567116586,-56.882672567116586,1.0
5040000,1.9217243,697.0,-7.5093236,-60.26435882665894,-60.26435882665894,1.0
5050000,1.865588,1097.6666666666667,-7.6253505,-70.210715230306,-70.210715230306,1.0
5060000,1.901973,844.3333333333334,-8.223851,-73.52134457727273,-73.52134457727273,1.0
5070000,1.9209968,572.0,-7.853056,-37.75635778903961,-37.75635778903961,1.0
5080000,1.9263519,415.3333333333333,-7.498769,-31.8528600713859,-31.8528600713859,1.0
5090000,1.9662094,604.8,-7.5497704,-45.61453424692154,-45.61453424692154,1.0
5100000,1.9704626,None,-8.1056385,None,None,1.0
5110000,1.9792436,1033.75,-7.2657757,-91.61787536367774,-91.61787536367774,1.0
5120000,1.9012955,None,-7.708502,None,None,1.0
5130000,1.8420196,1999.0,-7.5875425,-190.8562135696411,-190.8562135696411,1.0
5140000,1.8944446,1081.75,-7.4956207,-86.49946430325508,-86.49946430325508,1.0
5150000,1.8796984,1250.5,-8.4071865,-95.51565647125244,-95.51565647125244,1.0
5160000,1.9191883,1612.3333333333333,-7.6168203,-147.44101609124078,-147.44101609124078,1.0
5170000,1.8886945,530.5,-7.718382,-44.63336034254594,-44.63336034254594,1.0
5180000,1.8678179,1276.0,-8.086346,-99.15130186080933,-99.15130186080933,1.0
5190000,1.8962686,812.2,-7.6560583,-63.39825143416723,-63.39825143416723,1.0
5200000,1.8705987,252.0,-7.7874722,-20.25849437713623,-20.25849437713623,1.0
5210000,1.9025573,1142.5,-7.804456,-174.3025975227356,-174.3025975227356,1.0
5220000,1.9148229,1999.0,-7.9528623,-144.00250498453775,-144.00250498453775,1.0
5230000,1.9011273,1031.0,-7.7466183,-109.82564306259155,-109.82564306259155,1.0
5240000,1.9010568,1673.0,-7.7161603,-96.3935336470604,-96.3935336470604,1.0
5250000,1.8125645,None,-7.294213,None,None,1.0
5260000,1.884208,1041.3333333333333,-8.013463,-100.74451260268688,-100.74451260268688,1.0
5270000,1.9608371,1515.75,-7.3763666,-109.25584764480591,-109.25584764480591,1.0
5280000,1.9473319,656.25,-7.339834,-50.208445608615875,-50.208445608615875,1.0
5290000,1.874603,1017.6,-7.531351,-64.4595927070169,-64.4595927070169,1.0
5300000,1.9208963,384.0,-8.025115,-95.49423293272655,-95.49423293272655,1.0
5310000,1.9466975,864.3333333333334,-7.538748,-53.939666339329314,-53.939666339329314,1.0
5320000,1.9704812,799.0,-7.516344,-61.505849585813635,-61.505849585813635,1.0
5330000,1.9290253,1702.0,-7.479226,-103.27460132326398,-103.27460132326398,1.0
5340000,1.9081465,518.6,-6.8886285,-34.06138925552368,-34.06138925552368,1.0
5350000,1.9342175,772.3333333333334,-7.407066,-58.9519374469916,-58.9519374469916,1.0
5360000,1.9128507,346.0,-7.527632,-17.77098262310028,-17.77098262310028,1.0
5370000,1.9476267,1056.0,-7.2319746,-75.4944566488266,-75.4944566488266,1.0
5380000,1.960576,883.0,-7.8519583,-60.05914640426636,-60.05914640426636,1.0
5390000,1.9186469,112.0,-7.249234,0.44326726347208023,0.44326726347208023,1.0
5400000,1.9482329,963.6,-7.7091694,-77.62471940120061,-77.62471940120061,1.0
5410000,1.9141054,730.75,-7.480647,-54.19312930107117,-54.19312930107117,1.0
5420000,1.9257088,1999.0,-8.711171,-182.47280716896057,-182.47280716896057,1.0
5430000,1.9288968,1920.5,-7.373117,-200.90045642852783,-200.90045642852783,1.0
5440000,1.8750205,644.0,-7.363975,-55.651256024837494,-55.651256024837494,1.0
5450000,1.9423157,1245.5,-7.903563,-120.47567113302648,-120.47567113302648,1.0
5460000,1.912853,841.25,-7.5321746,-65.74026301130652,-65.74026301130652,1.0
5470000,1.8630548,340.3333333333333,-6.995943,-22.124887563965537,-22.124887563965537,1.0
5480000,1.8854226,1110.0,-7.804555,-94.93391022315392,-94.93391022315392,1.0
5490000,1.9286696,457.5,-7.7742996,-48.19793411095937,-48.19793411095937,1.0
5500000,1.8992888,1596.0,-7.518101,-132.65394586324692,-132.65394586324692,1.0
5510000,1.8775336,664.5,-7.8529296,-49.03627946972847,-49.03627946972847,1.0
5520000,1.9074137,759.5,-7.4960275,-51.31303231418133,-51.31303231418133,1.0
5530000,1.8984799,660.5,-8.0376625,-45.684032678604126,-45.684032678604126,1.0
5540000,1.8930172,1340.5,-7.640308,-111.29970225691795,-111.29970225691795,1.0
5550000,1.852548,615.0,-7.79858,-41.83153414726257,-41.83153414726257,1.0
5560000,1.8772774,1411.0,-7.723864,-119.65412244796752,-119.65412244796752,1.0
5570000,1.8668916,262.0,-7.4357314,-12.68680715560913,-12.68680715560913,1.0
5580000,1.9256057,1117.2,-8.100996,-92.95209960504012,-92.95209960504012,1.0
5590000,1.8897072,529.0,-7.3068404,-31.93548710644245,-31.93548710644245,1.0
5600000,1.9175454,742.5,-7.4611,-55.87921987261091,-55.87921987261091,1.0
5610000,1.9466939,521.0,-7.266508,-37.77640429139137,-37.77640429139137,1.0
5620000,1.8270233,697.0,-7.340937,-41.88026958987827,-41.88026958987827,1.0
5630000,1.8496463,319.0,-7.925698,-42.846100243655115,-42.846100243655115,1.0
5640000,1.8602031,1999.0,-8.262867,-184.23277187347412,-184.23277187347412,1.0
5650000,1.9000382,813.5,-7.98191,-116.19496411892275,-116.19496411892275,1.0
5660000,1.8531009,916.75,-8.163055,-92.62984444544865,-92.62984444544865,1.0
5670000,1.8289175,910.4,-7.631178,-71.84197463159975,-71.84197463159975,1.0
5680000,1.806819,767.25,-6.900032,-63.18609631061554,-63.18609631061554,1.0
5690000,1.7823899,309.0,-7.805749,-14.925674319267273,-14.925674319267273,1.0
5700000,1.8413403,819.0,-7.1892514,-55.023922993586616,-55.023922993586616,1.0
5710000,1.8350816,884.3333333333334,-7.7011476,-71.67189394632975,-71.67189394632975,1.0
5720000,1.882702,322.0,-7.671588,-9.635998249053955,-9.635998249053955,1.0
5730000,1.80656,356.0,-7.7009544,-24.3837069272995,-24.3837069272995,1.0
5740000,1.8117089,1036.2,-6.8167224,-65.0740330517292,-65.0740330517292,1.0
5750000,1.8923167,1154.0,-7.4230876,-104.69885289669037,-104.69885289669037,1.0
5760000,1.8655701,649.0,-7.88175,-47.682939037680626,-47.682939037680626,1.0
5770000,1.8303107,830.0,-7.219265,-51.509405295054115,-51.509405295054115,1.0
5780000,1.8521658,948.25,-7.4541807,-79.0378905646503,-79.0378905646503,1.0
5790000,1.8589869,512.0,-7.3407097,-30.671607382129878,-30.671607382129878,1.0
5800000,1.870809,1035.5,-7.5656104,-80.31495243310928,-80.31495243310928,1.0
5810000,1.8378825,176.0,-7.0568585,-5.954000294208527,-5.954000294208527,1.0
5820000,1.8908514,1519.0,-8.177937,-141.31887023448945,-141.31887023448945,1.0
5830000,1.8735433,1189.8,-7.920768,-108.6041902764277,-108.6041902764277,1.0
5840000,1.866999,499.4,-7.159427,-35.56640183925629,-35.56640183925629,1.0
5850000,1.8864576,525.0,-7.7979827,-48.15198300434993,-48.15198300434993,1.0
5860000,1.8547275,557.5,-7.5464034,-32.88055129484697,-32.88055129484697,1.0
5870000,1.8780913,750.75,-7.3524857,-31.846540909547073,-31.846540909547073,1.0
5880000,1.9137621,1082.0,-7.3966618,-121.30463647842407,-121.30463647842407,1.0
5890000,1.9327911,523.0,-7.3522,-30.700229512320625,-30.700229512320625,1.0
5900000,1.878407,1863.0,-7.676221,-186.47758722305298,-186.47758722305298,1.0
5910000,1.8583994,1267.5,-6.9142084,-95.32903507777623,-95.32903507777623,1.0
5920000,1.8326256,475.5,-7.635315,-36.07989675858442,-36.07989675858442,1.0
5930000,1.8711203,826.25,-7.3408074,-64.1329859495163,-64.1329859495163,1.0
5940000,1.8197534,654.75,-7.452585,-48.54030113294721,-48.54030113294721,1.0
5950000,1.7991,446.6666666666667,-7.549467,-39.616087943315506,-39.616087943315506,1.0
5960000,1.8440924,1624.0,-7.289215,-99.76934422387018,-99.76934422387018,1.0
5970000,1.8566693,571.3333333333334,-7.0114865,-61.024139046669006,-61.024139046669006,1.0
5980000,1.8342508,None,-7.3022294,-26.334691047668457,-26.334691047668457,1.0
5990000,1.8511001,762.0,-7.354636,-68.73938617606957,-68.73938617606957,1.0
6000000,1.8190993,820.3333333333334,-7.178516,-70.81057697534561,-70.81057697534561,1.0
