Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1740000,1.3737087,-0.01289056,0.032465763,0.020596499,0.00021322012,170.92307692307693,0.702815863646959,0.702815863646959,1.0
1750000,1.3735842,-0.016629625,0.01982328,0.020232316,0.0002126354,379.25,-0.03747823056967362,-0.03747823056967362,1.0
1760000,1.3724691,0.009724333,0.02746302,0.02812451,0.00021211508,283.6666666666667,0.19306673937373692,0.19306673937373692,1.0
1770000,1.3723911,-0.020168362,0.031188792,0.016006963,0.00021157537,376.0,0.30728004693984984,0.30728004693984984,1.0
1780000,1.3708823,-0.034129802,0.019890545,0.023363804,0.00021105136,605.2857142857143,-1.9313636904751712,-1.9313636904751712,1.0
1790000,1.3704821,-0.005389223,0.020675514,0.023207301,0.0002105204,261.3076923076923,0.15243909144546927,0.15243909144546927,1.0
1800000,1.370074,-0.007481183,0.021150418,0.027391113,0.00021000531,217.375,0.44886964300404425,0.44886964300404425,1.0
1810000,1.3699113,-0.043675497,None,None,None,391.6666666666667,-0.15190471495900834,-0.15190471495900834,1.0
1820000,1.3684531,-0.059978545,0.016831728,0.022267753,0.00020946935,484.6,-0.7593333770831426,-0.7593333770831426,1.0
1830000,1.370483,-0.06752165,0.021643061,0.017670712,0.0002088857,313.7142857142857,0.09538096473330543,0.09538096473330543,1.0
1840000,1.3700668,-0.06770744,0.015866956,0.026556363,0.00020831614,305.44444444444446,0.13650007316699395,0.13650007316699395,1.0
1850000,1.3702053,-0.017022084,0.023118429,0.0185031,0.0002077454,424.1111111111111,-0.7233333079903214,-0.7233333079903214,1.0
1860000,1.3710914,-0.079481184,0.012618366,0.024664858,0.00020717105,706.5714285714286,-1.721772773699327,-1.721772773699327,1.0
1870000,1.3727591,-0.05495212,0.018611277,0.029900933,0.00020664695,357.1818181818182,-0.18853330810864766,-0.18853330810864766,1.0
1880000,1.3732649,-0.067681484,0.027478065,0.019909296,0.00020613085,317.6666666666667,0.1443810093970526,0.1443810093970526,1.0
1890000,1.3734931,-0.06270745,0.018137543,0.023579141,0.00020557117,306.0,0.30852004885673523,0.30852004885673523,1.0
1900000,1.3719723,-0.09846733,0.015315188,0.027937267,0.00020503173,382.0,-0.5756666490009853,-0.5756666490009853,1.0
1910000,1.3699728,-0.08928528,None,None,None,245.6,0.4927648077992832,0.4927648077992832,1.0
1920000,1.3700024,-0.12898004,0.022639303,0.021740284,0.00020449338,664.2857142857143,-1.942762003058479,-1.942762003058479,1.0
1930000,1.3690995,-0.015270904,0.009508179,0.024069594,0.00020394845,265.6666666666667,0.3353334052695168,0.3353334052695168,1.0
1940000,1.3681905,-0.014775736,0.02874688,0.019807097,0.0002033989,438.61538461538464,-0.7496579187481027,-0.7496579187481027,1.0
1950000,1.3674592,-0.0042357794,0.027640354,0.02157245,0.00020284922,215.66666666666666,0.6181154594971583,0.6181154594971583,1.0
1960000,1.3666421,0.002392859,0.020143649,0.022896122,0.0002022977,198.625,0.6444616054113095,0.6444616054113095,1.0
1970000,1.3664708,-0.026285829,0.023985885,0.01927217,0.00020176389,543.4444444444445,-1.6325834083060424,-1.6325834083060424,1.0
1980000,1.3664514,0.06104921,0.015545594,0.022587897,0.00020118561,353.875,-0.23126922426028892,-0.23126922426028892,1.0
1990000,1.3662152,-0.04893315,0.018776996,0.021473654,0.00020064604,334.875,0.0003600311279296875,0.0003600311279296875,1.0
2000000,1.3664469,-0.0919351,0.02031976,0.025166595,0.00020007786,419.8181818181818,-0.6667667071024577,-0.6667667071024577,1.0
2010000,1.3665843,0.016337557,0.031559765,0.017036675,0.00019955824,298.5,0.08522731184282085,0.08522731184282085,1.0
2020000,1.3672155,0.0056290794,0.021101855,0.02358814,0.00019903568,341.8333333333333,-0.20243238476482597,-0.20243238476482597,1.0
2030000,1.366758,0.053887308,0.02737093,0.029099286,0.00019851947,363.6666666666667,-0.10826185700439271,-0.10826185700439271,1.0
2040000,1.3689328,-0.02741991,None,None,None,188.42857142857142,0.4905001086493333,0.4905001086493333,1.0
2050000,1.3688325,0.0063110385,0.020404266,0.023902625,0.00019793946,229.84615384615384,0.5507105863408038,0.5507105863408038,1.0
2060000,1.3691466,-0.012525224,0.025228756,0.021503234,0.00019736555,265.0,0.30846156294529253,0.30846156294529253,1.0
2070000,1.3687941,0.036001526,0.02748084,0.026803829,0.00019681176,324.61538461538464,-0.11242495561018587,-0.11242495561018587,1.0
2080000,1.3678591,-0.03228017,0.018845052,0.025147883,0.00019627715,325.57142857142856,0.03790484581674848,0.03790484581674848,1.0
2090000,1.3671556,0.036221795,0.028883616,0.019780213,0.00019573532,293.06666666666666,0.11272727901285345,0.11272727901285345,1.0
2100000,1.3668263,0.083035566,0.023856528,0.017368924,0.00019520614,272.2857142857143,0.13868184252218765,0.13868184252218765,1.0
2110000,1.3652995,0.03535086,0.023543743,0.023424618,0.0001946576,257.0,0.33884216452899735,0.33884216452899735,1.0
2120000,1.3645803,0.06840281,0.030588776,0.028044151,0.00019413684,255.0909090909091,0.4260000812284874,0.4260000812284874,1.0
2130000,1.3638572,0.070407994,0.03147392,0.02131497,0.00019357956,357.85714285714283,0.22924392107056407,0.22924392107056407,1.0
2140000,1.3631177,0.09618751,0.020693066,0.021812264,0.0001930394,177.375,-0.013153798448351713,-0.013153798448351713,1.0
