Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,1.4189384,-18.064112,1475.8333333333333,-7.048833797375361,-7.048833797375361,1.0
20000,1.4175518,-22.115047,1999.0,-9.996000528335571,-9.996000528335571,1.0
30000,1.413174,-85.439026,1446.5714285714287,-6.9487147118364065,-6.9487147118364065,1.0
40000,1.4158927,-19.00537,1999.0,-9.997000694274902,-9.997000694274902,1.0
50000,1.4163821,-13.401764,1999.0,-9.997000694274902,-9.997000694274902,1.0
60000,1.4145665,-17.581165,1709.5,-8.384167288740477,-8.384167288740477,1.0
70000,1.4129692,-15.821014,1673.5,-8.204500635464987,-8.204500635464987,1.0
80000,1.4108196,-10.18438,1329.875,-6.27612542361021,-6.27612542361021,1.0
90000,1.4071205,-4.2086973,1670.6666666666667,-8.187667101621628,-8.187667101621628,1.0
100000,1.4036498,-9.788683,1263.2857142857142,-5.889286037002291,-5.889286037002291,1.0
110000,1.4016304,-8.478322,1931.6,-9.459200531244278,-9.459200531244278,1.0
120000,1.3989034,-10.723413,1999.0,-9.997000694274902,-9.997000694274902,1.0
130000,1.3953865,-9.777194,1999.0,-9.997000694274902,-9.997000694274902,1.0
140000,1.3928771,-6.972439,1511.4285714285713,-7.273286193609238,-7.273286193609238,1.0
150000,1.3899682,-6.2649302,1340.25,-6.328375343233347,-6.328375343233347,1.0
160000,1.3860608,-7.135478,1320.25,-5.689571738243103,-5.689571738243103,1.0
170000,1.3816707,-6.6263022,1999.0,-9.996000528335571,-9.996000528335571,1.0
180000,1.3786045,-6.8675804,1622.2,-8.260833859443665,-8.260833859443665,1.0
190000,1.375527,-6.1232386,1999.0,-9.999000787734985,-9.999000787734985,1.0
200000,1.3730676,-5.4756875,1465.7142857142858,-7.044857633965356,-7.044857633965356,1.0
210000,1.3715727,-3.7923546,1532.2857142857142,-7.378286246742521,-7.378286246742521,1.0
220000,1.3690277,-3.680965,1999.0,-9.999000787734985,-9.999000787734985,1.0
230000,1.366933,-2.9461484,1773.5,-8.444400614500045,-8.444400614500045,1.0
240000,1.3657812,-3.1325927,1668.5,-8.177500545978546,-8.177500545978546,1.0
250000,1.3641181,-3.1375465,1670.2,-8.460333814223608,-8.460333814223608,1.0
260000,1.3628064,-3.432139,1999.0,-9.999000787734985,-9.999000787734985,1.0
270000,1.3604228,-2.4818447,1325.6666666666667,-5.710750445723534,-5.710750445723534,1.0
280000,1.3570644,-2.9422204,1486.3333333333333,-7.514857662575586,-7.514857662575586,1.0
290000,1.3540367,-2.3475192,1760.0,-8.634833802779516,-8.634833802779516,1.0
300000,1.3503736,-3.1735387,1472.857142857143,-6.594667146603267,-6.594667146603267,1.0
310000,1.3473256,-1.4867696,1401.8333333333333,-7.1518575974873135,-7.1518575974873135,1.0
320000,1.3448489,-2.7964714,1604.7142857142858,-7.739000405584063,-7.739000405584063,1.0
330000,1.3421875,-1.8690411,1329.4285714285713,-6.220143160649708,-6.220143160649708,1.0
340000,1.3398002,-1.9496329,1999.0,-9.997000694274902,-9.997000694274902,1.0
350000,1.3380935,-5.58989,1999.0,-9.997000694274902,-9.997000694274902,1.0
360000,1.3383589,-86.95864,1874.4,-9.173600602149964,-9.173600602149964,1.0
370000,1.3405478,-2.8164093,1860.6666666666667,-9.137667179107666,-9.137667179107666,1.0
380000,1.339793,-2.7391226,1999.0,-9.996000528335571,-9.996000528335571,1.0
390000,1.3379083,-2.2303839,1443.2857142857142,-6.933429053851536,-6.933429053851536,1.0
400000,1.3373331,-2.3260264,1680.6666666666667,-8.237667113542557,-8.237667113542557,1.0
410000,1.335781,-1.981905,1682.8333333333333,-7.899200421571732,-7.899200421571732,1.0
420000,1.3344516,-1.5974983,1999.0,-9.997000694274902,-9.997000694274902,1.0
430000,1.3336394,-1.5998923,1408.5,-7.180286186082022,-7.180286186082022,1.0
440000,1.3319509,-1.3525137,1999.0,-9.996000528335571,-9.996000528335571,1.0
450000,1.3305902,-1.4268698,1692.8333333333333,-8.299333875377974,-8.299333875377974,1.0
460000,1.3290994,-1.3952297,1563.2857142857142,-7.532714796917779,-7.532714796917779,1.0
470000,1.3273683,-1.5293174,1432.2857142857142,-6.877571863787515,-6.877571863787515,1.0
480000,1.3256733,-1.354407,1999.0,-9.999000787734985,-9.999000787734985,1.0
490000,1.324257,-1.7367318,1690.6666666666667,-8.290667325258255,-8.290667325258255,1.0
500000,1.3237487,-124.44698,1697.3333333333333,-7.98900061249733,-7.98900061249733,1.0
510000,1.3239577,-0.8297505,1635.6666666666667,-8.154857699360166,-8.154857699360166,1.0
520000,1.3241212,-0.7766801,1999.0,-9.999000787734985,-9.999000787734985,1.0
530000,1.3238801,-3.0582762,1446.3333333333333,-6.90083384513855,-6.90083384513855,1.0
540000,1.3232715,-0.83514214,1503.2857142857142,-7.233000474316733,-7.233000474316733,1.0
550000,1.3226753,-0.613912,1999.0,-9.996000528335571,-9.996000528335571,1.0
560000,1.322495,-1.9540431,1999.0,-9.996000528335571,-9.996000528335571,1.0
570000,1.3220385,-7.0876055,1433.2857142857142,-6.8817146335329324,-6.8817146335329324,1.0
580000,1.3217793,-136.1487,1857.8333333333333,-8.949600571393967,-8.949600571393967,1.0
590000,1.3233807,1.6705558,1999.0,-9.997000694274902,-9.997000694274902,1.0
600000,1.3244798,0.50236243,1999.0,-9.997000694274902,-9.997000694274902,1.0
610000,1.3249717,1.2242944,1999.0,-9.997000694274902,-9.997000694274902,1.0
620000,1.3250477,0.9128149,1999.0,-9.997000694274902,-9.997000694274902,1.0
630000,1.3244547,0.89846575,1999.0,-9.997000694274902,-9.997000694274902,1.0
640000,1.3242173,0.7849757,1671.1666666666667,-8.192500631014505,-8.192500631014505,1.0
650000,1.3245258,0.7869151,1999.0,-9.999000787734985,-9.999000787734985,1.0
660000,1.3248495,-0.8875455,1119.0,-5.642333739333683,-5.642333739333683,1.0
670000,1.3255622,-0.39060423,1999.0,-9.999000787734985,-9.999000787734985,1.0
680000,1.3257233,0.020728026,1999.0,-9.999000787734985,-9.999000787734985,1.0
690000,1.3260972,0.032010637,1999.0,-9.999000787734985,-9.999000787734985,1.0
700000,1.3264736,-1.2284393,1999.0,-9.999000787734985,-9.999000787734985,1.0
710000,1.3275014,-116.18984,1999.0,-9.999000787734985,-9.999000787734985,1.0
720000,1.3286358,0.9022428,1999.0,-9.999000787734985,-9.999000787734985,1.0
730000,1.329193,0.6541909,1999.0,-9.999000787734985,-9.999000787734985,1.0
740000,1.3296357,0.30514827,1999.0,-9.999000787734985,-9.999000787734985,1.0
750000,1.3301793,1.2274798,1679.0,-8.232333997885386,-8.232333997885386,1.0
760000,1.330602,1.2149909,1677.3333333333333,-8.224000652631124,-8.224000652631124,1.0
770000,1.3309479,-0.024984842,1999.0,-9.999000787734985,-9.999000787734985,1.0
