Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
330000,4.446859,None,-0.14206237,None,None,1.0
340000,None,None,-0.21546489,None,None,1.0
350000,4.441351,None,-0.22105232,None,None,1.0
360000,4.438856,1974.1724137931035,-0.20464973,-2.8832691237330437,-2.8832691237330437,1.0
370000,None,1999.0,-0.24468449,-2.8424332993371144,-2.8424332993371144,1.0
380000,4.466451,1999.0,-0.21936427,-2.62807276438583,-2.62807276438583,1.0
390000,4.440866,1999.0,-0.16372915,-3.298152655363083,-3.298152655363083,1.0
400000,None,None,-0.030958107,None,None,1.0
410000,4.433674,None,-0.03266274,None,None,1.0
420000,4.4386625,1999.0,-0.07149015,-2.721635639667511,-2.721635639667511,1.0
430000,4.43916,None,-0.1839057,-1.2286507338285446,-1.2286507338285446,1.0
440000,4.4415584,None,-0.12587121,None,None,1.0
450000,4.4398537,None,-0.18709032,None,None,1.0
460000,4.438284,None,-0.14583816,None,None,1.0
470000,None,None,-0.2226967,None,None,1.0
480000,4.4495697,None,-0.19524524,None,None,1.0
490000,4.4441247,1999.0,-0.17444505,-3.3705136304100356,-3.3705136304100356,1.0
500000,None,1999.0,-0.27592203,-2.9371136603030292,-2.9371136603030292,1.0
510000,4.468605,1999.0,-0.27055684,-1.8763913129057204,-1.8763913129057204,1.0
520000,4.4475226,1999.0,-0.11569469,-3.983166342973709,-3.983166342973709,1.0
530000,None,None,-0.07061316,None,None,1.0
540000,4.43988,None,-0.07374722,None,None,1.0
550000,4.442197,1999.0,-0.04338356,-4.341317676007748,-4.341317676007748,1.0
560000,None,None,-0.22182906,None,None,1.0
570000,4.44013,None,-0.19453685,None,None,1.0
580000,4.443854,None,-0.13744469,None,None,1.0
590000,4.447534,None,-0.20604782,None,None,1.0
600000,4.448478,None,-0.27023506,None,None,1.0
610000,4.444306,None,-0.19569066,None,None,1.0
620000,4.439391,1999.0,-0.2168773,-3.2388946507126093,-3.2388946507126093,1.0
630000,None,1999.0,-0.26048955,-2.840370450507511,-2.840370450507511,1.0
640000,4.4422865,1999.0,-0.22440928,-3.205607086420059,-3.205607086420059,1.0
650000,4.4377556,None,-0.028057536,-3.1751203536987305,-3.1751203536987305,1.0
660000,None,None,-0.05826032,None,None,1.0
670000,4.439888,None,-0.103978895,None,None,1.0
680000,4.434948,1999.0,-0.14327575,-3.662595212459564,-3.662595212459564,1.0
690000,None,None,-0.17224896,None,None,1.0
700000,4.44481,None,-0.17277654,None,None,1.0
710000,4.433818,1125.0,-0.18491821,1.519487552344799,1.519487552344799,1.0
720000,None,None,-0.18885541,None,None,1.0
730000,4.4217224,None,-0.22054832,None,None,1.0
740000,4.4290075,1999.0,-0.18661854,-2.4860838850339255,-2.4860838850339255,1.0
750000,4.4328103,1999.0,-0.20251939,-3.2195305894402897,-3.2195305894402897,1.0
760000,4.4748373,1999.0,-0.21653387,-2.4766039039407457,-2.4766039039407457,1.0
770000,4.4275556,1999.0,-0.22678518,-2.5812231341997784,-2.5812231341997784,1.0
780000,4.428441,None,0.004044993,None,None,1.0
790000,4.424359,None,-0.0017394,None,None,1.0
800000,4.425763,None,-0.10717245,None,None,1.0
810000,4.4268403,1999.0,-0.1050817,-4.158532917499542,-4.158532917499542,1.0
820000,None,None,-0.12882052,None,None,1.0
830000,4.4174247,1999.0,-0.17231885,None,None,1.0
840000,4.418348,None,-0.13399586,-3.939122959971428,-3.939122959971428,1.0
850000,None,None,-0.17659077,None,None,1.0
860000,4.432693,None,-0.21094795,None,None,1.0
870000,4.4169207,1999.0,-0.1800896,-2.0118654668331146,-2.0118654668331146,1.0
880000,4.4125223,1999.0,-0.20155829,-3.3002389535307883,-3.3002389535307883,1.0
890000,4.4606605,1999.0,-0.21542245,-2.556804051453417,-2.556804051453417,1.0
900000,4.419092,1999.0,-0.17739323,-3.4722723990678785,-3.4722723990678785,1.0
910000,4.4050922,None,-0.09185077,None,None,1.0
920000,4.403553,None,-0.020742256,None,None,1.0
930000,4.4137073,None,-0.016358752,None,None,1.0
940000,4.418533,1999.0,-0.1963916,-2.3812152445316315,-2.3812152445316315,1.0
950000,4.409333,None,-0.19518465,None,None,1.0
960000,4.4142857,1999.0,-0.12411292,-1.9544058740139008,-1.9544058740139008,1.0
970000,4.415511,None,-0.16938931,None,None,1.0
980000,None,None,-0.2483146,None,None,1.0
990000,4.4111147,None,-0.18238154,None,None,1.0
1000000,4.406113,1999.0,-0.10379758,-3.1497561505862643,-3.1497561505862643,1.0
1010000,None,1999.0,-0.24741454,-3.0474182594390142,-3.0474182594390142,1.0
1020000,4.4352293,1999.0,-0.21726498,-2.986645894971761,-2.986645894971761,1.0
1030000,4.4030795,1999.0,-0.08418551,-2.854988863070806,-2.854988863070806,1.0
1040000,None,None,-0.05072195,None,None,1.0
1050000,4.416004,None,-0.039153736,None,None,1.0
1060000,4.3964343,1999.0,-0.17332724,0.8421303927898407,0.8421303927898407,1.0
1070000,4.3913107,None,-0.18885165,-3.1446236272652945,-3.1446236272652945,1.0
1080000,4.408647,None,-0.12920587,None,None,1.0
1090000,4.379868,1999.0,-0.20942983,-3.5123305916786194,-3.5123305916786194,1.0
1100000,4.3768654,None,-0.20171711,None,None,1.0
1110000,4.373554,None,-0.17978993,None,None,1.0
1120000,4.3786483,1572.0,-0.2283825,-0.6322829760611057,-0.6322829760611057,1.0
1130000,4.387084,1999.0,-0.23871963,-1.9593894373286853,-1.9593894373286853,1.0
1140000,4.463137,1999.0,-0.2280246,-3.458905651455834,-3.458905651455834,1.0
1150000,4.3931746,None,-0.18875246,-3.3826354313641787,-3.3826354313641787,1.0
1160000,4.379731,1999.0,-0.12584412,-1.2980258166790009,-1.2980258166790009,1.0
1170000,4.3809595,None,-0.091155216,None,None,1.0
1180000,4.3720503,None,0.06339242,None,None,1.0
1190000,4.3702626,1839.0,-0.13984837,-2.39622550457716,-2.39622550457716,1.0
1200000,None,None,-0.16529463,None,None,1.0
1210000,4.369161,None,-0.14533052,None,None,1.0
1220000,4.3505836,1999.0,-0.16251038,-3.4639854431152344,-3.4639854431152344,1.0
1230000,4.337841,1389.0,-0.19033913,-0.6376480087637901,-0.6376480087637901,1.0
1240000,4.3267574,None,-0.208866,None,None,1.0
1250000,4.356807,1865.5,-0.18780318,-2.316508779923121,-2.316508779923121,1.0
1260000,4.353592,1999.0,-0.13877812,-3.318904006055423,-3.318904006055423,1.0
1270000,4.3928866,1999.0,-0.22311969,-2.6906818151474,-2.6906818151474,1.0
1280000,4.361448,1999.0,-0.15170306,-3.460287646813826,-3.460287646813826,1.0
1290000,4.3675404,None,-0.10683514,None,None,1.0
1300000,4.344017,None,-0.065906756,None,None,1.0
1310000,4.348297,None,-0.13947439,None,None,1.0
1320000,4.3460484,1999.0,-0.18066166,-3.9162627682089806,-3.9162627682089806,1.0
1330000,4.369053,None,-0.19904318,None,None,1.0
1340000,4.3496904,None,-0.19271438,None,None,1.0
1350000,4.351439,1999.0,-0.17673579,-3.0745305120944977,-3.0745305120944977,1.0
1360000,4.347732,1999.0,-0.24185438,-1.2313529998064041,-1.2313529998064041,1.0
1370000,4.351762,1999.0,-0.24959612,None,None,1.0
1380000,4.3559456,1932.3333333333333,-0.2287268,-2.3068249500714817,-2.3068249500714817,1.0
1390000,4.3590117,1999.0,-0.19011049,-2.804786519362376,-2.804786519362376,1.0
1400000,4.401864,1999.0,-0.23542374,-2.649773759501321,-2.649773759501321,1.0
1410000,4.354735,1999.0,-0.117959425,-1.2330086410045624,-1.2330086410045624,1.0
1420000,4.3654346,None,-0.10310519,None,None,1.0
1430000,4.370976,None,-0.08160666,None,None,1.0
1440000,4.3629804,None,-0.13649882,None,None,1.0
1450000,4.349816,1999.0,-0.17703179,-3.1190754622220993,-3.1190754622220993,1.0
1460000,4.34834,None,-0.15511216,None,None,1.0
1470000,4.3575993,1999.0,-0.2127687,-2.235882967710495,-2.235882967710495,1.0
1480000,4.351266,1999.0,-0.19127055,5.751480340957642,5.751480340957642,1.0
1490000,4.3420773,729.0,-0.24377407,-1.0477846137114935,-1.0477846137114935,1.0
1500000,4.345202,1999.0,-0.21624506,-2.8519069651762643,-2.8519069651762643,1.0
1510000,4.34568,1999.0,-0.18217781,-2.7711031436920166,-2.7711031436920166,1.0
1520000,4.3693566,1999.0,-0.16074125,-2.5683322180719936,-2.5683322180719936,1.0
1530000,4.3896523,None,-0.193063,-3.203681195154786,-3.203681195154786,1.0
1540000,4.364759,1999.0,-0.11697352,-3.9139629751443863,-3.9139629751443863,1.0
1550000,4.369181,None,-0.07750253,None,None,1.0
1560000,4.3646407,None,-0.06045225,None,None,1.0
1570000,4.3631263,None,-0.14946626,None,None,1.0
1580000,4.3585763,None,-0.16121145,None,None,1.0
1590000,4.3520384,None,-0.1801345,None,None,1.0
1600000,4.3596506,1999.0,-0.17649505,-3.054898016154766,-3.054898016154766,1.0
1610000,4.3729305,1842.3333333333333,-0.17214188,-2.9672672748565674,-2.9672672748565674,1.0
1620000,4.3897247,None,-0.23209643,-2.241002309322357,-2.241002309322357,1.0
1630000,4.3740954,1999.0,-0.13246971,-3.320935770869255,-3.320935770869255,1.0
1640000,4.367732,1999.0,-0.15575029,-2.612358736495177,-2.612358736495177,1.0
1650000,4.361621,1999.0,-0.20682411,-2.7752514438969746,-2.7752514438969746,1.0
1660000,4.3905516,312.0,-0.114310354,-1.7178737981752916,-1.7178737981752916,1.0
1670000,4.372872,1999.0,-0.13045958,-2.7772154211997986,-2.7772154211997986,1.0
1680000,4.3689423,None,-0.02401216,None,None,1.0
1690000,4.384585,None,-0.103702925,None,None,1.0
1700000,4.379734,None,-0.1030491,None,None,1.0
1710000,4.367869,1276.0,-0.18596844,-0.869330145418644,-0.869330145418644,1.0
1720000,4.361646,None,-0.16593048,None,None,1.0
1730000,4.3758426,1999.0,-0.17586915,-4.104372814297676,-4.104372814297676,1.0
1740000,4.369945,1999.0,-0.24012935,-2.7081077776171942,-2.7081077776171942,1.0
1750000,4.3822865,None,-0.23493576,-5.238870739936829,-5.238870739936829,1.0
1760000,4.3661394,None,-0.21552595,None,None,1.0
1770000,4.364443,1999.0,-0.22260721,-0.9565095424652099,-0.9565095424652099,1.0
1780000,4.4038353,1999.0,-0.22704118,-2.585966015403921,-2.585966015403921,1.0
1790000,4.369817,1999.0,-0.16694136,-2.8710429929196835,-2.8710429929196835,1.0
1800000,4.3718467,None,-0.15901951,-2.886837750673294,-2.886837750673294,1.0
1810000,4.378162,None,-0.05519405,None,None,1.0
1820000,4.3709583,None,-0.14768445,None,None,1.0
1830000,4.3630977,1999.0,-0.15668187,-4.0567668080329895,-4.0567668080329895,1.0
1840000,4.3689218,None,-0.23957756,-5.051740288734436,-5.051740288734436,1.0
1850000,4.3650975,None,-0.20663796,None,None,1.0
1860000,4.3685093,1957.0,-0.2177812,-3.3543316833674908,-3.3543316833674908,1.0
1870000,4.3599153,1999.0,-0.2262177,-2.481984294950962,-2.481984294950962,1.0
1880000,4.3676434,None,-0.22599693,None,None,1.0
1890000,4.3692994,1999.0,-0.20812237,-2.063336968421936,-2.063336968421936,1.0
1900000,4.3746934,1998.125,-0.23307705,-3.0675689031680426,-3.0675689031680426,1.0
1910000,4.4111843,None,-0.20137616,-3.053489557334355,-3.053489557334355,1.0
1920000,4.3773518,1999.0,-0.07961578,-3.4466141015291214,-3.4466141015291214,1.0
1930000,4.374327,None,-0.119659044,None,None,1.0
1940000,4.3753676,None,0.049648393,None,None,1.0
1950000,4.362936,None,-0.10629372,None,None,1.0
1960000,4.3727407,1999.0,-0.16432528,-1.3067407384514809,-1.3067407384514809,1.0
1970000,4.377314,None,-0.13141204,None,None,1.0
1980000,4.386397,None,-0.15586215,None,None,1.0
1990000,4.3694096,1969.0,-0.17144515,-2.457541961222887,-2.457541961222887,1.0
2000000,4.375276,1999.0,-0.17511073,-2.0900366492569447,-2.0900366492569447,1.0
2010000,4.382336,None,-0.20479341,None,None,1.0
2020000,4.370947,1999.0,-0.124356925,-3.1153469483057656,-3.1153469483057656,1.0
2030000,4.3668394,1999.0,-0.18053058,-3.291590392589569,-3.291590392589569,1.0
2040000,4.387978,1999.0,-0.17030303,-2.9536755345761776,-2.9536755345761776,1.0
2050000,4.355945,1999.0,-0.20767303,-2.191027916967869,-2.191027916967869,1.0
2060000,4.3415604,None,-0.0814545,None,None,1.0
2070000,4.3538594,None,-0.077109344,None,None,1.0
2080000,4.3611813,None,-0.08285191,None,None,1.0
2090000,4.347555,1999.0,-0.2156293,-1.4398727715015411,-1.4398727715015411,1.0
2100000,4.3683105,None,-0.19789642,None,None,1.0
2110000,4.346495,1999.0,-0.19594863,-1.6514539917310078,-1.6514539917310078,1.0
2120000,4.3532434,1999.0,-0.19815895,-2.828022521734238,-2.828022521734238,1.0
2130000,4.3613973,1799.0,-0.23241554,-3.017247927685579,-3.017247927685579,1.0
2140000,4.3560004,None,-0.19955668,None,None,1.0
2150000,4.3508873,1999.0,-0.22086187,-3.718175232410431,-3.718175232410431,1.0
2160000,4.355867,1999.0,-0.19150275,-2.517905118373724,-2.517905118373724,1.0
2170000,4.368266,1999.0,-0.12927622,-3.5146195590496063,-3.5146195590496063,1.0
2180000,4.343129,1999.0,-0.20759094,-3.510595311721166,-3.510595311721166,1.0
2190000,4.3527465,None,-0.17422113,None,None,1.0
2200000,4.329248,None,-0.10242708,None,None,1.0
2210000,4.3456492,1426.0,-0.16188554,0.720422200858593,0.720422200858593,1.0
2220000,4.3448772,1999.0,-0.20515525,-2.4377381801605225,-2.4377381801605225,1.0
2230000,4.349141,None,-0.17483474,None,None,1.0
2240000,4.362867,1592.0,-0.1737435,-0.6561389416456223,-0.6561389416456223,1.0
2250000,4.3455577,1999.0,-0.16452697,-3.9361404553055763,-3.9361404553055763,1.0
2260000,4.3608756,1999.0,-0.20119968,-3.863857723772526,-3.863857723772526,1.0
2270000,4.3350344,None,-0.18444493,None,None,1.0
2280000,4.353449,1999.0,-0.1875159,-1.6475796177983284,-1.6475796177983284,1.0
2290000,4.33651,1999.0,-0.2064407,-2.496379471877042,-2.496379471877042,1.0
2300000,4.3430057,1999.0,-0.15312317,-3.271775431931019,-3.271775431931019,1.0
2310000,4.3266945,None,-0.15956432,-4.1677104234695435,-4.1677104234695435,1.0
2320000,4.3231277,499.0,-0.1381712,3.213259667158127,3.213259667158127,1.0
2330000,4.3345785,None,-0.09726078,None,None,1.0
2340000,4.329518,1932.0,-0.15195692,-0.8183605037629604,-0.8183605037629604,1.0
2350000,4.327448,752.0,-0.1657002,1.2862398773431778,1.2862398773431778,1.0
2360000,4.313916,None,-0.13218173,None,None,1.0
2370000,4.3317633,1999.0,-0.111540034,-3.180432800203562,-3.180432800203562,1.0
2380000,4.3353567,1999.0,-0.14015459,-2.084100551903248,-2.084100551903248,1.0
2390000,4.326858,1999.0,-0.18471298,-2.8298505023121834,-2.8298505023121834,1.0
2400000,4.333831,None,-0.11898086,None,None,1.0
2410000,4.3409166,1999.0,-0.15555865,-3.5757665932178497,-3.5757665932178497,1.0
2420000,4.362874,1999.0,-0.20201033,-2.739241560921073,-2.739241560921073,1.0
2430000,4.3418818,1999.0,-0.0687361,-2.3244133219122887,-2.3244133219122887,1.0
2440000,4.3378572,None,-0.12677206,None,None,1.0
2450000,4.3406672,1999.0,-0.090513185,-1.0915214195847511,-1.0915214195847511,1.0
2460000,4.3411975,None,-0.11538935,None,None,1.0
2470000,4.339723,1999.0,-0.18694022,-1.119458194822073,-1.119458194822073,1.0
2480000,4.336874,1999.0,-0.12815127,-3.4943905100226402,-3.4943905100226402,1.0
2490000,4.32822,None,-0.16750419,None,None,1.0
2500000,4.3279867,1999.0,-0.1308169,-2.4321968406438828,-2.4321968406438828,1.0
2510000,4.3375096,1999.0,-0.16633347,-3.697912812232971,-3.697912812232971,1.0
2520000,4.3456926,None,-0.15888713,-2.5935378931462765,-2.5935378931462765,1.0
2530000,4.3278475,None,-0.14453204,None,None,1.0
2540000,4.3314276,1999.0,-0.18945207,-1.879952297969298,-1.879952297969298,1.0
2550000,4.3512044,1999.0,-0.12280156,-3.565390508908492,-3.565390508908492,1.0
2560000,4.343526,1999.0,-0.14681493,-2.109550818800926,-2.109550818800926,1.0
2570000,4.329475,None,-0.12913892,None,None,1.0
2580000,4.3328137,1999.0,-0.044413842,0.5909371003508568,0.5909371003508568,1.0
2590000,4.3320665,1999.0,-0.119330965,-2.303457578023275,-2.303457578023275,1.0
2600000,4.3380527,1999.0,-0.18477067,-1.0987405240535737,-1.0987405240535737,1.0
2610000,4.3409705,1999.0,-0.1431064,-3.2684032171964645,-3.2684032171964645,1.0
2620000,4.3270526,1999.0,-0.18378486,-4.275164167086284,-4.275164167086284,1.0
2630000,4.3337884,1669.0,-0.19359173,0.3998028039932251,0.3998028039932251,1.0
2640000,4.341252,1999.0,-0.11013947,-3.390884079039097,-3.390884079039097,1.0
2650000,4.3274503,None,-0.1845093,-2.7029605582356453,-2.7029605582356453,1.0
2660000,4.327678,1999.0,-0.18962641,-1.241340197622776,-1.241340197622776,1.0
2670000,4.333057,1999.0,-0.113578364,-3.0356226132975683,-3.0356226132975683,1.0
2680000,4.3472304,1999.0,-0.08467378,-2.4423956014215946,-2.4423956014215946,1.0
2690000,4.344935,None,-0.23553114,-4.76002695163091,-4.76002695163091,1.0
2700000,4.3291974,1999.0,-0.11650388,None,None,1.0
2710000,4.342367,None,-0.090356484,-4.141915448009968,-4.141915448009968,1.0
2720000,4.3359914,1999.0,-0.20330307,-2.175277877599001,-2.175277877599001,1.0
2730000,4.344876,1099.0,-0.19707559,-0.387725330889225,-0.387725330889225,1.0
2740000,4.338872,1727.0,-0.15381265,-0.35352296009659767,-0.35352296009659767,1.0
2750000,4.344158,1999.0,-0.16812356,-4.369400456547737,-4.369400456547737,1.0
2760000,4.343745,1999.0,-0.15225878,-2.9052138353387513,-2.9052138353387513,1.0
2770000,4.3265257,1999.0,-0.10217526,-3.183327905833721,-3.183327905833721,1.0
2780000,4.3376994,None,-0.16164008,None,None,1.0
2790000,4.3431,1999.0,-0.13196634,-3.1923379823565483,-3.1923379823565483,1.0
2800000,4.329969,1999.0,-0.16676715,-2.772309325635433,-2.772309325635433,1.0
2810000,4.335201,1999.0,-0.11282699,-2.9455691017210484,-2.9455691017210484,1.0
2820000,4.345937,None,-0.1562526,None,None,1.0
2830000,4.337485,1999.0,-0.1851146,-3.647692821919918,-3.647692821919918,1.0
2840000,4.342463,None,-0.06651506,None,None,1.0
2850000,4.3408694,1999.0,-0.1656728,-1.4613343067467213,-1.4613343067467213,1.0
2860000,4.330454,1999.0,-0.21224363,-3.026223309338093,-3.026223309338093,1.0
2870000,4.317798,None,-0.11742127,-3.68019038438797,-3.68019038438797,1.0
2880000,4.323394,1999.0,-0.19060178,-3.1033644005656242,-3.1033644005656242,1.0
2890000,4.3188586,1999.0,-0.14476809,-2.3049817197024822,-2.3049817197024822,1.0
2900000,4.3284116,1999.0,-0.11487707,-1.9604554697871208,-1.9604554697871208,1.0
2910000,4.3288684,None,-0.2090476,None,None,1.0
2920000,4.3151646,1362.5,-0.10518696,-2.600787691771984,-2.600787691771984,1.0
2930000,4.3413057,1999.0,-0.1929319,-1.6751076360543569,-1.6751076360543569,1.0
2940000,4.331594,1999.0,-0.17221846,-2.2361627161502837,-2.2361627161502837,1.0
2950000,4.32743,None,-0.12893379,None,None,1.0
2960000,4.3257084,1999.0,-0.1422721,-2.4184528589248657,-2.4184528589248657,1.0
2970000,4.328041,None,-0.088926375,None,None,1.0
2980000,4.323195,1999.0,-0.1509167,-2.964039284735918,-2.964039284735918,1.0
2990000,4.330409,1999.0,-0.16604725,-3.1073634028434753,-3.1073634028434753,1.0
3000000,4.320594,None,-0.096283875,-2.2725456058979034,-2.2725456058979034,1.0
3010000,4.3388243,1999.0,-0.13269854,-2.403713956475258,-2.403713956475258,1.0
3020000,4.334777,1999.0,-0.09844546,-2.201630473136902,-2.201630473136902,1.0
3030000,4.3232756,1999.0,-0.087645404,-2.6630854085087776,-2.6630854085087776,1.0
3040000,4.341855,None,-0.17412323,None,None,1.0
3050000,4.332719,1999.0,-0.11805619,-2.925855614244938,-2.925855614244938,1.0
3060000,4.328967,1999.0,-0.17468762,-3.295870458086332,-3.295870458086332,1.0
3070000,4.3340836,1999.0,-0.15182598,-3.4908030927181244,-3.4908030927181244,1.0
3080000,4.3249106,None,-0.067290016,None,None,1.0
3090000,4.334207,1999.0,-0.14899793,-1.6450330168008804,-1.6450330168008804,1.0
3100000,4.3213515,None,-0.15593916,None,None,1.0
3110000,4.3174024,1999.0,-0.20010264,-3.4810584872961043,-3.4810584872961043,1.0
3120000,4.3311796,1999.0,-0.15805325,-2.7252105951309202,-2.7252105951309202,1.0
3130000,4.354125,None,-0.20402558,None,None,1.0
3140000,4.3214526,1999.0,-0.14988233,-3.2461829856038094,-3.2461829856038094,1.0
3150000,4.3127694,1999.0,-0.08455662,-4.2962677255272865,-4.2962677255272865,1.0
3160000,4.3293834,1999.0,-0.1883007,-2.0650557428598404,-2.0650557428598404,1.0
3170000,4.3097363,1999.0,-0.1284448,-0.26731032133102417,-0.26731032133102417,1.0
3180000,4.303987,1910.5,-0.08925886,-2.7745656043291094,-2.7745656043291094,1.0
3190000,4.329932,1999.0,-0.19598758,-2.912038005888462,-2.912038005888462,1.0
3200000,4.3167086,None,-0.16233179,-3.211315430700779,-3.211315430700779,1.0
3210000,4.2918744,None,-0.0019638482,None,None,1.0
3220000,4.3065248,1999.0,-0.10986505,-1.2614430040121078,-1.2614430040121078,1.0
3230000,4.3027906,1799.0,-0.16457306,-0.858276809255282,-0.858276809255282,1.0
3240000,4.295662,1721.0,-0.1371999,-2.530566245317459,-2.530566245317459,1.0
3250000,4.290542,1999.0,-0.11637084,-2.0717728585004807,-2.0717728585004807,1.0
3260000,4.295088,1999.0,-0.11004539,-3.1546152755618095,-3.1546152755618095,1.0
3270000,4.289456,1999.0,-0.06079716,-2.213918022811413,-2.213918022811413,1.0
3280000,4.292227,1999.0,-0.12959912,-3.1946279481053352,-3.1946279481053352,1.0
3290000,4.3015084,None,-0.18716626,None,None,1.0
3300000,4.3005376,1999.0,-0.16776085,-2.8948103934526443,-2.8948103934526443,1.0
3310000,4.28614,1999.0,-0.13593535,-2.473923109471798,-2.473923109471798,1.0
3320000,4.289236,1999.0,-0.21806371,-2.57199165225029,-2.57199165225029,1.0
3330000,4.279576,None,-0.19457868,None,None,1.0
3340000,4.3024626,None,-0.160239,None,None,1.0
3350000,4.2922153,1355.5,-0.16925927,-1.0767247378826141,-1.0767247378826141,1.0
3360000,4.2773633,1779.0,-0.2130635,-0.05217047967016697,-0.05217047967016697,1.0
3370000,4.2977357,1999.0,-0.18945487,-2.8113474387388964,-2.8113474387388964,1.0
3380000,4.277034,None,-0.110285394,None,None,1.0
3390000,4.2892094,1999.0,-0.12180475,-1.1992028951644897,-1.1992028951644897,1.0
3400000,4.2625184,1999.0,-0.0604086,-3.1604153513908386,-3.1604153513908386,1.0
3410000,4.2783175,None,-0.15919426,None,None,1.0
3420000,4.2563276,None,-0.16465881,None,None,1.0
3430000,4.272061,1999.0,-0.15004505,-3.261178284883499,-3.261178284883499,1.0
3440000,4.2721367,1999.0,-0.17605631,-3.2288695221597496,-3.2288695221597496,1.0
3450000,4.292656,1999.0,-0.2053817,-3.058062529563904,-3.058062529563904,1.0
3460000,4.28403,None,-0.20656693,None,None,1.0
3470000,4.284478,1999.0,-0.17061023,1.2807895690202713,1.2807895690202713,1.0
3480000,4.2600284,1999.0,-0.07887567,-3.326238054782152,-3.326238054782152,1.0
3490000,4.2706666,1999.0,-0.2459232,-1.7820241258424871,-1.7820241258424871,1.0
3500000,4.2885365,1999.0,-0.2012394,-2.9003424512015448,-2.9003424512015448,1.0
3510000,4.2737885,None,-0.072608136,None,None,1.0
3520000,4.2732244,1999.0,-0.057147346,-0.5407078564167023,-0.5407078564167023,1.0
3530000,4.2881656,1702.0,-0.19307561,-1.397214163094759,-1.397214163094759,1.0
3540000,4.2744823,None,-0.14824201,None,None,1.0
3550000,4.2625055,None,-0.13154332,None,None,1.0
3560000,4.26361,1999.0,-0.17749545,-3.744515545666218,-3.744515545666218,1.0
3570000,4.2784214,1986.6666666666667,-0.16932674,-3.1057779602706432,-3.1057779602706432,1.0
3580000,4.273001,None,-0.1862988,-2.805590257048607,-2.805590257048607,1.0
3590000,4.274851,None,-0.18602006,None,None,1.0
3600000,4.252954,1999.0,-0.1838998,-2.485314130783081,-2.485314130783081,1.0
3610000,4.244572,1853.25,-0.13521421,-1.3045450953336863,-1.3045450953336863,1.0
3620000,4.2459135,1999.0,-0.22462805,-2.930820327997208,-2.930820327997208,1.0
3630000,4.2611356,1999.0,-0.1974241,-3.051725685596466,-3.051725685596466,1.0
3640000,4.2494187,None,-0.020737696,None,None,1.0
3650000,4.2528706,1999.0,0.00087349565,-2.3066903352737427,-2.3066903352737427,1.0
3660000,4.26493,1999.0,-0.16241151,-3.383216198001589,-3.383216198001589,1.0
3670000,4.2644987,1469.0,-0.059845317,-1.3731780871748924,-1.3731780871748924,1.0
3680000,4.2658086,1999.0,-0.1907052,None,None,1.0
3690000,4.27389,1999.0,-0.14102475,-3.2265579737722874,-3.2265579737722874,1.0
3700000,4.252022,1909.0,0.0116914185,-1.5494382455945015,-1.5494382455945015,1.0
3710000,4.240184,None,-0.21892038,None,None,1.0
3720000,4.25619,None,-0.19984396,None,None,1.0
3730000,4.2523475,1999.0,-0.09666617,None,None,1.0
3740000,4.2595344,1960.4,-0.08328314,-2.726063935653023,-2.726063935653023,1.0
