Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
8620000,0.25132012,0.81864965,None,None,None,1.0
8630000,0.23769651,0.8180066,None,None,None,1.0
8640000,0.22256877,0.8185083,1999.0,5.226660355666859,5.226660355666859,1.0
8650000,0.26535058,0.8189717,None,None,None,1.0
8660000,0.23254451,0.8189193,None,None,None,1.0
8670000,0.22351994,0.81874853,None,None,None,1.0
8680000,0.26366,0.81807387,1999.0,5.061054867407721,5.061054867407721,1.0
8690000,0.26882315,0.81668377,None,None,None,1.0
8700000,0.25093222,0.8155301,None,None,None,1.0
8710000,0.23072769,0.8145391,None,None,None,1.0
8720000,0.26314142,0.8132092,1999.0,5.22748823551875,5.22748823551875,1.0
8730000,0.26146868,0.812886,None,None,None,1.0
8740000,0.2415419,0.8106339,None,None,None,1.0
8750000,0.25650448,0.80981463,1999.0,4.949271517340094,4.949271517340094,1.0
8760000,0.27662998,0.8083963,None,None,None,1.0
8770000,0.2538059,0.8061281,None,None,None,1.0
8780000,0.2301654,0.8044738,None,None,None,1.0
8790000,0.24409619,0.8037222,1999.0,5.505654878552175,5.505654878552175,1.0
8800000,0.2632307,0.8020913,None,None,None,1.0
8810000,0.23682778,0.8009982,None,None,None,1.0
8820000,0.22889718,0.80082124,1999.0,4.782149392956247,4.782149392956247,1.0
8830000,0.28676862,0.8007336,None,None,None,1.0
8840000,0.2603544,0.8008561,None,None,None,1.0
8850000,0.24337944,0.80091274,None,None,None,1.0
8860000,0.27078423,0.80054027,1999.0,5.728232503894509,5.728232503894509,1.0
8870000,0.269504,0.79926974,None,None,None,1.0
8880000,0.2503965,0.7987504,None,None,None,1.0
8890000,0.22967869,0.7994555,None,None,None,1.0
8900000,0.29406607,0.7992366,1999.0,5.450438134010053,5.450438134010053,1.0
8910000,0.2700914,0.79823816,None,None,None,1.0
8920000,0.24615222,0.7977367,None,None,None,1.0
