Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1880000,4.288119,None,-0.189332,None,None,1.0
1890000,4.294063,1999.0,-0.1945996,-3.949195235967636,-3.949195235967636,1.0
1900000,4.282137,1999.0,-0.22669336,-3.469423537453016,-3.469423537453016,1.0
1910000,4.3482947,1999.0,-0.23258458,-3.414457520300692,-3.414457520300692,1.0
1920000,4.3035536,1999.0,-0.20403549,-3.6708001097043357,-3.6708001097043357,1.0
1930000,4.2832875,1954.0,-0.19026716,-2.923575110733509,-2.923575110733509,1.0
1940000,4.305759,None,-0.034423657,None,None,1.0
1950000,4.268786,None,-0.095032945,None,None,1.0
1960000,4.309323,1999.0,-0.122153595,-3.2080803737044334,-3.2080803737044334,1.0
1970000,4.323778,1999.0,-0.21179624,-3.655740261077881,-3.655740261077881,1.0
1980000,4.3087583,None,-0.17744118,None,None,1.0
1990000,4.3152723,1999.0,-0.18870124,-3.622845232486725,-3.622845232486725,1.0
2000000,4.2954373,None,-0.20490308,None,None,1.0
2010000,4.309945,None,-0.2453835,None,None,1.0
2020000,4.314482,1892.0,-0.22036976,-2.9038927853107452,-2.9038927853107452,1.0
2030000,4.3235064,1999.0,-0.2577291,-2.942275858587689,-2.942275858587689,1.0
2040000,4.372119,1999.0,-0.27214468,-3.84937291524627,-3.84937291524627,1.0
2050000,4.3200088,1999.0,-0.17632967,-3.995112270116806,-3.995112270116806,1.0
2060000,4.3275504,1999.0,-0.18969494,-3.359375238418579,-3.359375238418579,1.0
2070000,4.3153496,None,-0.014440308,None,None,1.0
2080000,4.308648,None,-0.16384505,None,None,1.0
2090000,4.308612,1844.0,-0.15197155,-2.233287997543812,-2.233287997543812,1.0
2100000,4.3031526,1999.0,-0.219372,-3.3946900591254234,-3.3946900591254234,1.0
2110000,4.282172,None,-0.1937293,None,None,1.0
2120000,4.2855134,None,-0.18103074,None,None,1.0
2130000,4.306756,1895.0,-0.14521734,-2.876440331339836,-2.876440331339836,1.0
2140000,4.263138,None,-0.2356505,None,None,1.0
2150000,4.3034663,1788.0,-0.24691088,-2.9201223949591317,-2.9201223949591317,1.0
2160000,4.3237066,1999.0,-0.22064954,-3.9929325030400205,-3.9929325030400205,1.0
2170000,4.361393,None,-0.21769598,-3.0661259127987757,-3.0661259127987757,1.0
2180000,4.2903676,1999.0,-0.1354543,-3.7729601189494133,-3.7729601189494133,1.0
2190000,4.2652736,None,-0.15033352,None,None,1.0
2200000,4.294606,None,-0.0853975,None,None,1.0
2210000,4.2905083,None,-0.11685826,None,None,1.0
2220000,4.290905,1707.25,-0.12857924,-1.8986837441722553,-1.8986837441722553,1.0
2230000,4.256021,None,-0.20847645,-3.1794253438711166,-3.1794253438711166,1.0
2240000,4.2653646,1082.0,-0.21586812,-0.5668602585792542,-0.5668602585792542,1.0
2250000,4.2817297,1242.0,-0.09006571,-0.783125214278698,-0.783125214278698,1.0
2260000,4.2522583,1999.0,-0.14270718,-3.212750159204006,-3.212750159204006,1.0
2270000,4.2718964,1645.0,-0.20119065,-1.966609962284565,-1.966609962284565,1.0
