Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
3960000,1.1734452,190.4,0.17730883,2.3331538988993716,2.3331538988993716,1.0
3970000,1.1726915,719.5,0.21227376,-0.23331582781515622,-0.23331582781515622,1.0
3980000,1.1720182,883.75,0.13078442,-1.8412001013755799,-1.8412001013755799,1.0
3990000,1.1724048,816.3333333333334,0.13893391,-0.8418889474123716,-0.8418889474123716,1.0
4000000,1.1718832,269.6,0.077242084,0.48627785179350114,0.48627785179350114,1.0
4010000,1.1711581,663.0,0.041309483,1.6855833927790325,1.6855833927790325,1.0
4020000,1.1699365,643.6666666666666,0.25208515,-0.6740000875717079,-0.6740000875717079,1.0
4030000,1.1694669,190.16666666666666,0.20528412,1.5810834868914552,1.5810834868914552,1.0
4040000,1.168536,173.25,0.1159109,2.5969286944184984,2.5969286944184984,1.0
4050000,1.1683737,536.5,0.1558405,0.6488334648311138,0.6488334648311138,1.0
4060000,1.1668702,312.3333333333333,0.1581548,1.736520071029663,1.736520071029663,1.0
4070000,1.1666089,338.42857142857144,0.06853769,1.5405001953244208,1.5405001953244208,1.0
4080000,1.1662397,555.3846153846154,0.41055867,-0.05742857973313048,-0.05742857973313048,1.0
4090000,1.1654755,322.0,0.046480555,1.7007501889020205,1.7007501889020205,1.0
4100000,1.1648396,218.5,0.13390061,2.15385017991066,2.15385017991066,1.0
4110000,1.1640874,454.8,0.002417168,1.0571334222952524,1.0571334222952524,1.0
4120000,1.1637253,554.1,0.15678012,1.10082153656653,1.10082153656653,1.0
4130000,1.163884,720.0,0.0714265,-2.582454666325992,-2.582454666325992,1.0
4140000,1.1629033,409.6,0.21120349,0.883033399656415,0.883033399656415,1.0
4150000,1.1635513,451.2,-0.00038350545,1.0757334649562835,1.0757334649562835,1.0
4160000,1.1631052,557.3333333333334,0.16258071,0.2113333730785935,0.2113333730785935,1.0
4170000,1.1622052,607.8333333333334,0.0075245486,0.2925001283486684,0.2925001283486684,1.0
4180000,1.1616479,310.125,0.124722004,1.7379167315860589,1.7379167315860589,1.0
4190000,1.1625757,399.9166666666667,0.18552618,1.9976364717339024,1.9976364717339024,1.0
4200000,1.163097,360.6363636363636,0.2998214,0.30688573430691446,0.30688573430691446,1.0
4210000,1.1635381,170.3,0.20206448,2.260064660541473,2.260064660541473,1.0
4220000,1.1633328,680.6666666666666,0.19535482,-0.6829443967176808,-0.6829443967176808,1.0
4230000,1.162736,202.55555555555554,0.26288256,2.318111249694118,2.318111249694118,1.0
4240000,1.1614766,247.9090909090909,0.2673197,2.0915152529875436,2.0915152529875436,1.0
4250000,1.1606474,438.8333333333333,0.0826526,1.1366667399803798,1.1366667399803798,1.0
4260000,1.160054,757.8888888888889,0.11853879,-0.4954815219949793,-0.4954815219949793,1.0
4270000,1.1578524,139.54545454545453,0.2888745,2.5091290397028767,2.5091290397028767,1.0
4280000,1.1568285,817.5,0.09078314,-0.2832858030285154,-0.2832858030285154,1.0
4290000,1.15672,260.0,0.1769359,1.983428696791331,1.983428696791331,1.0
4300000,1.1577616,713.6666666666666,0.13310084,-1.2370000775489542,-1.2370000775489542,1.0
4310000,1.1582489,617.6,0.066331044,1.3573077091803918,1.3573077091803918,1.0
4320000,1.1580988,1041.857142857143,0.04591053,-3.156545691530813,-3.156545691530813,1.0
4330000,1.1580281,239.3,0.21175723,1.483931162105552,1.483931162105552,1.0
4340000,1.1578275,186.44444444444446,0.13783656,2.1299655827982673,2.1299655827982673,1.0
4350000,1.1564918,340.90909090909093,0.20227773,0.4922571453664984,0.4922571453664984,1.0
4360000,1.154694,285.0,0.10619095,1.5819999554327555,1.5819999554327555,1.0
4370000,1.1543514,1021.5,0.13227181,-0.5663750935345888,-0.5663750935345888,1.0
4380000,1.1540877,119.0,-0.0608257,0.06850013136863708,0.06850013136863708,1.0
4390000,1.1528057,1189.0,-0.123520635,-2.6141667241851487,-2.6141667241851487,1.0
4400000,1.1515939,1030.4285714285713,-0.079785444,-1.9643810980376744,-1.9643810980376744,1.0
4410000,1.1521041,329.4,0.07307968,1.2761852479091398,1.2761852479091398,1.0
4420000,1.1524088,609.3333333333334,0.0070655528,0.23362959645412587,0.23362959645412587,1.0
4430000,1.1521822,262.0,0.14455704,1.9330334693193436,1.9330334693193436,1.0
4440000,1.1518035,395.14285714285717,0.043411363,1.3547619836671012,1.3547619836671012,1.0
4450000,1.1519337,261.75,0.03583877,2.6083334419462414,2.6083334419462414,1.0
4460000,1.1518813,475.25,0.014707853,0.5352000534534455,0.5352000534534455,1.0
4470000,1.1514903,631.25,0.1549409,-0.05626923977755583,-0.05626923977755583,1.0
4480000,1.1505064,201.125,0.17984907,2.0282274477861146,2.0282274477861146,1.0
4490000,1.149727,590.625,0.31304723,-0.4128076628996776,-0.4128076628996776,1.0
4500000,1.1484218,517.625,0.13402607,1.4006363912062212,1.4006363912062212,1.0
4510000,1.1478529,146.25,0.09113872,0.5846429488488606,0.5846429488488606,1.0
4520000,1.1482638,219.0,0.035678703,2.235933502515157,2.235933502515157,1.0
4530000,1.1488166,799.125,-0.006132945,-0.4367777191930347,-0.4367777191930347,1.0
4540000,1.1489633,420.4166666666667,0.38926226,-0.06754762909951664,-0.06754762909951664,1.0
4550000,1.149698,278.875,0.07524769,1.9358335124949615,1.9358335124949615,1.0
4560000,1.1510632,718.5714285714286,0.12805012,-0.7859048570195833,-0.7859048570195833,1.0
4570000,1.1502305,250.42857142857142,0.08888446,2.165894765602915,2.165894765602915,1.0
4580000,1.1488822,372.4,0.033618767,1.3844706573907066,1.3844706573907066,1.0
4590000,1.1479975,509.6,0.18076426,1.499222296255606,1.499222296255606,1.0
4600000,1.1470526,481.8333333333333,0.16877118,-0.600500063598156,-0.600500063598156,1.0
4610000,1.1451681,359.84615384615387,0.2418879,1.2197838182989005,1.2197838182989005,1.0
