Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1510000,4.374348,1999.0,-0.094123185,-2.3072278543661993,-2.3072278543661993,1.0
1520000,4.3697376,1999.0,-0.114219025,0.5416378068427244,0.5416378068427244,1.0
1530000,4.3988214,1999.0,-0.14519987,-1.0765267256647348,-1.0765267256647348,1.0
1540000,4.397465,None,-0.05422323,None,None,1.0
1550000,4.38489,1999.0,-0.006474253,-7.437263499945402,-7.437263499945402,1.0
1560000,4.410801,1999.0,-0.07331893,-3.2708807289600372,-3.2708807289600372,1.0
1570000,4.432518,1999.0,-0.16378401,-2.3498202711343765,-2.3498202711343765,1.0
1580000,4.4199004,None,-0.15209948,None,None,1.0
1590000,4.401152,1999.0,-0.16328914,-6.742010921239853,-6.742010921239853,1.0
1600000,4.4246297,1999.0,-0.11294967,-2.3832008242607117,-2.3832008242607117,1.0
1610000,4.4279757,1999.0,-0.16984834,-0.27720493891022424,-0.27720493891022424,1.0
1620000,4.4124827,None,-0.13934569,None,None,1.0
1630000,4.4065485,1999.0,-0.09745661,-0.690527506172657,-0.690527506172657,1.0
1640000,4.4301233,1999.0,-0.10808615,-3.3750896975398064,-3.3750896975398064,1.0
1650000,4.4248095,1999.0,-0.15315135,-6.59288019190232,-6.59288019190232,1.0
1660000,4.422684,None,-0.10432752,-2.6011873135964074,-2.6011873135964074,1.0
1670000,4.396473,1999.0,0.013710683,-2.7528624683618546,-2.7528624683618546,1.0
1680000,4.4275727,1999.0,-0.044356775,-1.4401002377271652,-1.4401002377271652,1.0
1690000,4.4012017,1999.0,-0.0004048057,0.00412795040756464,0.00412795040756464,1.0
1700000,4.389054,1999.0,-0.050989352,-0.8616243824362755,-0.8616243824362755,1.0
1710000,4.4241953,1999.0,-0.06312926,3.679431766271591,3.679431766271591,1.0
1720000,4.410888,None,-0.038027667,-3.028086761633555,-3.028086761633555,1.0
1730000,4.4098306,1999.0,-0.019330094,-1.5320661552250385,-1.5320661552250385,1.0
1740000,4.419701,1999.0,-0.07253862,0.15923063457012177,0.15923063457012177,1.0
1750000,4.423753,None,-0.03054539,None,None,1.0
1760000,4.415591,1528.0,-0.029430008,0.34450220068295795,0.34450220068295795,1.0
1770000,4.4116144,1999.0,0.011282041,-0.4050677174871618,-0.4050677174871618,1.0
1780000,4.41081,1999.0,-0.0868921,-3.628984432667494,-3.628984432667494,1.0
1790000,4.4256806,None,-0.027594572,None,None,1.0
1800000,4.41619,1999.0,-0.025649467,1.4948571175336838,1.4948571175336838,1.0
1810000,4.4122405,1999.0,-0.04809668,-6.004457920789719,-6.004457920789719,1.0
1820000,4.4234624,1999.0,-0.10256442,-3.798583864420652,-3.798583864420652,1.0
1830000,4.422531,None,-0.07601993,-9.697342852751413,-9.697342852751413,1.0
1840000,4.429567,None,-0.024671283,None,None,1.0
1850000,4.4206343,1999.0,-0.09511094,None,None,1.0
1860000,4.4218965,1999.0,-0.15773258,-5.625075643882155,-5.625075643882155,1.0
1870000,4.415868,1999.0,-0.11369401,-0.2741430588066578,-0.2741430588066578,1.0
1880000,4.4125304,1999.0,-0.17445296,None,None,1.0
1890000,4.4224815,1999.0,-0.13809146,-2.5746861236790815,-2.5746861236790815,1.0
1900000,4.395319,1999.0,-0.046791084,-6.88859529606998,-6.88859529606998,1.0
1910000,4.4348207,1999.0,-0.22763488,-2.7652697389324508,-2.7652697389324508,1.0
1920000,4.4369903,None,-0.05615917,None,None,1.0
1930000,4.427637,1999.0,0.022247339,-3.0309252236038446,-3.0309252236038446,1.0
1940000,4.426612,1999.0,-0.089309685,-3.6754314834252,-3.6754314834252,1.0
1950000,4.4312906,1999.0,-0.13184819,1.6849481277167797,1.6849481277167797,1.0
1960000,4.425263,1552.0,-0.102556415,-3.182371512055397,-3.182371512055397,1.0
1970000,4.4250555,None,-0.03867939,None,None,1.0
1980000,4.431008,None,-0.019532792,None,None,1.0
1990000,4.4314194,1999.0,-0.13207829,0.15832713060081005,0.15832713060081005,1.0
2000000,4.4339585,1999.0,0.0034219816,-0.8391828387975693,-0.8391828387975693,1.0
2010000,4.4512906,1999.0,-0.09515795,-4.080422242482503,-4.080422242482503,1.0
2020000,4.4411063,1932.3333333333333,-0.14329872,-4.552196408693607,-4.552196408693607,1.0
2030000,4.4353666,1975.5,-0.03512039,-1.3747415132820606,-1.3747415132820606,1.0
2040000,4.4303465,1999.0,-0.013367843,-0.9536435380578041,-0.9536435380578041,1.0
2050000,4.4336143,None,-0.049055275,None,None,1.0
2060000,4.4142094,1999.0,-0.0021633622,2.847559442743659,2.847559442743659,1.0
2070000,4.414755,1999.0,-0.018245164,1.0603781044483185,1.0603781044483185,1.0
2080000,4.403245,1900.5,-0.09804878,-3.2427995622158052,-3.2427995622158052,1.0
2090000,4.418939,1999.0,-0.17647284,-2.4263126585865393,-2.4263126585865393,1.0
2100000,4.409916,None,-0.035436932,None,None,1.0
2110000,4.405469,1189.0,-0.093008906,-9.818264245986938,-9.818264245986938,1.0
2120000,4.4187093,1999.0,-0.12050988,1.003159336745739,1.003159336745739,1.0
2130000,4.419185,1999.0,-0.08661021,-6.394190683960915,-6.394190683960915,1.0
2140000,4.409314,1999.0,-0.091992155,-2.2645717337727547,-2.2645717337727547,1.0
2150000,4.409864,1999.0,-0.14439715,-3.589425653219223,-3.589425653219223,1.0
2160000,4.410521,1999.0,-0.017042173,-4.705722378566861,-4.705722378566861,1.0
2170000,4.4028587,None,-0.061576594,-1.380410112440586,-1.380410112440586,1.0
2180000,4.4193683,None,-0.054917883,None,None,1.0
2190000,4.4255786,1957.5,-0.08029352,0.26670849323272705,0.26670849323272705,1.0
2200000,4.4063106,1999.0,-0.1047804,-3.213793181710773,-3.213793181710773,1.0
2210000,4.4190235,1999.0,-0.11709909,-0.359754741191864,-0.359754741191864,1.0
2220000,4.4255576,1999.0,-0.061258078,-0.7100377390161157,-0.7100377390161157,1.0
2230000,4.431016,1756.0,-0.09325929,0.4309258833527565,0.4309258833527565,1.0
2240000,4.4137516,1999.0,-0.014406627,0.5199069753289223,0.5199069753289223,1.0
2250000,4.3941154,1999.0,-0.0071319216,-2.20805811136961,-2.20805811136961,1.0
2260000,4.4240837,None,-0.06426785,None,None,1.0
2270000,4.402576,1999.0,-0.04245136,-2.3684860675712116,-2.3684860675712116,1.0
2280000,4.407176,1999.0,-0.020171372,0.479936670511961,0.479936670511961,1.0
2290000,4.414904,1999.0,-0.039386403,-0.19471382349729538,-0.19471382349729538,1.0
2300000,4.416284,None,-0.052912045,None,None,1.0
2310000,4.4203267,1999.0,0.09616347,None,None,1.0
2320000,4.4080443,1999.0,-0.047986418,-4.424414598072569,-4.424414598072569,1.0
2330000,4.4021735,None,-0.07772617,-2.1522583439946175,-2.1522583439946175,1.0
2340000,4.4170246,1999.0,-0.08651595,0.5313071912387386,0.5313071912387386,1.0
2350000,4.4378495,1999.0,0.023083234,-2.7191345046740025,-2.7191345046740025,1.0
2360000,4.4248667,1999.0,-0.011183677,1.3616853475570678,1.3616853475570678,1.0
2370000,4.4307156,None,-0.05057032,-10.356218576431274,-10.356218576431274,1.0
2380000,4.4276104,1999.0,-0.07556307,-3.6113571003079414,-3.6113571003079414,1.0
2390000,4.4287167,1999.0,-0.021138739,None,None,1.0
2400000,4.411516,1999.0,-0.071752585,0.816280376786987,0.816280376786987,1.0
2410000,4.379191,1999.0,-0.059244037,-1.9770303312689066,-1.9770303312689066,1.0
2420000,4.3891835,1999.0,-0.082532525,-1.6301203072071075,-1.6301203072071075,1.0
2430000,4.4050574,None,0.11479896,None,None,1.0
2440000,4.4100423,1999.0,0.08503523,0.852437287569046,0.852437287569046,1.0
2450000,4.3968673,1999.0,-0.034949448,-4.683685932308435,-4.683685932308435,1.0
2460000,4.4006095,1999.0,-0.06964103,-2.255939465761185,-2.255939465761185,1.0
2470000,4.4093714,1999.0,-0.0046908194,-1.654735267162323,-1.654735267162323,1.0
2480000,4.4080796,1999.0,-0.032393556,-2.6032131761312485,-2.6032131761312485,1.0
2490000,4.383233,1999.0,-0.16477403,-3.111370740192277,-3.111370740192277,1.0
2500000,4.3922048,None,-0.11597518,None,None,1.0
2510000,4.382416,1999.0,-0.05223904,-3.7517676949501038,-3.7517676949501038,1.0
2520000,4.3857913,1999.0,-0.14040977,None,None,1.0
2530000,4.3695655,1722.3333333333333,-0.18433733,-1.2684277491644025,-1.2684277491644025,1.0
2540000,4.3966594,1999.0,-0.1422318,-0.6283203652128577,-0.6283203652128577,1.0
2550000,4.403802,None,-0.09757834,-0.541051471605897,-0.541051471605897,1.0
2560000,4.400481,None,-0.004185366,None,None,1.0
2570000,4.412245,1999.0,-0.10070885,-0.1933453381061554,-0.1933453381061554,1.0
2580000,4.3965526,1999.0,-0.038878985,-1.5615864247083664,-1.5615864247083664,1.0
2590000,4.3846335,1999.0,-0.18986806,-5.1006250865757465,-5.1006250865757465,1.0
2600000,4.399139,1617.0,-0.16234629,2.639138196905454,2.639138196905454,1.0
2610000,4.3977265,1999.0,-0.07224616,-0.06863090395927429,-0.06863090395927429,1.0
2620000,4.390393,1999.0,-0.11663685,-3.749102368950844,-3.749102368950844,1.0
2630000,4.4113793,None,-0.057732206,None,None,1.0
2640000,4.4108734,1999.0,-0.09048108,2.023266978561878,2.023266978561878,1.0
2650000,4.415705,1999.0,-0.03797067,12.331089049577713,12.331089049577713,1.0
2660000,4.3895297,1999.0,-0.123486914,-0.607378347714742,-0.607378347714742,1.0
2670000,4.3966055,1999.0,-0.07040985,-2.4755207300186157,-2.4755207300186157,1.0
2680000,4.398279,None,-0.12407154,1.0609110568960507,1.0609110568960507,1.0
2690000,4.408855,None,0.00013902862,None,None,1.0
2700000,4.4139395,1999.0,-0.07455753,-0.05886046588420868,-0.05886046588420868,1.0
2710000,4.3964214,1999.0,-0.09181577,-2.3519822396337986,-2.3519822396337986,1.0
2720000,4.3982186,1999.0,-0.122806266,-6.661942698061466,-6.661942698061466,1.0
2730000,4.388576,1999.0,-0.10974097,-2.7144585829228163,-2.7144585829228163,1.0
2740000,4.3892565,1999.0,-0.037440736,-7.498401537537575,-7.498401537537575,1.0
2750000,4.379961,1999.0,-0.10938499,-1.2525491490960121,-1.2525491490960121,1.0
2760000,4.401144,None,-0.099161044,None,None,1.0
2770000,4.397056,1999.0,-0.0818105,-0.023465166799724102,-0.023465166799724102,1.0
2780000,4.3925247,1880.5,-0.11251218,-1.3779715022870473,-1.3779715022870473,1.0
2790000,4.3527083,1999.0,-0.15155943,-2.3725640762310762,-2.3725640762310762,1.0
2800000,4.3451843,1980.5,-0.14181325,0.8240830227732658,0.8240830227732658,1.0
2810000,4.3508453,None,-0.045303617,None,None,1.0
2820000,4.368332,None,-0.0620683,None,None,1.0
2830000,4.3746147,1999.0,-0.20048234,1.5624433271586895,1.5624433271586895,1.0
2840000,4.373548,1999.0,-0.14378019,-8.656092755496502,-8.656092755496502,1.0
2850000,4.3562536,1999.0,-0.17714812,1.5474818050861359,1.5474818050861359,1.0
2860000,4.354175,1990.5,-0.18023592,1.4893717914819717,1.4893717914819717,1.0
2870000,4.3564224,1859.0,-0.107423246,-1.0051078768447042,-1.0051078768447042,1.0
2880000,4.3638744,None,-0.11051616,-4.237413663417101,-4.237413663417101,1.0
2890000,4.36783,None,-0.14044815,None,None,1.0
2900000,4.383072,None,-0.13328028,None,None,1.0
2910000,4.399816,1999.0,-0.07479328,-1.688484995371916,-1.688484995371916,1.0
2920000,4.355058,1664.6666666666667,-0.20774105,-1.6306918549996157,-1.6306918549996157,1.0
2930000,4.369058,1748.0,-0.16690499,0.40545716136693954,0.40545716136693954,1.0
2940000,4.360477,None,-0.09471224,None,None,1.0
2950000,4.368249,1392.0,-0.07449839,-15.301625981926918,-15.301625981926918,1.0
2960000,4.3647118,1999.0,-0.072267376,-3.388191704452038,-3.388191704452038,1.0
2970000,4.3726587,None,-0.093862444,-4.386889427900314,-4.386889427900314,1.0
2980000,4.365056,None,-0.21058336,None,None,1.0
2990000,4.374548,1999.0,-0.14222443,0.4961828216910362,0.4961828216910362,1.0
3000000,4.379636,1999.0,-0.17179218,-12.870525906483332,-12.870525906483332,1.0
3010000,4.3593345,None,-0.18116699,-2.1103701293468475,-2.1103701293468475,1.0
3020000,4.365086,None,-0.14977199,None,None,1.0
3030000,4.384105,None,-0.14478335,None,None,1.0
3040000,4.3694315,1977.25,-0.1382639,-3.3266438597014973,-3.3266438597014973,1.0
3050000,4.321466,1999.0,-0.15524876,-2.7743770480155945,-2.7743770480155945,1.0
3060000,4.314477,1999.0,-0.1615141,-3.9717710802021124,-3.9717710802021124,1.0
3070000,4.313148,None,-0.103436686,None,None,1.0
3080000,4.335302,1999.0,-0.14560112,-1.25593586904662,-1.25593586904662,1.0
3090000,4.3305125,1999.0,-0.18853982,-2.45332008600235,-2.45332008600235,1.0
3100000,4.306816,None,-0.19620956,None,None,1.0
3110000,4.3353944,1999.0,-0.17657128,-0.530436635017395,-0.530436635017395,1.0
3120000,4.338254,None,-0.12839074,0.4294295608997345,0.4294295608997345,1.0
3130000,4.3146515,1999.0,-0.18765488,-4.396619044244289,-4.396619044244289,1.0
3140000,4.3410883,None,-0.1459168,None,None,1.0
3150000,4.3636255,1899.0,-0.14192218,-6.8173532909713686,-6.8173532909713686,1.0
3160000,4.3518615,None,-0.12549089,None,None,1.0
3170000,4.305171,1927.0,-0.111572266,-2.3829775311444936,-2.3829775311444936,1.0
3180000,4.251828,1829.0,-0.12697344,-2.982959758490324,-2.982959758490324,1.0
3190000,4.2326603,1999.0,-0.09949988,-1.1933283561633692,-1.1933283561633692,1.0
3200000,4.2882514,None,-0.006653494,None,None,1.0
3210000,4.312513,1999.0,-0.03874269,-1.2770595531910658,-1.2770595531910658,1.0
3220000,4.3105497,1999.0,-0.059385598,-4.013343099504709,-4.013343099504709,1.0
3230000,4.3474665,None,-0.10960269,None,None,1.0
3240000,4.3651066,1999.0,-0.11931308,-6.520327512174845,-6.520327512174845,1.0
3250000,4.378007,1999.0,-0.083230644,-3.1912549883127213,-3.1912549883127213,1.0
3260000,4.3513246,1999.0,-0.10452972,-0.46368998289108276,-0.46368998289108276,1.0
3270000,4.3496947,1279.0,-0.15200262,-4.228145495057106,-4.228145495057106,1.0
3280000,4.3170333,1999.0,-0.06943075,1.927169494330883,1.927169494330883,1.0
3290000,4.3131294,1931.0,-0.04295323,-4.929575896821916,-4.929575896821916,1.0
3300000,4.279083,1999.0,-0.038671467,-3.7117206702629724,-3.7117206702629724,1.0
3310000,4.272815,1999.0,-0.08332636,-4.051395235583186,-4.051395235583186,1.0
3320000,4.301096,None,0.048342932,-1.6669502556324005,-1.6669502556324005,1.0
3330000,4.3243814,None,0.044483226,None,None,1.0
3340000,4.334735,1985.5,-0.050703134,0.7871067468076944,0.7871067468076944,1.0
3350000,4.3333797,1999.0,-0.08645013,-0.038608238101005554,-0.038608238101005554,1.0
3360000,4.341253,None,-0.10169963,None,None,1.0
3370000,4.3491707,1897.0,-0.12482771,-1.3836280964314938,-1.3836280964314938,1.0
3380000,4.337573,None,-0.051502235,None,None,1.0
3390000,4.3570104,1642.5,-0.14361438,0.48081446811556816,0.48081446811556816,1.0
3400000,4.342081,1999.0,-0.12443628,-6.736305577680469,-6.736305577680469,1.0
3410000,4.3233786,1883.6666666666667,-0.12004582,-1.354460811902148,-1.354460811902148,1.0
3420000,4.321213,1999.0,-0.073007375,-3.9388831704854965,-3.9388831704854965,1.0
3430000,4.2981186,1999.0,-0.07784115,-1.4796612793579698,-1.4796612793579698,1.0
3440000,4.311835,1614.6666666666667,-0.11572586,-1.6700848668813706,-1.6700848668813706,1.0
3450000,4.3005004,None,-0.09106298,-3.128205716609955,-3.128205716609955,1.0
3460000,4.3197694,1999.0,0.04782622,-5.663335084915161,-5.663335084915161,1.0
3470000,4.3034754,1999.0,-0.0539006,-5.75099537273248,-5.75099537273248,1.0
3480000,4.312443,1999.0,-0.058104813,-2.946426823735237,-2.946426823735237,1.0
3490000,4.3179984,1564.0,-0.088192865,4.25005966052413,4.25005966052413,1.0
