Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
30000,1.4241579,-0.13800612,1999.0,0.200259667634964,0.200259667634964,1.0
40000,1.4244189,-0.10840954,None,0.07809199736668514,0.07809199736668514,1.0
50000,1.4243624,-0.07620124,None,None,None,1.0
60000,1.4236044,-0.061988905,None,None,None,1.0
70000,1.4234996,-0.056946754,1999.7222222222222,0.38545356117762053,0.38545356117762053,1.0
80000,1.4215583,-0.06151738,None,0.20189977288246155,0.20189977288246155,1.0
90000,1.4202148,-0.047986828,None,None,None,1.0
100000,1.4196979,-0.008099606,1999.0,None,None,1.0
110000,1.4172779,0.00021782762,1999.0,0.6681661763124995,0.6681661763124995,1.0
120000,1.4171461,0.0008742597,None,None,None,1.0
130000,1.4168043,0.034028057,None,None,None,1.0
140000,1.4168715,0.030777903,1999.5,1.111966277162234,1.111966277162234,1.0
150000,1.4168624,0.020987788,None,0.8917661276128557,0.8917661276128557,1.0
160000,1.4179876,0.014705057,None,None,None,1.0
170000,1.4187226,0.0050704572,None,None,None,1.0
180000,1.4187174,-0.011234953,1999.0,0.059958564884522385,0.059958564884522385,1.0
190000,1.417673,0.029872637,None,1.0021991729736328,1.0021991729736328,1.0
200000,1.4166564,-0.0071780765,None,None,None,1.0
210000,1.4166982,-0.008646438,1999.388888888889,1.000719603896141,1.000719603896141,1.0
220000,1.4197177,-0.0022509932,None,0.4638151033566548,0.4638151033566548,1.0
230000,1.4217318,0.016689409,None,None,None,1.0
240000,1.4204513,0.019982608,None,None,None,1.0
250000,1.4191328,0.022546768,1999.0,0.8475149835531528,0.8475149835531528,1.0
260000,1.419034,0.074244946,None,0.40263962745666504,0.40263962745666504,1.0
270000,1.4184133,0.05330973,None,None,None,1.0
280000,1.4190587,0.03841449,1999.0,None,None,1.0
290000,1.4207329,0.026935773,1999.1176470588234,1.113216195669439,1.113216195669439,1.0
300000,1.4196064,0.07707569,None,None,None,1.0
310000,1.4190317,0.06656355,None,None,None,1.0
320000,1.4195262,0.03009677,1999.0,1.1121997154421277,1.1121997154421277,1.0
330000,1.4195347,0.049830932,None,0.89207733505302,0.89207733505302,1.0
340000,1.4185487,0.051896535,None,None,None,1.0
350000,1.4180651,0.030496204,None,None,None,1.0
360000,1.4169505,0.009331196,1999.0,1.237246474798988,1.237246474798988,1.0
370000,1.4156058,0.09773698,None,2.0037993043661118,2.0037993043661118,1.0
380000,1.4115276,0.04415868,None,None,None,1.0
390000,1.4112612,0.0435294,1999.0,0.8005595833063126,0.8005595833063126,1.0
400000,1.4092635,0.08904572,None,0.46333815730535066,0.46333815730535066,1.0
410000,1.4088637,0.08971444,None,None,None,1.0
420000,1.4100881,0.050826803,None,None,None,1.0
430000,1.4102038,0.028884117,1999.0,1.617099357339052,1.617099357339052,1.0
440000,1.4108753,0.13039902,None,0.8038395941257477,0.8038395941257477,1.0
450000,1.4107481,0.07582984,None,None,None,1.0
460000,1.4114577,0.07835125,1999.0,None,None,1.0
470000,1.4118905,0.046390336,1999.0,1.3909383482403226,1.3909383482403226,1.0
480000,1.4108146,0.14973971,None,None,None,1.0
490000,1.410719,0.039617274,None,None,None,1.0
500000,1.4081964,0.012140514,1999.0555555555557,2.3347106311056347,2.3347106311056347,1.0
510000,1.4066442,0.08013247,None,0.670466274023056,0.670466274023056,1.0
520000,1.4069585,0.14030768,None,None,None,1.0
530000,1.4069791,0.054084018,None,None,None,1.0
540000,1.4069625,0.06202225,1999.0,0.7077113915892208,0.7077113915892208,1.0
550000,1.4068899,0.14935729,None,0.0032996535301208496,0.0032996535301208496,1.0
560000,1.406113,0.091024004,None,None,None,1.0
570000,1.406795,0.084760785,1999.0714285714287,1.7504994235932827,1.7504994235932827,1.0
580000,1.4068673,0.104652554,1999.0,1.7886993139982224,1.7886993139982224,1.0
590000,1.4064775,0.13132264,None,None,None,1.0
600000,1.4041991,0.11139292,None,None,None,1.0
610000,1.4039683,0.0700093,1999.0555555555557,2.078683901291627,2.078683901291627,1.0
620000,1.402265,0.18096402,None,0.6047396451234818,0.6047396451234818,1.0
630000,1.399663,0.1231306,None,None,None,1.0
640000,1.3979712,0.100623034,1999.0,None,None,1.0
650000,1.3958186,0.085834965,1999.0,1.5021383654740121,1.5021383654740121,1.0
660000,1.3935066,0.17311236,None,None,None,1.0
670000,1.3933219,0.07756319,None,None,None,1.0
680000,1.3928502,0.06254537,1999.0555555555557,1.890243896179729,1.890243896179729,1.0
690000,1.3939099,0.10680561,None,1.4483883496787813,1.4483883496787813,1.0
700000,1.3939527,0.09010444,None,None,None,1.0
710000,1.3933356,0.07037689,None,None,None,1.0
720000,1.3905762,0.054480746,1999.0,1.3550289194373524,1.3550289194373524,1.0
730000,1.3898824,0.16733488,None,0.004199817776679993,0.004199817776679993,1.0
740000,1.3868109,0.097892776,None,None,None,1.0
750000,1.3865439,0.0712965,1999.0,1.2504243403673172,1.2504243403673172,1.0
760000,1.3867112,0.08794679,None,2.28865640184709,2.28865640184709,1.0
770000,1.3859766,0.13160294,None,None,None,1.0
780000,1.3859088,0.09118552,None,None,None,1.0
790000,1.3861202,0.07064923,1999.0,1.9249070034577296,1.9249070034577296,1.0
800000,1.3858796,0.20619461,None,1.2047395676374435,1.2047395676374435,1.0
810000,1.3854547,0.12214111,None,None,None,1.0
820000,1.3850379,0.05314969,1999.0,None,None,1.0
830000,1.3840228,0.081988215,1999.0,2.1138604258497558,2.1138604258497558,1.0
840000,1.3829397,0.20895353,None,None,None,1.0
850000,1.3828737,0.089862436,None,None,None,1.0
860000,1.3836693,0.0575469,1999.0,1.7787992987367842,1.7787992987367842,1.0
870000,1.3831148,0.12811053,None,1.00323282678922,1.00323282678922,1.0
880000,1.382846,0.07347871,None,None,None,1.0
890000,1.382807,0.050624274,None,None,None,1.0
900000,1.3819265,0.055909604,1999.2777777777778,1.6498406862511354,1.6498406862511354,1.0
910000,1.3824923,0.16806757,None,2.005199521780014,2.005199521780014,1.0
920000,1.3830999,0.05288203,None,None,None,1.0
930000,1.3829514,0.035835527,1999.0,1.7504742480814457,1.7504742480814457,1.0
940000,1.3805997,0.11679279,1999.0,2.5034778511949947,2.5034778511949947,1.0
950000,1.3783967,0.1850835,None,None,None,1.0
960000,1.3782759,0.11847899,None,None,None,1.0
970000,1.3788482,0.09804805,1999.0,1.6939379286307554,1.6939379286307554,1.0
980000,1.3797995,0.1856977,None,1.6041593432426453,1.6041593432426453,1.0
990000,1.3816509,0.13671036,None,None,None,1.0
1000000,1.382304,0.1233972,1999.0,None,None,1.0
1010000,1.3831898,0.12940879,1999.1176470588234,2.0024105053808956,2.0024105053808956,1.0
1020000,1.3836834,0.17239097,None,None,None,1.0
1030000,1.3837065,0.0906759,None,None,None,1.0
1040000,1.3839082,0.10167904,1999.0,2.001455005672243,2.001455005672243,1.0
1050000,1.3851658,0.15866499,None,1.5598440037833319,1.5598440037833319,1.0
1060000,1.3839158,0.13498363,None,None,None,1.0
1070000,1.3837112,0.0716624,None,None,None,1.0
1080000,1.3809724,0.046786312,1999.0,1.5905877176453085,1.5905877176453085,1.0
1090000,1.3815659,0.16234323,None,1.0045995116233826,1.0045995116233826,1.0
1100000,1.3825907,0.05571857,None,None,None,1.0
1110000,1.3816798,0.019167174,1999.0,2.000549290329218,2.000549290329218,1.0
1120000,1.3796012,0.0814313,1999.0,1.7889635605471474,1.7889635605471474,1.0
1130000,1.3809958,0.1050659,None,None,None,1.0
1140000,1.381134,0.064931415,None,None,None,1.0
1150000,1.3820094,0.060436368,1999.111111111111,2.771199115193807,2.771199115193807,1.0
1160000,1.3820685,0.16523495,None,0.6057796865701676,0.6057796865701676,1.0
1170000,1.380585,0.11240363,None,None,None,1.0
1180000,1.3800849,0.045250796,1999.0,None,None,1.0
1190000,1.3777007,0.054990422,1999.0,2.169777231911818,2.169777231911818,1.0
1200000,1.3764296,0.11525762,None,None,None,1.0
1210000,1.376354,0.058114197,None,None,None,1.0
1220000,1.3768463,0.047628295,1999.0,1.8906550506750743,1.8906550506750743,1.0
1230000,1.3780382,0.1372048,None,1.3372104863325756,1.3372104863325756,1.0
1240000,1.3769965,0.117215075,None,None,None,1.0
1250000,1.3769552,0.074595116,None,None,None,1.0
1260000,1.3778824,0.075858206,1999.0555555555557,2.237558086128796,2.237558086128796,1.0
1270000,1.3774439,0.1721454,None,1.0054995119571686,1.0054995119571686,1.0
1280000,1.3772069,0.023418158,None,None,None,1.0
1290000,1.3754245,0.017237058,1999.0,3.5008490793406963,3.5008490793406963,1.0
1300000,1.3729736,0.061444264,1999.25,1.074442405785833,1.074442405785833,1.0
1310000,1.3731225,0.14450365,None,None,None,1.0
1320000,1.373209,0.041488733,None,None,None,1.0
1330000,1.3754909,0.015020365,1999.0,3.00250697021301,3.00250697021301,1.0
1340000,1.3752763,0.22418833,None,2.6064192444086074,2.6064192444086074,1.0
1350000,1.3773484,0.12499948,None,None,None,1.0
1360000,1.3784275,0.14760716,1999.0,None,None,1.0
1370000,1.3784504,0.12289921,1999.0,2.2251328080892563,2.2251328080892563,1.0
1380000,1.3783588,0.20181386,None,None,None,1.0
1390000,1.3770669,0.116784796,None,None,None,1.0
1400000,1.3760077,0.10359679,1999.0,2.557221603062418,2.557221603062418,1.0
1410000,1.3758833,0.17005935,None,2.3380104419257908,2.3380104419257908,1.0
1420000,1.3749067,0.17347068,None,None,None,1.0
1430000,1.3740504,0.124148935,None,None,None,1.0
1440000,1.3724716,0.07859157,1999.111111111111,2.0614875423557617,2.0614875423557617,1.0
1450000,1.3723551,0.24435338,None,-0.9940000772476196,-0.9940000772476196,1.0
1460000,1.372936,0.14774024,None,None,None,1.0
1470000,1.3734051,0.1310552,1999.0,0.7503744773566723,0.7503744773566723,1.0
1480000,1.3733926,0.15488237,1999.2,2.5037136439766203,2.5037136439766203,1.0
1490000,1.3719296,0.1798338,None,None,None,1.0
1500000,1.3737489,0.060729668,None,None,None,1.0
1510000,1.3747847,0.04962944,1999.0,2.848430095956876,2.848430095956876,1.0
1520000,1.3748308,0.18322644,None,0.20523958206176757,0.20523958206176757,1.0
1530000,1.3741529,0.12330248,None,None,None,1.0
1540000,1.3730382,0.10933256,1999.0,None,None,1.0
1550000,1.373326,0.094039306,1999.0,1.5581216456161604,1.5581216456161604,1.0
1560000,1.3745235,0.17965727,None,None,None,1.0
1570000,1.3746388,0.081431106,None,None,None,1.0
1580000,1.375356,0.081313334,1999.0,1.7791883134179645,1.7791883134179645,1.0
1590000,1.3754317,0.20457868,None,1.0042662587430742,1.0042662587430742,1.0
1600000,1.3758253,0.21235928,None,None,None,1.0
1610000,1.3762323,0.11970155,None,None,None,1.0
1620000,1.3762684,0.08263315,1999.0,2.1201347796355976,2.1201347796355976,1.0
1630000,1.3760389,0.18266867,None,2.0054991841316223,2.0054991841316223,1.0
1640000,1.3753122,0.0832836,None,None,None,1.0
1650000,1.3750615,0.045663163,1999.090909090909,3.000574167817831,3.000574167817831,1.0
1660000,1.3763142,0.09233358,1999.0,2.6467350891658237,2.6467350891658237,1.0
1670000,1.3761274,0.21988754,None,None,None,1.0
1680000,1.3761348,0.1444155,None,None,None,1.0
1690000,1.3774179,0.100832306,1999.0,2.0020377074296656,2.0020377074296656,1.0
1700000,1.3802955,0.17279406,None,2.0047993421554566,2.0047993421554566,1.0
1710000,1.3805363,0.1066367,None,None,None,1.0
1720000,1.3809947,0.07718888,1999.0,None,None,1.0
1730000,1.3809987,0.079941794,1999.0,2.2251270868712,2.2251270868712,1.0
1740000,1.3793695,0.18635425,None,None,None,1.0
1750000,1.3792195,0.06971695,None,None,None,1.0
1760000,1.3779812,0.05103873,1999.0,2.445777048667272,2.445777048667272,1.0
1770000,1.37681,0.105183125,None,2.1157661312156253,2.1157661312156253,1.0
1780000,1.3763031,0.15739004,None,None,None,1.0
1790000,1.3762001,0.10299522,None,None,None,1.0
1800000,1.3744047,0.10071446,1999.0,2.591681699542438,2.591681699542438,1.0
1810000,1.3744273,0.23904946,None,1.0059996545314789,1.0059996545314789,1.0
1820000,1.3745253,0.12366066,None,None,None,1.0
1830000,1.3737584,0.06436545,1999.0,2.2506241127848625,2.2506241127848625,1.0
1840000,1.3740298,0.08397988,None,2.14619209085192,2.14619209085192,1.0
1850000,1.374893,0.14810753,None,None,None,1.0
1860000,1.3749464,0.07485249,None,None,None,1.0
1870000,1.37495,0.033111893,1999.0555555555557,2.0023223757743835,2.0023223757743835,1.0
1880000,1.3747622,0.1933156,None,2.805259108543396,2.805259108543396,1.0
1890000,1.3760105,0.112946115,None,None,None,1.0
1900000,1.3753223,0.06054542,1999.0,None,None,1.0
1910000,1.3743609,0.054539364,1999.0588235294117,2.4471939355134964,2.4471939355134964,1.0
1920000,1.3750223,0.17915787,None,None,None,1.0
1930000,1.3750925,0.0576039,None,None,None,1.0
1940000,1.3756063,0.035329122,1999.0,1.3346106277571783,1.3346106277571783,1.0
1950000,1.3743689,0.08467159,1999.0,0.7813218103514777,0.7813218103514777,1.0
1960000,1.373792,0.10444678,None,None,None,1.0
1970000,1.3738054,0.06600134,None,None,None,1.0
1980000,1.374953,0.056164548,1999.0,1.9438698432024788,1.9438698432024788,1.0
1990000,1.3754809,0.20669052,None,-0.9948001056909561,-0.9948001056909561,1.0
2000000,1.3747743,0.05849332,None,None,None,1.0
2010000,1.3727546,0.041259874,1999.0,3.00072405859828,3.00072405859828,1.0
2020000,1.3713431,0.08900813,1999.375,2.361213761780943,2.361213761780943,1.0
2030000,1.3711617,0.16146837,None,None,None,1.0
2040000,1.3711451,0.08292278,None,None,None,1.0
2050000,1.3709621,0.0562328,1999.0,2.1557761946549783,2.1557761946549783,1.0
2060000,1.3710512,0.20225565,None,3.0052992731332777,3.0052992731332777,1.0
2070000,1.370564,0.07771662,None,None,None,1.0
2080000,1.369771,0.06380898,1999.0,None,None,1.0
2090000,1.3685961,0.058041107,1999.0,2.114543914794922,2.114543914794922,1.0
2100000,1.3684626,0.2124115,None,None,None,1.0
2110000,1.3684661,0.10843776,None,None,None,1.0
2120000,1.3702781,0.05822924,1999.0,3.112887998421987,3.112887998421987,1.0
2130000,1.3713527,0.15344252,1999.0,2.1161659078465567,2.1161659078465567,1.0
2140000,1.3715026,0.19105005,None,None,None,1.0
2150000,1.3714945,0.09595049,None,None,None,1.0
2160000,1.3713604,0.09699325,1999.0,1.7083995403612362,1.7083995403612362,1.0
2170000,1.3723397,0.17069063,None,-0.9948000907897949,-0.9948000907897949,1.0
