Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
20000,-0.02139811,1.4183931,3.7851217,0.025271274,0.00029907838,803.0,-2.4108001351356507,-2.4108001351356507,1.0
30000,4.513921,1.4182264,None,None,None,None,-2.0510001182556152,-2.0510001182556152,1.0
40000,2.5694745,1.4192882,2.273252,0.01967211,0.00029847882,None,None,None,1.0
50000,3.7085586,1.420679,2.268929,0.02665949,0.00029755724,None,None,None,1.0
60000,4.3175077,1.4224026,None,None,None,1999.0,-9.166667322317759,-9.166667322317759,1.0
70000,3.0297909,1.4214578,1.758553,0.019770924,0.00029668363,999.5,-9.238095896584648,-9.238095896584648,1.0
80000,4.32604,1.4201467,None,None,None,260.0,-3.1006669180286632,-3.1006669180286632,1.0
90000,2.9440217,1.4181617,2.3494084,0.029610587,0.00029574675,None,None,None,1.0
100000,6.3557806,1.4177076,None,None,None,1999.0,-9.164167245229086,-9.164167245229086,1.0
110000,3.9194489,1.4193347,1.901156,0.026754098,0.00029483956,767.5,-3.006166825691859,-3.006166825691859,1.0
120000,5.8705587,1.4195951,None,None,None,None,None,None,1.0
130000,2.547542,1.4188315,2.0286663,0.026497386,0.00029391778,1700.0,-7.834333846966426,-7.834333846966426,1.0
140000,3.9865146,1.4185536,1.6543039,0.020855203,0.0002930658,1406.9,-9.64960066974163,-9.64960066974163,1.0
150000,2.0598228,1.4170017,None,None,None,1999.0,-2.7030001557790317,-2.7030001557790317,1.0
160000,3.621196,1.4162652,1.5511461,0.027162274,0.00029237723,None,None,None,1.0
170000,3.3553689,1.4147552,1.7057348,0.024211077,0.00029181733,1329.0,-6.147500455379486,-6.147500455379486,1.0
180000,2.4695117,1.412474,0.66999304,0.022341123,0.00029129424,1103.6666666666667,-4.631778081258138,-4.631778081258138,1.0
190000,2.3209355,1.4131603,0.5827847,0.028198684,0.00029072026,1999.0,-8.997000575065613,-8.997000575065613,1.0
200000,2.210646,1.4133053,0.76945686,0.018157803,0.00029018268,1999.0,-9.329333861668905,-9.329333861668905,1.0
210000,2.8334413,1.4128855,0.85225856,0.018752571,0.00028962636,1553.0,-8.597786303077426,-8.597786303077426,1.0
220000,2.752617,1.4134953,0.81064993,0.025637738,0.00028910732,1344.6666666666667,-4.920846450787324,-4.920846450787324,1.0
230000,2.212788,1.4132627,0.75677264,0.027753683,0.00028856972,None,None,None,1.0
240000,2.1886914,1.41476,0.42163092,0.019145926,0.00028805263,1722.5,-7.94833376010259,-7.94833376010259,1.0
250000,2.095899,1.4144047,0.32610783,0.020276535,0.00028752227,1999.0,-9.329333901405334,-9.329333901405334,1.0
260000,0.93908364,1.4128265,None,None,None,636.0,-6.090500449140866,-6.090500449140866,1.0
270000,2.3315158,1.4106617,0.33122322,0.026181582,0.0002869731,1885.0,-8.762333929538727,-8.762333929538727,1.0
280000,0.9570959,1.410594,0.2862391,0.016677078,0.00028645984,1664.75,-7.629182344133204,-7.629182344133204,1.0
290000,0.7488654,1.41082,0.27435282,0.024830358,0.0002859283,1605.6,-7.777562916278839,-7.777562916278839,1.0
300000,-0.021656686,1.4093354,0.13361485,0.022695767,0.00028540744,462.0,-1.311999797821045,-1.311999797821045,1.0
310000,-0.05001538,1.4093169,0.24169287,0.028580902,0.0002848772,1999.0,-6.3224002599716185,-6.3224002599716185,1.0
320000,0.20857777,1.4099884,0.10711284,0.023565773,0.00028434678,None,None,None,1.0
330000,-0.049414493,1.4093387,0.1644989,0.026819156,0.0002838164,1560.0,-8.771429215158735,-8.771429215158735,1.0
340000,0.093868375,1.4078209,0.17061825,0.021582404,0.00028327122,1730.5,-5.293166930476825,-5.293166930476825,1.0
350000,-0.605618,1.4063456,0.09243136,0.018679587,0.00028274805,1999.0,-9.44222288661533,-9.44222288661533,1.0
360000,-0.063974276,1.4089613,0.19093351,0.025314858,0.00028216248,1156.5,-4.831176771837122,-4.831176771837122,1.0
370000,0.11167403,1.4098959,0.17848568,0.022271391,0.00028164394,None,-9.329333782196045,-9.329333782196045,1.0
380000,-0.14000237,1.410045,0.2134602,0.029747307,0.0002810681,1662.5,-7.481167157491048,-7.481167157491048,1.0
390000,0.17540067,1.4103734,0.054435693,0.024772337,0.00028053048,1096.0,-5.147667010625203,-5.147667010625203,1.0
400000,-0.30742514,1.4116194,None,None,None,None,None,None,1.0
410000,0.01741578,1.4100859,0.14331599,0.026871722,0.00027998193,1526.5,-6.801167103151481,-6.801167103151481,1.0
420000,-0.4709939,1.4104064,0.09387172,0.0258741,0.00027944945,1180.5,-5.0721669892470045,-5.0721669892470045,1.0
430000,-0.22363456,1.4097105,0.12799592,0.022116546,0.00027887177,1999.0,-9.32983386516571,-9.32983386516571,1.0
440000,-0.35500994,1.4083462,0.12122954,0.028885785,0.00027835573,1357.6,-6.123133649428685,-6.123133649428685,1.0
450000,-0.37652448,1.4088221,0.1248411,0.027198045,0.00027779504,1338.0,-6.025000401669079,-6.025000401669079,1.0
460000,-0.47804278,1.4091804,0.12780097,0.025519641,0.00027725747,1999.0,-9.996000528335571,-9.996000528335571,1.0
470000,-0.28473306,1.410132,0.079747215,0.034419965,0.00027672708,1132.5,-6.247000366449356,-6.247000366449356,1.0
480000,-0.45006943,1.4102802,0.045392517,0.020838048,0.00027616383,1999.0,-9.997000694274902,-9.997000694274902,1.0
490000,-0.3143972,1.409915,0.111051746,0.024692414,0.00027564666,1699.0,-7.497500449419022,-7.497500449419022,1.0
