Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1710000,1.523489,1435.5,-0.3073853,-4.908333672417535,-4.908333672417535,1.0
1720000,1.5227439,99.0,-0.324897,-4.5813336571057635,-4.5813336571057635,1.0
1730000,1.5221858,826.0,-0.32097083,-2.464333474636078,-2.464333474636078,1.0
1740000,1.5234764,1627.5,-0.34773627,-6.805667100474238,-6.805667100474238,1.0
1750000,1.5252659,1603.0,-0.36285463,-7.084467201431592,-7.084467201431592,1.0
1760000,1.5270473,550.4,-0.3377421,-1.9544001005589962,-1.9544001005589962,1.0
1770000,1.5272545,None,-0.37986913,None,None,1.0
1780000,1.5300841,1428.25,-0.37225303,-6.310667112469673,-6.310667112469673,1.0
1790000,1.5311961,139.0,-0.34851003,-0.3656666576862335,-0.3656666576862335,1.0
1800000,1.532481,None,-0.4084146,None,None,1.0
1810000,1.5326282,1351.0,-0.3656605,-5.979222549332513,-5.979222549332513,1.0
1820000,1.5325401,1215.8,-0.39910874,-4.268916942179203,-4.268916942179203,1.0
1830000,1.53277,1999.0,-0.40573287,-8.997000540296236,-8.997000540296236,1.0
1840000,1.534481,942.4,-0.37786347,-3.618333530922731,-3.618333530922731,1.0
1850000,1.5350578,1099.75,-0.35524333,-3.954066895941893,-3.954066895941893,1.0
1860000,1.5337602,None,-0.37932763,None,None,1.0
1870000,1.5342605,433.0,-0.3912931,-1.832666556040446,-1.832666556040446,1.0
1880000,1.533879,1999.0,-0.38580856,-8.665667414665222,-8.665667414665222,1.0
1890000,1.5328914,1081.0,-0.3469072,-4.540533645947774,-4.540533645947774,1.0
1900000,1.5331349,1154.6666666666667,-0.36446443,-4.663555809193188,-4.663555809193188,1.0
1910000,1.533688,884.5,-0.32597533,-3.3696113344695835,-3.3696113344695835,1.0
1920000,1.5342158,1407.0,-0.34878346,-6.343769623683049,-6.343769623683049,1.0
1930000,1.5344263,545.0,-0.31508386,-1.3748182654380798,-1.3748182654380798,1.0
1940000,1.5342349,1309.0,-0.36292306,-2.5605001598596573,-2.5605001598596573,1.0
1950000,1.53366,None,-0.35375696,-4.546000301837921,-4.546000301837921,1.0
1960000,1.5351392,1999.0,-0.4148241,-9.662667195002237,-9.662667195002237,1.0
1970000,1.536285,1999.0,-0.3912751,-9.329333782196045,-9.329333782196045,1.0
1980000,1.5364068,1708.0,-0.40148622,-7.542333874437544,-7.542333874437544,1.0
1990000,1.5379114,1514.75,-0.3810564,-6.491700387001037,-6.491700387001037,1.0
2000000,1.5383915,1303.0,-0.38517857,-5.7682860025337765,-5.7682860025337765,1.0
2010000,1.5378634,281.0,-0.38099143,-2.305750141541163,-2.305750141541163,1.0
2020000,1.5387411,1055.5,-0.3678131,-4.4456668595472975,-4.4456668595472975,1.0
2030000,1.539188,1067.0,-0.40488207,-4.670833562811215,-4.670833562811215,1.0
2040000,1.5392663,964.75,-0.35245645,-4.617900228500366,-4.617900228500366,1.0
2050000,1.5391666,1999.0,-0.34299368,-7.212875444442034,-7.212875444442034,1.0
2060000,1.5404468,1421.5,-0.30430952,-4.140571700675147,-4.140571700675147,1.0
2070000,1.5401827,1211.8,-0.2999161,-5.137286074991737,-5.137286074991737,1.0
2080000,1.5400046,686.0,-0.30368105,-5.058200383186341,-5.058200383186341,1.0
2090000,1.5401095,756.5,-0.30288494,-2.284750094016393,-2.284750094016393,1.0
2100000,1.540006,None,-0.3146621,None,None,1.0
2110000,1.5424699,1323.25,-0.34555414,-5.859700390696526,-5.859700390696526,1.0
2120000,1.542784,818.6666666666666,-0.31559685,-2.7907274311239068,-2.7907274311239068,1.0
2130000,1.5416914,1999.0,-0.3857867,None,None,1.0
2140000,1.5413421,1587.5,-0.32539925,-7.150400392214457,-7.150400392214457,1.0
2150000,1.5415156,700.5,-0.3517749,-2.3943890233834586,-2.3943890233834586,1.0
2160000,1.5417552,965.6666666666666,-0.34031695,-3.9416113400624857,-3.9416113400624857,1.0
2170000,1.5422171,866.0,-0.41324338,-3.3310000697771707,-3.3310000697771707,1.0
2180000,1.5430496,672.0,-0.43178463,-1.6958332061767578,-1.6958332061767578,1.0
2190000,1.543902,1183.0,-0.3293703,-4.3842669347922,-4.3842669347922,1.0
2200000,1.542767,442.5,-0.35620666,-0.548833375175794,-0.548833375175794,1.0
2210000,1.5419767,958.5,-0.37524137,-4.296500285466512,-4.296500285466512,1.0
2220000,1.5420264,1481.3333333333333,-0.37937734,-7.0572504773736,-7.0572504773736,1.0
2230000,1.5423748,1315.5,-0.2883763,-5.0930772836391744,-5.0930772836391744,1.0
2240000,1.5423009,1999.0,-0.35588607,-8.996000448862711,-8.996000448862711,1.0
2250000,1.5421778,876.0,-0.34853703,-3.049000167184406,-3.049000167184406,1.0
2260000,1.5422537,880.0,-0.3186562,-3.6245558195643954,-3.6245558195643954,1.0
2270000,1.542379,1528.25,-0.35181105,-6.976833835244179,-6.976833835244179,1.0
2280000,1.5429598,161.0,-0.2578845,0.6940000901619593,0.6940000901619593,1.0
2290000,1.5436977,1354.6666666666667,-0.29572204,-3.497333660721779,-3.497333660721779,1.0
2300000,1.5439415,939.4285714285714,-0.25463256,-4.237625278532505,-4.237625278532505,1.0
2310000,1.5434465,402.0,-0.29293147,-0.3473332126935323,-0.3473332126935323,1.0
2320000,1.543541,1191.8,-0.31176347,-4.108384865980882,-4.108384865980882,1.0
2330000,1.5434954,671.5,-0.30095893,-3.165285900235176,-3.165285900235176,1.0
2340000,1.5418048,1418.25,-0.36942348,-7.8694449000888405,-7.8694449000888405,1.0
2350000,1.5411185,412.8333333333333,-0.22608462,-0.4269499659538269,-0.4269499659538269,1.0
2360000,1.5421472,611.0,-0.32525623,-2.04028582572937,-2.04028582572937,1.0
2370000,1.5424099,1192.5,-0.3208115,-3.2870001594225564,-3.2870001594225564,1.0
2380000,1.5417316,306.6666666666667,-0.25766283,-2.4015001778801284,-2.4015001778801284,1.0
2390000,1.541326,1224.0,-0.3371693,-6.502250298857689,-6.502250298857689,1.0
2400000,1.5409238,915.6666666666666,-0.2573548,-3.1274617337263546,-3.1274617337263546,1.0
2410000,1.5405039,1999.0,-0.36034256,-7.997000455856323,-7.997000455856323,1.0
2420000,1.5402932,1147.0,-0.30737567,-5.17917679513202,-5.17917679513202,1.0
2430000,1.5386108,353.0,-0.28522855,-0.10058332979679108,-0.10058332979679108,1.0
2440000,1.5380207,1349.0,-0.3019542,-4.287666896979014,-4.287666896979014,1.0
2450000,1.5382273,1214.3333333333333,-0.37417382,-5.3680003643035885,-5.3680003643035885,1.0
2460000,1.538367,1010.75,-0.31587535,-5.190500303570714,-5.190500303570714,1.0
2470000,1.539178,1255.6666666666667,-0.32789642,-3.647857355219977,-3.647857355219977,1.0
2480000,1.5402998,734.625,-0.30207154,-2.45416676128904,-2.45416676128904,1.0
2490000,1.5407423,None,-0.31623065,-5.662000298500061,-5.662000298500061,1.0
2500000,1.5411603,829.6666666666666,-0.26049188,-2.607375154271722,-2.607375154271722,1.0
2510000,1.5412282,None,-0.34964886,-4.497000217437744,-4.497000217437744,1.0
2520000,1.5411102,727.5,-0.22030173,-2.0556667894124985,-2.0556667894124985,1.0
2530000,1.5409176,1534.6666666666667,-0.28607526,-6.754286148718426,-6.754286148718426,1.0
2540000,1.5401857,1550.3333333333333,-0.25058353,-5.781800417602062,-5.781800417602062,1.0
2550000,1.5397605,735.8,-0.3077433,-3.303077153288401,-3.303077153288401,1.0
2560000,1.5400008,1028.5,-0.24673852,-2.546666747993893,-2.546666747993893,1.0
2570000,1.5401973,299.25,-0.20388868,0.0017500296235084534,0.0017500296235084534,1.0
2580000,1.5404476,856.1428571428571,-0.26196557,-3.268666848540306,-3.268666848540306,1.0
2590000,1.5411651,891.8333333333334,-0.22338282,-3.150150181353092,-3.150150181353092,1.0
2600000,1.5413436,1178.6666666666667,-0.26148444,-4.046000257134438,-4.046000257134438,1.0
2610000,1.5415742,636.6666666666666,-0.28148246,-1.5193333956930373,-1.5193333956930373,1.0
2620000,1.5413947,792.0,-0.2908848,-2.2973335285981498,-2.2973335285981498,1.0
2630000,1.5418769,407.5,-0.27580124,-0.3733333001534144,-0.3733333001534144,1.0
2640000,1.5417275,1312.0,-0.31557137,-4.897333641846974,-4.897333641846974,1.0
2650000,1.5410727,1400.0,-0.34901032,-7.855857602187565,-7.855857602187565,1.0
2660000,1.540856,1352.1666666666667,-0.27605012,-4.987500316566891,-4.987500316566891,1.0
2670000,1.5406562,924.2,-0.34137344,-4.3768127877265215,-4.3768127877265215,1.0
2680000,1.540483,944.0,-0.26356018,-3.3071540273152866,-3.3071540273152866,1.0
2690000,1.5405239,1053.6666666666667,-0.19141662,-3.7157780503233275,-3.7157780503233275,1.0
2700000,1.5408739,851.0,-0.30078825,-2.3726667215426764,-2.3726667215426764,1.0
2710000,1.5406246,None,-0.31667647,-4.799333582321803,-4.799333582321803,1.0
2720000,1.5387791,1713.0,-0.35631725,-7.232667128245036,-7.232667128245036,1.0
2730000,1.5384338,1006.0,-0.39627108,-3.3653335670630136,-3.3653335670630136,1.0
2740000,1.5383772,1919.0,-0.38906235,-8.548250537365675,-8.548250537365675,1.0
2750000,1.5380074,130.5,-0.35318053,-0.7763333506882191,-0.7763333506882191,1.0
2760000,1.5378674,1999.0,-0.41768852,-7.849800443649292,-7.849800443649292,1.0
2770000,1.5381523,1346.8333333333333,-0.3366572,-6.413650488480926,-6.413650488480926,1.0
2780000,1.5381098,1134.0,-0.34252536,-4.67250024775664,-4.67250024775664,1.0
2790000,1.5371268,994.3333333333334,-0.3707094,-3.752444634834925,-3.752444634834925,1.0
2800000,1.5366837,1225.75,-0.3829024,-5.047666939596335,-5.047666939596335,1.0
2810000,1.5370443,1224.0,-0.36412972,-4.95733364423116,-4.95733364423116,1.0
2820000,1.5375359,1002.3333333333334,-0.38873053,-3.7917779750294156,-3.7917779750294156,1.0
2830000,1.5376832,572.3333333333334,-0.3299791,-1.4198888904518552,-1.4198888904518552,1.0
2840000,1.5372454,1131.8,-0.2754841,-4.594333633780479,-4.594333633780479,1.0
2850000,1.5373048,1177.5,-0.3941552,-5.557167023420334,-5.557167023420334,1.0
2860000,1.5377383,775.75,-0.27032804,-2.298666832347711,-2.298666832347711,1.0
2870000,1.5390524,762.25,-0.33633152,-2.896583452820778,-2.896583452820778,1.0
2880000,1.5400145,764.6666666666666,-0.34862074,-3.0010001808404922,-3.0010001808404922,1.0
2890000,1.5403526,886.6666666666666,-0.33211926,-2.9359000980854035,-2.9359000980854035,1.0
2900000,1.5398057,1080.4,-0.27845606,-4.27066698273023,-4.27066698273023,1.0
2910000,1.5394895,974.6666666666666,-0.25545302,-3.8746668332152896,-3.8746668332152896,1.0
2920000,1.5393045,1050.5,-0.2958516,-4.143722469607989,-4.143722469607989,1.0
2930000,1.5398827,1047.5,-0.27044323,-4.0733336408933,-4.0733336408933,1.0
2940000,1.5399055,568.5714285714286,-0.22573894,-1.4168572276830673,-1.4168572276830673,1.0
2950000,1.5400889,1001.0,-0.3486,-4.174166976784666,-4.174166976784666,1.0
2960000,1.5396363,677.4,-0.22554328,-1.5464167036116123,-1.5464167036116123,1.0
2970000,1.5379223,1085.0,-0.36052078,-4.14972244699796,-4.14972244699796,1.0
2980000,1.5373244,675.1666666666666,-0.17660531,-1.9889445313149028,-1.9889445313149028,1.0
2990000,1.5371672,757.6,-0.18013923,-2.459333452085654,-2.459333452085654,1.0
3000000,1.5373021,416.5,-0.17115842,-0.8907333672046661,-0.8907333672046661,1.0
3010000,1.5373038,337.5,-0.18868689,-0.6775000467896461,-0.6775000467896461,1.0
3020000,1.5373582,1213.5,-0.20933616,-4.043833573659261,-4.043833573659261,1.0
3030000,1.5377408,696.8,-0.21706754,-1.9913334608078004,-1.9913334608078004,1.0
3040000,1.5382116,1100.4,-0.24102174,-3.747588550343233,-3.747588550343233,1.0
3050000,1.5381567,245.75,-0.22996794,0.10308332741260529,0.10308332741260529,1.0
3060000,1.538841,708.8,-0.33345068,-2.0795334418614706,-2.0795334418614706,1.0
3070000,1.5388805,827.5,-0.22829911,-3.055416797598203,-3.055416797598203,1.0
3080000,1.5393482,518.4,-0.18718277,-0.993999989827474,-0.993999989827474,1.0
3090000,1.5402812,704.1428571428571,-0.14809705,-1.9990477476801192,-1.9990477476801192,1.0
3100000,1.5411814,485.14285714285717,-0.13988604,-0.7741500183939933,-0.7741500183939933,1.0
3110000,1.5415058,422.3333333333333,-0.18895666,-0.7537000060081482,-0.7537000060081482,1.0
