Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
50000,1.4219893,-0.15348396,0.009337431,0.026862916,0.00029861758,1999.0,-6.944445015655623,-6.944445015655623,1.0
60000,1.4231666,-0.064288855,0.009771134,0.026578022,0.00029820006,100.0,-2.762476373286474,-2.762476373286474,1.0
70000,1.4234326,-0.10404402,0.021078862,0.022737162,0.00029780122,920.0,-3.6010000705718994,-3.6010000705718994,1.0
80000,1.4235077,-0.18833104,0.011093794,0.026635092,0.00029745913,963.0,-2.013000011444092,-2.013000011444092,1.0
90000,1.4235452,-0.17790522,None,None,None,None,None,None,1.0
100000,1.4212966,-0.2235502,0.008742602,0.02297604,0.00029699842,1999.0,-6.000000298023224,-6.000000298023224,1.0
110000,1.4224896,-0.17421168,0.008645088,0.024032613,0.00029655188,1227.5714285714287,-5.161896860086488,-5.161896860086488,1.0
120000,1.4231117,-0.17420593,0.014215208,0.020097632,0.00029617886,354.0,-0.20688885781500074,-0.20688885781500074,1.0
130000,1.4241508,-0.19289471,0.019290332,0.028823204,0.00029583045,1344.3333333333333,-4.501777989996804,-4.501777989996804,1.0
140000,1.4234016,-0.2344797,0.010565936,0.021377178,0.0002954732,912.5,-2.398833374182383,-2.398833374182383,1.0
150000,1.4218014,-0.26629356,0.01883617,0.02316317,0.00029508572,None,None,None,1.0
160000,1.4221596,-0.3012299,0.010943506,0.019289851,0.00029473208,1999.0,-7.66416709125042,-7.66416709125042,1.0
170000,1.4226859,-0.18709967,0.020381417,0.025737371,0.0002943399,931.8571428571429,-2.1371905633381436,-2.1371905633381436,1.0
180000,1.4210694,-0.080478266,None,None,None,1047.0,-1.3861000776290893,-1.3861000776290893,1.0
190000,1.4191729,-0.18260771,0.017316358,0.01767257,0.0002939719,26.0,-2.878800243139267,-2.878800243139267,1.0
200000,1.4182295,-0.20319293,0.02353989,0.0218324,0.00029361076,1049.25,-2.6649168580770493,-2.6649168580770493,1.0
210000,1.4189748,-0.31828135,0.012660905,0.025044594,0.0002932419,None,None,None,1.0
220000,1.4186267,-0.039228763,0.014594688,0.026616868,0.00029288352,1150.2857142857142,-2.8336843379626147,-2.8336843379626147,1.0
230000,1.4183174,-0.09927975,0.010958058,0.024262788,0.00029253744,819.2,-2.380764903829378,-2.380764903829378,1.0
240000,1.4196843,-0.1967633,0.021755368,0.028075324,0.00029218427,931.3333333333334,-1.3250001246730487,-1.3250001246730487,1.0
250000,1.4220415,-0.27189746,0.01991219,0.020657077,0.00029179742,1342.3333333333333,-6.7960003316402435,-6.7960003316402435,1.0
260000,1.4217515,-0.14082263,0.018330066,0.02801277,0.00029144558,225.0,-0.11728564543383461,-0.11728564543383461,1.0
270000,1.4200642,-0.29604664,0.013143388,0.021851264,0.0002910646,1999.0,None,None,1.0
280000,1.4160926,-0.03544379,0.018654503,0.023252774,0.0002907152,828.4,-2.509389098319742,-2.509389098319742,1.0
290000,1.4152952,-0.12899631,0.019833703,0.018999938,0.00029035116,1270.0,-3.5434376536868513,-3.5434376536868513,1.0
300000,1.4146748,-0.18328252,None,None,None,82.0,-0.7408750206232071,-0.7408750206232071,1.0
310000,1.414076,-0.1126749,0.020128166,0.023961168,0.00028996152,1012.0,-2.562500094374021,-2.562500094374021,1.0
320000,1.4147545,-0.12180995,0.024776965,0.030814098,0.0002896101,750.3333333333334,-0.7540002266565958,-0.7540002266565958,1.0
330000,1.4115746,-0.16198364,0.02349119,0.027065665,0.00028922633,1029.0,-2.6470001886288324,-2.6470001886288324,1.0
340000,1.4082559,-0.11248694,0.008167804,0.0224698,0.0002888715,1203.6,-3.08646685530742,-3.08646685530742,1.0
350000,1.4080913,-0.079049304,0.009413979,0.024887376,0.00028852522,1218.4,-3.1005715802311897,-3.1005715802311897,1.0
360000,1.4092989,-0.110138394,0.021776848,0.02761419,0.0002881633,1016.0,-2.927714535168239,-2.927714535168239,1.0
370000,1.4122018,-0.08782093,0.028794913,0.020970345,0.00028780202,1037.5,-2.0276000142097472,-2.0276000142097472,1.0
380000,1.412943,-0.17561926,0.011043401,0.027657693,0.00028744614,22.0,-1.083000011742115,-1.083000011742115,1.0
390000,1.412831,-0.21610485,0.013474922,0.025539076,0.00028708618,1443.6,-3.2876668095588686,-3.2876668095588686,1.0
400000,1.4118897,-0.08129537,0.024917489,0.018739458,0.00028672707,1337.6666666666667,-2.5375000735123954,-2.5375000735123954,1.0
410000,1.4104296,-0.0068777003,0.024483494,0.020741973,0.0002863364,975.6666666666666,-2.575416778524717,-2.575416778524717,1.0
420000,1.4092695,-0.26709062,None,None,None,1999.0,-5.663666844367981,-5.663666844367981,1.0
430000,1.4103181,-0.19907208,0.023071328,0.025886439,0.0002859828,1086.0,-0.4310002128283183,-0.4310002128283183,1.0
440000,1.4098172,-0.24644387,0.019899098,0.029081786,0.00028561184,1642.3333333333333,-3.329285817486899,-3.329285817486899,1.0
450000,1.4076713,-0.12014165,0.022674711,0.024307732,0.00028522042,983.0,-2.0812942227896523,-2.0812942227896523,1.0
460000,1.4053434,-0.046192225,0.031645756,0.024751145,0.00028483642,1171.5,-2.359250107780099,-2.359250107780099,1.0
470000,1.4037782,-0.22649992,0.030278964,0.021399653,0.00028446503,909.0,0.45350008209546405,0.45350008209546405,1.0
480000,1.403314,-0.053671982,0.031698275,0.028410437,0.00028411686,920.5,-0.8552500586956739,-0.8552500586956739,1.0
